time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/value_loss,train/entropy_loss,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/std,rollout/ep_len_mean,train/explained_variance,train/clip_range_vf,train/n_updates,train/loss,train/approx_kl,train/learning_rate
2166,31326208,14459,239,0.244105114613194,26.704237616062166,55.53599166870117,0.1,0.11480712890625,-0.002460240139726011,0.08322887122631073,1000.0,0.4019671678543091,0.2,2380,0.49572378396987915,0.0022494616,1e-05
2165,31457280,14526,240,2.2881241061724724,26.654192040860654,55.282936096191406,0.1,0.1089752197265625,-0.002102276530558811,0.08340562880039215,1000.0,0.11134481430053711,0.2,2390,2.668747901916504,0.0022212197,1e-05
2164,31588352,14594,241,0.24172001358820125,26.600721256434916,55.799381256103516,0.1,0.11546249389648437,-0.0026589245193008536,0.08358373492956161,1000.0,0.4752882719039917,0.2,2400,0.4493653178215027,0.0022587446,1e-05
2163,31719424,14660,242,2.069278417993337,26.54724958539009,55.676151275634766,0.1,0.10668869018554687,-0.0021759029068107337,0.08376471698284149,1000.0,0.20877331495285034,0.2,2410,2.223336696624756,0.0022096997,1e-05
2162,31850496,14729,243,0.21906330495839937,26.496062923967838,55.90227508544922,0.1,0.12646484375,-0.002712535489763468,0.08393076062202454,1000.0,0.3673337697982788,0.2,2420,0.4441159963607788,0.0024318823,1e-05
2161,31981568,14795,244,1.9633040313608945,26.444166001677512,55.70781707763672,0.1,0.10471420288085938,-0.002146499357331777,0.08411023765802383,1000.0,0.30159419775009155,0.2,2430,1.9742518663406372,0.002216492,1e-05
2160,32112640,14863,245,0.24377359739155507,26.387477533519267,55.18108367919922,0.1,0.11927642822265624,-0.00235954757804393,0.08430752903223038,1000.0,0.3667488098144531,0.2,2440,0.4608401656150818,0.0023492777,1e-05
2159,32243712,14929,246,2.3158006546087564,26.333671556413172,55.12358856201172,0.1,0.10994415283203125,-0.0019879819352354388,0.08447954058647156,1000.0,0.13106846809387207,0.2,2450,2.2625131607055664,0.0022468995,1e-05
2158,32374784,14998,247,0.22909289486997295,26.280527514219283,55.6716194152832,0.1,0.12524337768554689,-0.0023539359236337985,0.08466637879610062,1000.0,0.27256500720977783,0.2,2460,0.5593277215957642,0.0024003976,1e-05
2157,32505856,15065,248,2.1163733583875,26.226390084624292,55.90848159790039,0.1,0.11242752075195313,-0.0021676336160226127,0.08484508842229843,999.38,0.19511055946350098,0.2,2470,2.693998098373413,0.0023183525,1e-05
2156,32636928,15134,249,0.22619451564969495,26.173969139158725,56.22417449951172,0.1,0.11396636962890624,-0.002771410246805317,0.08502340316772461,1000.0,0.36715781688690186,0.2,2480,0.33867186307907104,0.002273722,1e-05
2155,32768000,15201,250,1.9238478927873075,26.11848966926336,56.19874572753906,0.1,0.10324630737304688,-0.0024251438944702386,0.08522448688745499,1000.0,0.25342947244644165,0.2,2490,1.5835999250411987,0.0021895324,1e-05
2154,32899072,15269,251,1.1366059373598545,26.062370555102824,55.93448257446289,0.1,0.12085037231445313,-0.002280134086322505,0.08540365844964981,1000.0,0.14727497100830078,0.2,2500,1.1212238073349,0.0023890217,1e-05
2154,33030144,15334,252,1.1422900147736073,26.00512927174568,56.91109848022461,0.1,0.12436981201171875,-0.0026123006153284225,0.08561620861291885,1000.0,0.32475292682647705,0.2,2510,1.628448486328125,0.0024402833,1e-05
2154,33161216,15394,253,1.1604156279936433,25.948320831358433,55.93687438964844,0.1,0.11360626220703125,-0.0018715684620019602,0.08579546213150024,1000.0,0.2137792706489563,0.2,2520,1.0902228355407715,0.0023132185,1e-05
2154,33292288,15454,254,1.2656983966007829,25.89194224178791,53.93195724487305,0.1,0.12790603637695314,-0.00235862421523052,0.08599963784217834,1000.0,0.2295621633529663,0.2,2530,1.2380210161209106,0.0025175288,1e-05
2154,33423360,15515,255,1.2209490141831338,25.832401943206786,55.739479064941406,0.1,0.130572509765625,-0.0020704714325347597,0.08620714396238327,1000.0,0.04807877540588379,0.2,2540,1.2146707773208618,0.0025952978,1e-05
2154,33554432,15576,256,1.189891836512834,25.77176042944193,55.74946594238281,0.1,0.13484573364257812,-0.002321326463243167,0.0864194855093956,1000.0,0.16330653429031372,0.2,2550,1.455486536026001,0.0026819594,1e-05
2154,33685504,15636,257,1.132178867328912,25.71143126040697,55.38139724731445,0.1,0.10441436767578124,-0.002747075762181339,0.08662533015012741,1000.0,0.20198684930801392,0.2,2560,1.1368428468704224,0.0021740096,1e-05
2154,33816576,15698,258,0.9848739250330254,25.650585082173347,55.982322692871094,0.1,0.14367446899414063,-0.0028676048371380604,0.08683668076992035,1000.0,0.22014260292053223,0.2,2570,1.1179797649383545,0.0027993002,1e-05
2152,33947648,15768,259,1.6200382817536592,25.58821385651827,55.54741287231445,0.1,0.11792526245117188,-0.001939944177865982,0.08705531060695648,1000.0,0.11072486639022827,0.2,2580,1.9694552421569824,0.0023044432,1e-05
2151,34078720,15840,260,0.7522042368073016,25.526806803047656,55.952980041503906,0.1,0.13407211303710936,-0.00252163459035728,0.08727157860994339,1000.0,0.2159135937690735,0.2,2590,1.3136063814163208,0.0025472804,1e-05
2150,34209792,15911,261,1.5517310122493655,25.474578908085824,55.945526123046875,0.1,0.11577377319335938,-0.002086832544819117,0.08742039650678635,1000.0,0.21952205896377563,0.2,2600,1.7743111848831177,0.0022980398,1e-05
2148,34340864,15982,262,0.6551097332267091,25.423580683767796,55.233463287353516,0.1,0.13164138793945312,-0.0025673127200207093,0.08762799948453903,1000.0,0.3434515595436096,0.2,2610,0.8854119181632996,0.0026150313,1e-05
2147,34471936,16051,263,1.719586360361427,25.36635660380125,55.55055236816406,0.1,0.11889495849609374,-0.0023046066184178927,0.08781590312719345,1000.0,0.18660396337509155,0.2,2620,2.1352028846740723,0.0024273044,1e-05
2146,34603008,16122,264,0.6228834912879393,25.311433599889277,55.5080451965332,0.1,0.14074249267578126,-0.002468994669379754,0.08801943063735962,1000.0,0.21061891317367554,0.2,2630,1.0475618839263916,0.0026993798,1e-05
2144,34734080,16193,265,1.907084577716887,25.254824218153953,55.510459899902344,0.1,0.11958084106445313,-0.002289136283798143,0.08821186423301697,1000.0,0.11389952898025513,0.2,2640,2.3548824787139893,0.0023634902,1e-05
2143,34865152,16265,266,0.5078754287329502,25.202952367067336,55.8097038269043,0.1,0.14895858764648437,-0.0025872571150102885,0.08839134871959686,1000.0,0.25707346200942993,0.2,2650,0.9788238406181335,0.002844513,1e-05
2142,34996224,16334,267,1.7844472642987967,25.14985798448324,55.50503921508789,0.1,0.10864105224609374,-0.0024529217688723294,0.08858104050159454,1000.0,0.2527901530265808,0.2,2660,2.0844783782958984,0.002262882,1e-05
2141,35127296,16406,268,0.4209447263390757,25.09141208678484,55.498878479003906,0.1,0.1356475830078125,-0.0027756184912959723,0.08880347013473511,1000.0,0.3668224811553955,0.2,2670,0.3671024441719055,0.0026138588,1e-05
2140,35258368,16475,269,1.8952925270423293,25.032335150241853,55.48276901245117,0.1,0.10889358520507812,-0.002393846972972824,0.08900251984596252,1000.0,0.24343526363372803,0.2,2680,1.853955864906311,0.0022392767,1e-05
2138,35389440,16546,270,0.40849771625362336,24.975807450711727,55.372501373291016,0.1,0.13117446899414062,-0.0026825694872059103,0.08920400589704514,999.32,0.31549447774887085,0.2,2690,0.6417933106422424,0.0024599954,1e-05
2137,35520512,16614,271,1.995303696580231,24.922431905567645,55.73112869262695,0.1,0.10765380859375,-0.0021990679150803772,0.08938612788915634,999.32,0.19557487964630127,0.2,2700,2.578144073486328,0.0022045355,1e-05
2136,35651584,16685,272,0.39169949817005545,24.86547598540783,55.94999694824219,0.1,0.13644638061523437,-0.0027558710613902805,0.08960631489753723,1000.0,0.3196297287940979,0.2,2710,0.83222895860672,0.0025563391,1e-05
2135,35782656,16754,273,1.9466430824249983,24.80765977203846,55.9314079284668,0.1,0.10553741455078125,-0.002269298180362966,0.08980292081832886,1000.0,0.2723499536514282,0.2,2720,2.1396822929382324,0.0022035907,1e-05
2134,35913728,16825,274,0.34094272833899597,24.756817793846132,55.95952224731445,0.1,0.13218841552734376,-0.002798658832125511,0.08997630327939987,1000.0,0.36975252628326416,0.2,2730,0.5664435625076294,0.0024777423,1e-05
2133,36044800,16894,275,1.9912345714867115,24.706239795684816,56.150753021240234,0.1,0.09839935302734375,-0.002409086909119651,0.0901668518781662,1000.0,0.25358104705810547,0.2,2740,2.112084150314331,0.002124575,1e-05
2132,36175872,16966,276,0.3159073302871548,24.651500806212425,56.596370697021484,0.1,0.1251373291015625,-0.003041258450002715,0.09036773443222046,996.52,0.49057894945144653,0.2,2750,0.553455114364624,0.0023721256,1e-05
2131,36306944,17035,277,2.1150075210258366,24.59291846305132,56.2679328918457,0.1,0.10600357055664063,-0.002173573666232187,0.09058992564678192,996.52,0.2526226043701172,0.2,2760,2.3939614295959473,0.0022255867,1e-05
2129,36438016,17107,278,0.3082630192511715,24.53740713596344,55.97611999511719,0.1,0.1189117431640625,-0.0024078250859020044,0.09077581763267517,1000.0,0.42375266551971436,0.2,2770,0.605964183807373,0.0023432504,1e-05
2129,36569088,17175,279,1.8976023086346685,24.488015826046468,55.836666107177734,0.1,0.10753173828125,-0.0023940822136864883,0.09094832092523575,1000.0,0.3562782406806946,0.2,2780,2.4405899047851562,0.0022462755,1e-05
2127,36700160,17246,280,0.2602768197946716,24.436623507738112,56.22487258911133,0.1,0.12250747680664062,-0.002905951694083342,0.09114551544189453,1000.0,0.41099458932876587,0.2,2790,0.4875626564025879,0.0023756984,1e-05
2127,36831232,17315,281,2.027807436045259,24.382705883681773,56.237667083740234,0.1,0.09912948608398438,-0.0023013066454950605,0.0913427472114563,1000.0,0.3217874765396118,0.2,2800,2.16550350189209,0.002097237,1e-05
2125,36962304,17386,282,0.2750626068387646,24.32802582681179,56.399192810058594,0.1,0.113653564453125,-0.0028504020237960503,0.09154145419597626,1000.0,0.4528319239616394,0.2,2810,0.38254594802856445,0.0022448855,1e-05
2124,37093376,17456,283,2.2331547315232454,24.274614606797694,56.25429153442383,0.1,0.10578994750976563,-0.0025943006377019628,0.09174023568630219,998.49,0.20479178428649902,0.2,2820,2.9220187664031982,0.0022203512,1e-05
2123,37224448,17527,284,0.277962828904856,24.22217353582382,56.323551177978516,0.1,0.11263351440429688,-0.0029976723940762897,0.09192157536745071,998.52,0.4071750044822693,0.2,2830,0.38155969977378845,0.0022732716,1e-05
2122,37355520,17596,285,2.0204821680672467,24.169951793551444,56.27568817138672,0.1,0.10560760498046876,-0.0026967347278514355,0.09212378412485123,998.52,0.31229907274246216,0.2,2840,2.419402599334717,0.002213298,1e-05
2121,37486592,17667,286,0.2794131267990451,24.116301809251308,56.78791046142578,0.1,0.11438140869140626,-0.0026476891829588568,0.09232058376073837,1000.0,0.3817233443260193,0.2,2850,0.4381234347820282,0.0022796728,1e-05
2120,37617664,17736,287,2.1866238857619464,24.061536030471323,56.49921798706055,0.1,0.10548324584960937,-0.0026811945284862305,0.09252756088972092,1000.0,0.22265625,0.2,2860,2.435025930404663,0.0022317371,1e-05
2119,37748736,17807,288,0.2968084618332796,24.008551801741124,56.350528717041016,0.1,0.11613311767578124,-0.0027567482024096535,0.09271349012851715,1000.0,0.3695218563079834,0.2,2870,0.5035209655761719,0.0022537792,1e-05
2118,37879808,17876,289,2.0676158775575457,23.955847795307637,56.294532775878906,0.1,0.09956893920898438,-0.002503537583606885,0.09291965514421463,1000.0,0.2811809182167053,0.2,2880,2.0608150959014893,0.0021276153,1e-05
2117,38010880,17947,290,0.36431884665507824,23.902120454609395,56.048099517822266,0.1,0.1060302734375,-0.002533151105808429,0.09311125427484512,1000.0,0.4218825697898865,0.2,2890,0.6190949082374573,0.0021445435,1e-05
2116,38141952,18017,291,2.1215825845487415,23.85131094455719,55.301414489746094,0.1,0.11611785888671874,-0.002448415831077,0.09330115467309952,986.92,0.2025998830795288,0.2,2900,2.853367328643799,0.0023525602,1e-05
2115,38273024,18087,292,0.32953133461996914,23.799621836841105,55.55648422241211,0.1,0.11427154541015624,-0.0030003421353285375,0.09349832683801651,1000.0,0.39707839488983154,0.2,2910,0.42052727937698364,0.0022527794,1e-05
2115,38404096,18150,293,1.7035127364564686,23.740351724624634,55.3486442565918,0.1,0.12903976440429688,-0.002351562500552973,0.09373855590820312,1000.0,0.20329409837722778,0.2,2920,2.122098445892334,0.0026006037,1e-05
2115,38535168,18219,294,1.1627431193366646,23.67928616851568,56.935977935791016,0.1,0.12128448486328125,-0.0026386164568066306,0.09396463632583618,1000.0,0.22250854969024658,0.2,2930,1.3888596296310425,0.0024528098,1e-05
2114,38666240,18290,295,1.333724889717996,23.618122102320193,57.40140151977539,0.1,0.1310882568359375,-0.0020176250831354992,0.0941954255104065,1000.0,0.176990807056427,0.2,2940,1.1830874681472778,0.0026584724,1e-05
2112,38797312,18362,296,1.209494842356071,23.56176702082157,56.610023498535156,0.1,0.11136703491210938,-0.002711711193614974,0.094394251704216,1000.0,0.23171770572662354,0.2,2950,1.2598073482513428,0.0023797653,1e-05
2111,38928384,18432,297,1.2539390572812408,23.50474618524313,56.523277282714844,0.1,0.13229141235351563,-0.0022291365169166966,0.09462020546197891,1000.0,0.2058868408203125,0.2,2960,1.3578205108642578,0.002623807,1e-05
2111,39059456,18501,298,1.3269446442835033,23.448880645632745,56.50379943847656,0.1,0.12591171264648438,-0.0023431613056800415,0.09481729567050934,1000.0,0.1170954704284668,0.2,2970,1.4890977144241333,0.0024938998,1e-05
2110,39190528,18572,299,1.0955634511075913,23.39406452476978,57.084232330322266,0.1,0.13277130126953124,-0.0026001227143297003,0.09503767639398575,1000.0,0.20272773504257202,0.2,2980,1.1863584518432617,0.0026121177,1e-05
2109,39321600,18642,300,1.5285002464894206,23.340634326636792,57.0439567565918,0.1,0.11226959228515625,-0.0024370411412292015,0.09522482007741928,1000.0,0.24788808822631836,0.2,2990,1.4068005084991455,0.0023288107,1e-05
2108,39452672,18712,301,0.7332767806714401,23.28319258093834,56.15718078613281,0.1,0.1364593505859375,-0.0028413212721261514,0.09547366946935654,1000.0,0.3215164542198181,0.2,3000,1.413733959197998,0.0027292965,1e-05
2107,39583744,18782,302,1.8101363972760738,23.22643549591303,56.64179229736328,0.1,0.1162506103515625,-0.002285085654739305,0.09565883874893188,1000.0,0.12813276052474976,0.2,3010,1.7777291536331177,0.002341453,1e-05
2106,39714816,18853,303,0.712238081288524,23.174226446449758,57.17156219482422,0.1,0.13589019775390626,-0.002748005014836963,0.09587837010622025,1000.0,0.2722184658050537,0.2,3020,0.8526954054832458,0.002686089,1e-05
2105,39845888,18923,304,1.623785477038473,23.117200829088688,57.051055908203125,0.1,0.10643768310546875,-0.002636621356168689,0.09608963131904602,1000.0,0.2543504238128662,0.2,3030,1.9530236721038818,0.002202704,1e-05
2104,39976960,18993,305,0.6417780600837432,23.061307483911513,56.7188720703125,0.1,0.12559051513671876,-0.003022453844960182,0.09631259739398956,999.48,0.32073527574539185,0.2,3040,0.8763554096221924,0.0024981992,1e-05
2103,40108032,19063,306,1.814066768065095,23.002540001273154,56.873802185058594,0.1,0.11294784545898437,-0.0025589713233785004,0.09653795510530472,996.01,0.14551883935928345,0.2,3050,1.9493130445480347,0.0023222456,1e-05
