train/action_std_05,train/action_std_18,train/action_std_03,rollout/recovery_left,train/action_std_08,rollout/force_direction_mean,train/action_std_16,train/action_std_04,rollout/recovery_back,train/action_std_02,train/action_std_17,rollout/recovery_fwd,train/action_std_01,train/std_min,train/action_std_13,rollout/episodes_down,train/action_std_24,rollout/ep_len_mean,time/iterations,rollout/action_saturation_fraction,train/action_std_21,train/action_std_23,train/action_std_22,train/action_std_12,rollout/episodes_left,train/action_std_06,rollout/ep_rew_mean,rollout/recovery_up,train/action_std_07,rollout/force_requested_impulse_mean,time/time_elapsed,train/action_std_09,train/action_std_15,rollout/recovery_right,rollout/episodes_fwd,rollout/episodes_back,rollout/episodes_right,rollout/force_onset_mean,train/action_std_10,rollout/episodes_up,train/std_max,train/action_std_20,train/action_std_11,train/action_std_19,time/fps,rollout/recovery_down,time/total_timesteps,train/action_std_00,train/action_std_14,rollout/is_timeout_mean,rollout/is_fall_mean,train/clip_range,rollout/episodes_noforce,train/explained_variance,train/value_loss,train/loss,rollout/timeout_without_onset_fraction,train/entropy_loss,rollout/recovery_noforce,train/policy_gradient_loss,train/approx_kl,train/std,train/clip_range_vf,train/n_updates,train/clip_fraction,train/learning_rate,rollout/timeouts
0.09350298345088959,0.09355638921260834,0.09604065865278244,0.018518518518518517,0.09477794170379639,2.2436708860759493,0.0949883759021759,0.09224767982959747,0.04225352112676056,0.09359842538833618,0.0968770682811737,0.06,0.09657657891511917,0.09136512875556946,0.09136512875556946,31,0.09647209942340851,355.17,28,0.0,0.09472633898258209,0.09513065218925476,0.09494605660438538,0.09700865298509598,54,0.09564695507287979,229.6719207763672,0.03278688524590164,0.09291229397058487,3.631791221462699,762,0.09626602381467819,0.09518042951822281,0.022222222222222223,50,71,45,1.415259493670887,0.09308255463838577,61,0.09700865298509598,0.09500748664140701,0.09649567306041718,0.09651751071214676,4814,0.03225806451612903,3670016,0.09291523694992065,0.0933278352022171,0.04113924050632911,0.9588607594936709,0.1,4,0.8017414808273315,0.8762780443299562,1.0289653539657593,0.0,23.46097567975521,0.5,-0.002999036021356005,0.0020765674,0.09476668387651443,0.2,3030,0.09390945434570312,1e-05,13
0.09357061982154846,0.09371087700128555,0.0961429700255394,0.03389830508474576,0.09496531635522842,2.3876923076923076,0.09523266553878784,0.09247202426195145,0.03333333333333333,0.09374333918094635,0.09714409708976746,0.08888888888888889,0.09669090062379837,0.09179944545030594,0.09179944545030594,50,0.09681347757577896,451.81,29,0.0,0.09499400854110718,0.09535743296146393,0.09514059126377106,0.09720588475465775,59,0.09579803794622421,292.89044189453125,0.0784313725490196,0.0931396484375,3.627527923925112,789,0.0964878499507904,0.09534057229757309,0.0784313725490196,45,60,51,1.422923076923078,0.09334127604961395,51,0.09720588475465775,0.09508038312196732,0.0966327041387558,0.09675436466932297,4813,0.02,3801088,0.09310710430145264,0.09355589747428894,0.07692307692307693,0.9230769230769231,0.1,9,0.8060358166694641,0.8479796261060983,1.204361915588379,0.0,23.408922311663627,0.8888888888888888,-0.0033953379876038524,0.0021784464,0.09496884793043137,0.2,3040,0.103411865234375,1e-05,25
0.09375341981649399,0.09397561848163605,0.09641134738922119,0.03571428571428571,0.09499958157539368,2.3156146179401995,0.09548595547676086,0.09271592646837234,0.05084745762711865,0.09411363303661346,0.09729529172182083,0.045454545454545456,0.09695086628198624,0.0919036716222763,0.0919036716222763,35,0.09704850614070892,440.24,30,0.0,0.09525939077138901,0.09565635025501251,0.09547489136457443,0.09742226451635361,56,0.09600130468606949,288.22662353515625,0.04,0.09335547685623169,3.6909618493971146,817,0.09664300829172134,0.09550032019615173,0.038461538461538464,44,59,52,1.4252691029900342,0.09361147880554199,50,0.09742226451635361,0.09526149928569794,0.09675338864326477,0.09682463109493256,4811,0.0,3932160,0.09336411207914352,0.09372979402542114,0.046511627906976744,0.9534883720930233,0.1,5,0.7968177795410156,0.8354210254270583,1.12209153175354,0.0,23.353951962292193,0.6,-0.003124528431726503,0.002086923,0.09518047422170639,0.2,3050,0.097711181640625,1e-05,14
0.09393420070409775,0.09424080699682236,0.09652082622051239,0.06666666666666667,0.09519346058368683,2.436893203883495,0.09553345292806625,0.09286290407180786,0.014925373134328358,0.0942857563495636,0.09748654812574387,0.06382978723404255,0.0971270278096199,0.09218566119670868,0.09218566119670868,47,0.09720265865325928,393.99,31,0.0,0.09537355601787567,0.09586519002914429,0.09566948562860489,0.09755565226078033,45,0.09607727080583572,254.52101135253906,0.03125,0.09354931861162186,3.740640886211777,844,0.09677644073963165,0.09566380828619003,0.05555555555555555,47,67,36,1.424084142394823,0.09384474903345108,64,0.09755565226078033,0.09541397541761398,0.09681980311870575,0.09705100953578949,4810,0.02127659574468085,4063232,0.09361188113689423,0.09382446110248566,0.04854368932038835,0.9514563106796117,0.1,3,0.7932212948799133,0.841644274815917,1.029201626777649,0.0,23.305073615908622,1.0,-0.003084963694891485,0.0021028717,0.09534679353237152,0.2,3060,0.09712982177734375,1e-05,15
0.09420672804117203,0.09442770481109619,0.09669910371303558,0.02,0.09538356959819794,2.407166123778502,0.09560265392065048,0.0929298847913742,0.041666666666666664,0.09455463290214539,0.09770827740430832,0.09615384615384616,0.09718046337366104,0.09245945513248444,0.09245945513248444,44,0.09737328439950943,402.36,32,0.0,0.0955125018954277,0.09589195251464844,0.09599810093641281,0.09779689460992813,50,0.09625785797834396,262.6597595214844,0.08333333333333333,0.0936562642455101,3.623118097271562,872,0.0969625860452652,0.09590944647789001,0.06557377049180328,52,48,61,1.4213029315960921,0.09404747933149338,48,0.09779689460992813,0.09559663385152817,0.09693785756826401,0.09738896042108536,4808,0.06818181818181818,4194304,0.09376687556505203,0.09398575127124786,0.0749185667752443,0.9250814332247557,0.1,4,0.8058798313140869,0.8268186789937317,1.0504204034805298,0.0,23.25922672152519,1.0,-0.0031804953322534858,0.0021420338,0.09552939236164093,0.2,3070,0.1007843017578125,1e-05,23
0.09446217864751816,0.09454888105392456,0.09691841900348663,0.06557377049180328,0.0956193208694458,2.3834355828220857,0.09580201655626297,0.09298486262559891,0.03278688524590164,0.09474384784698486,0.0979207307100296,0.10869565217391304,0.09726857393980026,0.09261312335729599,0.09261312335729599,45,0.09768489003181458,423.81,33,0.0,0.09577135741710663,0.09607395529747009,0.09627968072891235,0.0979175791144371,61,0.09637246280908585,276.87225341796875,0.06521739130434782,0.0938076376914978,3.639873146244835,899,0.09707942605018616,0.09616834670305252,0.047619047619047616,46,61,63,1.4180552147239276,0.0943579226732254,46,0.0979207307100296,0.09580596536397934,0.09719323366880417,0.09747890383005142,4806,0.044444444444444446,4325376,0.09397412091493607,0.09427908062934875,0.06748466257668712,0.9325153374233128,0.1,4,0.7900189161300659,0.8652364513836801,1.0158673524856567,0.0,23.209590078890322,0.75,-0.0030903545261935506,0.0021953024,0.09572505950927734,0.2,3080,0.10226974487304688,1e-05,22
0.09468221664428711,0.09462221711874008,0.09711628407239914,0.018518518518518517,0.095830537378788,2.2961783439490446,0.0960412248969078,0.09316561371088028,0.03508771929824561,0.09482269734144211,0.09815552830696106,0.06451612903225806,0.0973740741610527,0.09279011189937592,0.09279011189937592,48,0.0979226753115654,385.97,34,0.0,0.09602881968021393,0.0963497906923294,0.09649116545915604,0.09811453521251678,54,0.09653297811746597,251.5171356201172,0.022222222222222223,0.09400004148483276,3.6725477985509456,927,0.0971037968993187,0.09641659259796143,0.021739130434782608,62,57,46,1.4277643312101922,0.09450682997703552,45,0.09815552830696106,0.0959731936454773,0.09727036207914352,0.09766249358654022,4804,0.041666666666666664,4456448,0.09412170946598053,0.09441183507442474,0.041401273885350316,0.9585987261146497,0.1,2,0.7957196235656738,0.8817251205444336,1.0076475143432617,0.0,23.161360961198806,1.0,-0.0031534179228401627,0.0021555866,0.0959002822637558,0.2,3090,0.09964370727539062,1e-05,13
0.09488604217767715,0.09480743110179901,0.09739940613508224,0.043478260869565216,0.09594839811325073,2.1633986928104574,0.09625289589166641,0.09337875992059708,0.0,0.09501700103282928,0.09824269264936447,0.03571428571428571,0.09749675542116165,0.09284260123968124,0.09284260123968124,38,0.09814088046550751,388.5,35,0.0,0.09613184630870819,0.09656132757663727,0.09666591137647629,0.09839076548814774,46,0.0967177152633667,251.32232666015625,0.08,0.09403035044670105,3.6878430669283,955,0.09736990183591843,0.09651369601488113,0.075,56,68,40,1.425156862745099,0.0946945771574974,50,0.09839076548814774,0.09622559696435928,0.09750553965568542,0.09770043194293976,4802,0.0,4587520,0.09432226419448853,0.09473887830972672,0.05555555555555555,0.9444444444444444,0.1,8,0.8072476983070374,0.7936696647200734,0.9271129369735718,0.0,23.115159541368484,0.75,-0.0031435726978088496,0.002091663,0.0960792675614357,0.2,3100,0.09774932861328126,1e-05,17
0.09516388922929764,0.09510525315999985,0.09767308086156845,0.058823529411764705,0.09618992358446121,2.2403846153846154,0.09653645008802414,0.09350208938121796,0.02040816326530612,0.09509535133838654,0.09839555621147156,0.03076923076923077,0.0979100689291954,0.09309602528810501,0.09309602528810501,39,0.09837690740823746,402.27,36,0.0,0.09643702954053879,0.09674995392560959,0.0968974381685257,0.09855823963880539,51,0.0969734787940979,259.6072692871094,0.07547169811320754,0.09419669210910797,3.6186382060584346,982,0.0974729135632515,0.0966438353061676,0.0,65,49,49,1.428429487179488,0.09482474625110626,53,0.09855823963880539,0.0965104028582573,0.09768277406692505,0.09780290722846985,4801,0.0,4718592,0.09450360387563705,0.09483157843351364,0.04807692307692308,0.9519230769230769,0.1,6,0.80916827917099,0.8318973994348198,0.9360880255699158,0.0,23.064832681417464,0.8333333333333334,-0.002914706350566121,0.0020373499,0.09628520905971527,0.2,3110,0.09201889038085938,1e-05,15
0.0953306183218956,0.09537255764007568,0.09789729118347168,0.08,0.09648985415697098,2.420245398773006,0.09670685231685638,0.09363467246294022,0.03636363636363636,0.09524117410182953,0.09861653298139572,0.0784313725490196,0.09803860634565353,0.09324359148740768,0.09324359148740768,47,0.09870608150959015,411.98,37,0.0,0.09669806808233261,0.09684127569198608,0.0970074012875557,0.09881071746349335,50,0.09708018600940704,273.56268310546875,0.08,0.09450314939022064,3.6429843216737168,1010,0.09768608212471008,0.09669855237007141,0.10294117647058823,51,55,68,1.4179141104294488,0.09497075527906418,50,0.09881071746349335,0.09679201245307922,0.09775064140558243,0.09807991981506348,4799,0.1276595744680851,4849664,0.09460412710905075,0.09493400901556015,0.09202453987730061,0.9079754601226994,0.1,5,0.8097000122070312,0.8200989834964275,1.1200811862945557,0.0,23.014485047757624,0.6,-0.003361247972225101,0.0021851808,0.09646938741207123,0.2,3120,0.10249557495117187,1e-05,30
0.09550300985574722,0.09560217708349228,0.09796659648418427,0.0196078431372549,0.09672248363494873,2.403908794788274,0.09690359234809875,0.09384419023990631,0.08620689655172414,0.09545775502920151,0.09877508133649826,0.0,0.09815047681331635,0.09350298345088959,0.09350298345088959,43,0.09894014149904251,432.37,38,0.0,0.09691273421049118,0.0971408262848854,0.09718899428844452,0.09881540387868881,51,0.09740538150072098,280.1636962890625,0.05084745762711865,0.09465344995260239,3.6535968856137706,1038,0.09788275510072708,0.09696543216705322,0.0,47,58,44,1.4214397394136817,0.0951569452881813,59,0.09894014149904251,0.09706727415323257,0.09790385514497757,0.0982770323753357,4798,0.09302325581395349,4980736,0.09475387632846832,0.0950888842344284,0.05537459283387622,0.9446254071661238,0.1,5,0.795640230178833,0.8373616798780859,0.9740349054336548,0.0,22.965178290009497,0.8,-0.003115073210392438,0.0022321974,0.09666325151920319,0.2,3130,0.10262527465820312,1e-05,17
0.09574371576309204,0.09572000056505203,0.09814527630805969,0.07272727272727272,0.09682608395814896,2.4396284829721364,0.09708239138126373,0.09412045031785965,0.016129032258064516,0.09563733637332916,0.09896960854530334,0.06521739130434782,0.09845644235610962,0.09374642372131348,0.09374642372131348,53,0.09920360147953033,397.28,39,0.0,0.09713619947433472,0.09732851386070251,0.09732923656702042,0.09889641404151917,55,0.09770192205905914,258.6503601074219,0.037037037037037035,0.09492380172014236,3.6507406577321593,1065,0.09815182536840439,0.09709493070840836,0.0425531914893617,46,62,47,1.4209783281733757,0.09540019184350967,54,0.09920360147953033,0.09721112996339798,0.0981397032737732,0.09840589761734009,4796,0.03773584905660377,5111808,0.09501317143440247,0.09529393911361694,0.06191950464396285,0.9380804953560371,0.1,6,0.8062617182731628,0.8231152695603668,1.1331138610839844,0.0,22.913361328840256,1.0,-0.003397522770683281,0.0021363662,0.09686712920665741,0.2,3140,0.09927215576171874,1e-05,20
0.09592742472887039,0.09582410007715225,0.09839507937431335,0.017543859649122806,0.09703969210386276,2.2973856209150325,0.09717896580696106,0.09424213320016861,0.04081632653061224,0.0959019660949707,0.09919106960296631,0.05357142857142857,0.09858512878417969,0.09402375668287277,0.09402375668287277,49,0.09920177608728409,439.85,40,0.0,0.09728441387414932,0.09733740240335464,0.09745632112026215,0.09902288019657135,57,0.09795727580785751,291.9433288574219,0.09523809523809523,0.09527908265590668,3.634083213478843,1093,0.09836301952600479,0.09736897051334381,0.1111111111111111,56,49,45,1.4113006535947723,0.09557966142892838,42,0.09920177608728409,0.09752725809812546,0.09842173755168915,0.09850069135427475,4796,0.04081632653061224,5242880,0.09511765837669373,0.09552108496427536,0.07516339869281045,0.9248366013071896,0.1,8,0.8027670979499817,0.8349664061795921,0.9782001376152039,0.0,22.863966609537602,0.75,-0.003175977792852791,0.0021571568,0.09704993665218353,0.2,3150,0.10091934204101563,1e-05,23
0.09628619998693466,0.09613324701786041,0.09859579801559448,0.04,0.09730257093906403,2.2248322147651005,0.09738080948591232,0.09438122808933258,0.046153846153846156,0.0961294025182724,0.09945207089185715,0.0851063829787234,0.0987318754196167,0.0941881537437439,0.0941881537437439,34,0.0995178148150444,421.21,41,0.0,0.0974716767668724,0.09752418845891953,0.0975792184472084,0.09921181201934814,50,0.09828709065914154,279.239013671875,0.08,0.09549827128648758,3.6246317977675457,1120,0.09858237206935883,0.0976327583193779,0.022222222222222223,47,65,45,1.4097114093959742,0.09574079513549805,50,0.0995178148150444,0.09773542732000351,0.09856148064136505,0.09859586507081985,4795,0.058823529411764705,5373952,0.09535493701696396,0.09573031216859818,0.06711409395973154,0.9328859060402684,0.1,7,0.7843286991119385,0.8496843439992517,1.075146198272705,0.0,22.812327286601068,0.5714285714285714,-0.003307862035853759,0.0021262798,0.09726420789957047,0.2,3160,0.09828338623046876,1e-05,20
0.096457839012146,0.09634071588516235,0.09892818331718445,0.07547169811320754,0.09749048203229904,2.1782178217821784,0.09751468151807785,0.0945957601070404,0.04,0.09634275734424591,0.09969417005777359,0.06060606060606061,0.09903813153505325,0.09427487105131149,0.09427487105131149,42,0.09983647614717484,431.07,42,0.0,0.09758114814758301,0.09772910922765732,0.09781323373317719,0.0994347408413887,53,0.09850645810365677,278.8344421386719,0.043478260869565216,0.09589945524930954,3.540326596786126,1148,0.0988488420844078,0.0978042334318161,0.07692307692307693,66,50,39,1.430858085808582,0.09574460983276367,46,0.09983647614717484,0.09795959293842316,0.09873722493648529,0.09883587807416916,4794,0.023809523809523808,5505024,0.09553634375333786,0.09595580399036407,0.07590759075907591,0.9240924092409241,0.1,7,0.8043602108955383,0.7767722902353853,0.8271223902702332,0.0,22.75738784223795,1.0,-0.0031961575883542536,0.0021488264,0.0974760353565216,0.2,3170,0.10058670043945313,1e-05,23
0.09669456630945206,0.09669532626867294,0.09917134791612625,0.01694915254237288,0.09765071421861649,2.0410094637223977,0.09779924154281616,0.09482305496931076,0.05128205128205128,0.0964897871017456,0.09982410073280334,0.05555555555555555,0.099294513463974,0.09446108341217041,0.09446108341217041,35,0.09990770369768143,442.29,43,0.0,0.09777970612049103,0.097856804728508,0.09796962887048721,0.09950894117355347,59,0.09869059920310974,290.8374328613281,0.023255813953488372,0.09617961198091507,3.6811247175556066,1175,0.09905178099870682,0.09796972572803497,0.02631578947368421,54,78,38,1.4244479495268147,0.09602334350347519,43,0.09990770369768143,0.09819754213094711,0.09894117712974548,0.09912513196468353,4792,0.08571428571428572,5636096,0.09574946761131287,0.09615864604711533,0.0694006309148265,0.9305993690851735,0.1,10,0.8042116165161133,0.8042315762024372,0.9707526564598083,0.0,22.704293383657934,0.9,-0.003308520395967207,0.0021863873,0.09768054634332657,0.2,3180,0.10281906127929688,1e-05,22
0.09691982716321945,0.09686741232872009,0.0992826521396637,0.0425531914893617,0.09784271568059921,2.346801346801347,0.09799261391162872,0.09500487893819809,0.03333333333333333,0.0966491550207138,0.0999833345413208,0.021739130434782608,0.09948325157165527,0.09464573115110397,0.09464573115110397,38,0.10011117905378342,401.39,44,0.0,0.09807517379522324,0.09800329804420471,0.09824299812316895,0.0996619239449501,47,0.09890511631965637,261.838623046875,0.11764705882352941,0.09646054357290268,3.6905951902664245,1203,0.09915794432163239,0.09812051802873611,0.0196078431372549,46,60,51,1.4165454545454557,0.09613313525915146,51,0.10011117905378342,0.09827803820371628,0.09900213032960892,0.09941648691892624,4791,0.02631578947368421,5767168,0.0959281325340271,0.09630626440048218,0.05723905723905724,0.9427609427609428,0.1,4,0.8117564916610718,0.8218488525599241,1.0485007762908936,0.0,22.655515061318873,1.0,-0.0031922968930302885,0.0021423195,0.0978589802980423,0.2,3190,0.10156936645507812,1e-05,17
0.09732543677091599,0.09706519544124603,0.0995180532336235,0.0392156862745098,0.09795986860990524,2.348684210526316,0.09815610945224762,0.09515617042779922,0.04411764705882353,0.09679923951625824,0.1002388671040535,0.023255813953488372,0.09977922588586807,0.09488648921251297,0.09488648921251297,46,0.10032236576080322,432.72,45,0.0,0.09824784100055695,0.09843172878026962,0.09843490272760391,0.09991118311882019,51,0.09903834015130997,282.44793701171875,0.10869565217391304,0.09668022394180298,3.7389106965642918,1231,0.09945986419916153,0.09829641133546829,0.044444444444444446,43,68,45,1.425342105263159,0.09631402790546417,46,0.10032236576080322,0.09850824624300003,0.09919239580631256,0.09959526360034943,4790,0.043478260869565216,5898240,0.09615623950958252,0.09643606841564178,0.05921052631578947,0.9407894736842105,0.1,5,0.8137996196746826,0.7880525081418455,1.0761299133300781,0.0,22.604501029849054,0.6,-0.0032283133532473585,0.0021352484,0.09807638823986053,0.2,3200,0.09946975708007813,1e-05,18
0.09752009809017181,0.0971863716840744,0.09957803040742874,0.044444444444444446,0.09816807508468628,2.137380191693291,0.0983530580997467,0.09539343416690826,0.09375,0.09693540632724762,0.10037800669670105,0.04918032786885246,0.10009918361902237,0.09507635235786438,0.09507635235786438,31,0.10054322332143784,426.26,46,0.0,0.09831837564706802,0.09862243384122849,0.09858204424381256,0.10001678019762039,45,0.09932441264390945,277.42919921875,0.11363636363636363,0.09672324359416962,3.634772255716776,1258,0.09950263053178787,0.09858305752277374,0.031746031746031744,61,64,63,1.431456869009586,0.09655014425516129,44,0.10054322332143784,0.09869527816772461,0.09935473650693893,0.09974483400583267,4789,0.03225806451612903,6029312,0.09630165249109268,0.09652195870876312,0.07028753993610223,0.9297124600638977,0.1,5,0.798892617225647,0.8226239417679608,0.9860054850578308,0.0,22.556349261105062,0.6,-0.003152890077308257,0.002090395,0.09824290871620178,0.2,3210,0.10003509521484374,1e-05,22
0.09767094254493713,0.09733542799949646,0.09977584332227707,0.018518518518518517,0.09838614612817764,2.292207792207792,0.09853295236825943,0.09568394720554352,0.046153846153846156,0.09722695499658585,0.10040084272623062,0.0,0.10026276856660843,0.09529687464237213,0.09529687464237213,47,0.10083211213350296,399.68,47,0.0,0.09851320087909698,0.09870007634162903,0.09889504313468933,0.10029614716768265,54,0.09957228600978851,259.6059265136719,0.0,0.09687593579292297,3.7067623779151915,1286,0.09975506365299225,0.09874670207500458,0.037037037037037035,44,65,54,1.427629870129871,0.09686461836099625,36,0.10083211213350296,0.0989612489938736,0.09954681247472763,0.0998842641711235,4787,0.02127659574468085,6160384,0.09657040238380432,0.09662281721830368,0.045454545454545456,0.9545454545454546,0.1,8,0.8046767711639404,0.8342168695759028,0.953655481338501,0.0,22.50832170546055,0.875,-0.0030166118493070828,0.002172392,0.09844837337732315,0.2,3220,0.10092697143554688,1e-05,14
0.09786950051784515,0.09752746671438217,0.09990822523832321,0.0,0.09869384765625,2.2870662460567823,0.09883981198072433,0.09581297636032104,0.0273972602739726,0.09747464954853058,0.10040941834449768,0.09523809523809523,0.10039272159337997,0.09538420289754868,0.09538420289754868,43,0.1011296883225441,440.67,48,0.0,0.09863588213920593,0.09878940135240555,0.09905067086219788,0.10056568682193756,54,0.09982822090387344,286.6749572753906,0.043478260869565216,0.09719737619161606,3.6710816805757767,1314,0.09995811432600021,0.09885457158088684,0.11764705882352941,42,73,51,1.4247634069400643,0.09708000719547272,46,0.1011296883225441,0.09917037189006805,0.09977824985980988,0.10008004307746887,4785,0.06976744186046512,6291456,0.09685411304235458,0.09677474945783615,0.07255520504731862,0.9274447949526814,0.1,8,0.8060747981071472,0.8176226477138698,0.9558149576187134,0.0,22.457707996666432,0.75,-0.0032073509910333087,0.0021622279,0.09864239394664764,0.2,3230,0.09850006103515625,1e-05,23
0.098105788230896,0.0976397916674614,0.10004600137472153,0.018867924528301886,0.0989856943488121,2.3728813559322033,0.09910835325717926,0.09595859795808792,0.05172413793103448,0.09766551852226257,0.10054638981819153,0.05128205128205128,0.10062360763549805,0.09565475583076477,0.09565475583076477,44,0.10137882083654404,449.58,49,0.0,0.0988791286945343,0.099029541015625,0.09933751821517944,0.10076042264699936,53,0.09988705068826675,289.30877685546875,0.044444444444444446,0.09736811369657516,3.5890079875432455,1342,0.1000932827591896,0.09909837692975998,0.0625,39,58,48,1.4142033898305095,0.09733563661575317,45,0.10137882083654404,0.09941954165697098,0.100073903799057,0.10028060525655746,4785,0.045454545454545456,6422528,0.09704668074846268,0.09702722728252411,0.06440677966101695,0.9355932203389831,0.1,8,0.8103054761886597,0.7851261817384512,0.9393796920776367,0.0,22.406273838877677,0.75,-0.0032405431792540186,0.0021715737,0.09885401278734207,0.2,3240,0.10053787231445313,1e-05,19
0.09838485717773438,0.09793978929519653,0.10020147264003754,0.03636363636363636,0.09928449988365173,2.397553516819572,0.0992715060710907,0.09612587094306946,0.06666666666666667,0.0979229211807251,0.1006755605340004,0.05263157894736842,0.10075977444648743,0.09592252224683762,0.09592252224683762,41,0.10164681822061539,390.74,50,0.0,0.09902294725179672,0.09928596764802933,0.0995115116238594,0.10087510198354721,55,0.10005363076925278,253.36773681640625,0.017857142857142856,0.0976104661822319,3.6678797129943352,1369,0.1002422571182251,0.09922046959400177,0.05172413793103448,38,75,58,1.435211009174313,0.0975084900856018,56,0.10164681822061539,0.09966724365949631,0.10026915371417999,0.10030427575111389,4784,0.0,6553600,0.09736470133066177,0.09718987345695496,0.04892966360856269,0.9510703363914373,0.1,4,0.8076608777046204,0.793680299911648,1.0931379795074463,0.0,22.354592031240465,0.75,-0.003481820568231342,0.0022005062,0.09905046224594116,0.2,3250,0.10309295654296875,1e-05,16
0.0985654667019844,0.09805408120155334,0.10037100315093994,0.018518518518518517,0.09958581626415253,2.595744680851064,0.09949669986963272,0.09644397348165512,0.031746031746031744,0.0980437770485878,0.10086271911859512,0.030303030303030304,0.1009170264005661,0.09601830691099167,0.09601830691099167,58,0.10196878761053085,434.3,51,0.0,0.09915384650230408,0.09961001574993134,0.099723219871521,0.10103736072778702,54,0.10031884163618088,285.9659118652344,0.06896551724137931,0.09778847545385361,3.726977044463152,1397,0.10039617866277695,0.09944695234298706,0.08928571428571429,33,63,56,1.4358723404255331,0.0976080447435379,58,0.10196878761053085,0.09991058707237244,0.10054109990596771,0.10055393725633621,4783,0.06896551724137931,6684672,0.09740962833166122,0.09744811803102493,0.060790273556231005,0.939209726443769,0.1,7,0.8093682527542114,0.824281716812402,1.0444608926773071,0.0,22.3042706027627,0.42857142857142855,-0.0030354343694853013,0.0020868843,0.09925094991922379,0.2,3260,0.09565048217773438,1e-05,20
0.09879066795110703,0.09827152639627457,0.10052459686994553,0.13043478260869565,0.09970136731863022,2.401360544217687,0.09972267597913742,0.09672315418720245,0.0784313725490196,0.09827075898647308,0.10113552212715149,0.041666666666666664,0.10113667696714401,0.09622243046760559,0.09622243046760559,45,0.10221485048532486,422.87,52,0.0,0.0993887335062027,0.09986906498670578,0.09989885985851288,0.10127228498458862,46,0.10046541690826416,273.1673889160156,0.0,0.09794620424509048,3.58618956401002,1425,0.10065412521362305,0.09975900501012802,0.05263157894736842,48,51,38,1.4339591836734704,0.0978555902838707,58,0.10221485048532486,0.10013778507709503,0.10076212882995605,0.1009269431233406,4782,0.022222222222222223,6815744,0.09756584465503693,0.09758856892585754,0.0782312925170068,0.9217687074829932,0.1,8,0.8134543895721436,0.8111819496378303,0.9185259342193604,0.0,22.251070235669612,1.0,-0.0031267747776837496,0.002097751,0.09947218745946884,0.2,3270,0.09834365844726563,1e-05,23
0.0990762710571289,0.09841600805521011,0.1007487028837204,0.06,0.09993833303451538,2.191823899371069,0.09991008043289185,0.09695422649383545,0.08064516129032258,0.09856341034173965,0.10143205523490906,0.05263157894736842,0.1011972650885582,0.09644363075494766,0.09644363075494766,42,0.10235513001680374,424.44,53,0.0,0.09956461191177368,0.10004075616598129,0.10008560121059418,0.10151667147874832,50,0.10048750787973404,273.23870849609375,0.0625,0.09808579087257385,3.5638583732924105,1452,0.10085555166006088,0.09993553161621094,0.041666666666666664,57,62,48,1.4173396226415103,0.09804145991802216,48,0.10235513001680374,0.10030370205640793,0.10082725435495377,0.10124637931585312,4781,0.047619047619047616,6946816,0.09784644842147827,0.09771780669689178,0.07861635220125786,0.9213836477987422,0.1,11,0.8023029565811157,0.7748131496831775,0.9649890065193176,0.0,22.19971731752157,0.6363636363636364,-0.0032841824848219405,0.0021804352,0.09966360777616501,0.2,3280,0.10117034912109375,1e-05,25
0.09933152049779892,0.0985865592956543,0.1009792685508728,0.02,0.10012605786323547,2.4536741214057507,0.10013434290885925,0.09709788113832474,0.03389830508474576,0.09873271733522415,0.10159191489219666,0.023809523809523808,0.10147550702095032,0.0965922623872757,0.0965922623872757,41,0.10245620459318161,382.57,54,0.0,0.09989450126886368,0.100184366106987,0.10022319108247757,0.10173414647579193,50,0.10071729123592377,246.16119384765625,0.046153846153846156,0.09821747243404388,3.5964677492790176,1480,0.10119164735078812,0.10023029148578644,0.06,42,59,50,1.425488817891375,0.09824716299772263,65,0.10245620459318161,0.10042216628789902,0.10104400664567947,0.10146497935056686,4780,0.04878048780487805,7077888,0.09803753346204758,0.09801974147558212,0.054313099041533544,0.9456869009584664,0.1,6,0.808270275592804,0.8105689722578973,1.0672047138214111,0.0,22.14927244782448,0.8333333333333334,-0.0031967585610800596,0.002140869,0.09986930340528488,0.2,3290,0.09867630004882813,1e-05,17
0.0995771586894989,0.0988822877407074,0.10116612166166306,0.02,0.1002645194530487,2.3904761904761904,0.10026879608631134,0.09717592597007751,0.07142857142857142,0.0989396870136261,0.10175779461860657,0.043478260869565216,0.10164359211921692,0.09686242789030075,0.09686242789030075,44,0.10273484140634537,433.22,55,0.0,0.1001041904091835,0.10037915408611298,0.10044695436954498,0.10199572890996933,50,0.10092415660619736,279.2379150390625,0.06666666666666667,0.09841720759868622,3.677607021368671,1508,0.10149788856506348,0.1003878191113472,0.09523809523809523,46,70,42,1.4253142857142869,0.09830556064844131,60,0.10273484140634537,0.10054957866668701,0.10124954581260681,0.10162309557199478,4779,0.09090909090909091,7208960,0.09821199625730515,0.09824081510305405,0.06984126984126984,0.9301587301587302,0.1,3,0.8123172521591187,0.7917840817943216,1.0017659664154053,0.0,22.099873504042627,0.6666666666666666,-0.0032364090731789473,0.0021030253,0.10006426274776459,0.2,3300,0.09581832885742188,1e-05,22
