rollout/force_direction_mean,train/action_std_21,train/action_std_01,train/std_max,train/action_std_17,rollout/recovery_noforce,train/action_std_00,train/action_std_15,rollout/ep_len_mean,rollout/action_saturation_fraction,time/time_elapsed,train/action_std_02,time/iterations,train/action_std_05,train/action_std_07,train/action_std_10,train/action_std_20,train/action_std_24,time/fps,train/action_std_06,rollout/is_timeout_mean,train/action_std_12,rollout/is_fall_mean,train/std_min,train/action_std_04,time/total_timesteps,train/action_std_09,rollout/force_requested_impulse_mean,rollout/episodes_noforce,train/action_std_19,rollout/ep_rew_mean,train/action_std_11,train/action_std_08,train/action_std_22,train/action_std_16,train/action_std_18,train/action_std_23,rollout/force_onset_mean,train/action_std_03,train/action_std_13,train/action_std_14,train/n_updates,rollout/timeouts,train/value_loss,train/loss,train/clip_range,train/explained_variance,train/approx_kl,rollout/timeout_without_onset_fraction,train/entropy_loss,train/std,train/clip_fraction,train/clip_range_vf,train/policy_gradient_loss,train/learning_rate
-1.0,0.05850236117839813,0.0583939328789711,0.05940920487046242,0.05856989696621895,0.5862068965517241,0.058278631418943405,0.058571167290210724,821.41,0.0,1998,0.05861932411789894,33,0.05940920487046242,0.05895555019378662,0.058713916689157486,0.058510828763246536,0.05887855961918831,2163,0.05869777873158455,0.5862068965517241,0.0583663173019886,0.41379310344827586,0.058258768171072006,0.05924604460597038,4325376,0.05889640375971794,0.0,174,0.05926080793142319,535.1795043945312,0.058920085430145264,0.05850603058934212,0.058258768171072006,0.058910518884658813,0.05921125039458275,0.0590398907661438,1.4197931034482767,0.05917453020811081,0.05872754007577896,0.05868067964911461,1090,102,0.46680308114737273,0.965002179145813,0.1,0.8920825123786926,0.0013355534,0.0,35.38256479203701,0.058772001415491104,0.0322998046875,0.2,-0.002454616732984505,1e-06
-1.0,0.058517638593912125,0.05841909721493721,0.05942254886031151,0.05858289822936058,0.5602836879432624,0.05828666314482689,0.05858144536614418,813.03,0.0,2059,0.05863700434565544,34,0.05942254886031151,0.05897505208849907,0.05873774737119675,0.05853023752570152,0.05889700725674629,2163,0.058705952018499374,0.5602836879432624,0.058383967727422714,0.4397163120567376,0.058276671916246414,0.059262827038764954,4456448,0.058917541056871414,0.0,141,0.05927416309714317,530.5812377929688,0.05893948674201965,0.058517973870038986,0.058276671916246414,0.05892309173941612,0.0592164471745491,0.05905540660023689,1.380340425531916,0.05918515473604202,0.05874192342162132,0.0586911179125309,1100,79,0.43370832412037996,0.8016530275344849,0.1,0.9004890322685242,0.0013484053,0.0,35.375909277796744,0.058787159621715546,0.03198089599609375,0.2,-0.002414535721982247,1e-06
-1.0,0.05853111669421196,0.05842948704957962,0.05944206193089485,0.058595623821020126,0.5606936416184971,0.058299366384744644,0.05860015004873276,826.1,0.0,2121,0.05865246802568436,35,0.05944206193089485,0.058992672711610794,0.05875937640666962,0.058554790914058685,0.058920830488204956,2162,0.058720413595438004,0.5606936416184971,0.05839898809790611,0.4393063583815029,0.05829247459769249,0.05927475541830063,4587520,0.058932505548000336,0.0,173,0.05927951633930206,538.98876953125,0.05894888937473297,0.058534059673547745,0.05829247459769249,0.05894482880830765,0.05923761427402496,0.059079937636852264,1.3933526011560704,0.059207748621702194,0.058757372200489044,0.058697767555713654,1110,97,0.4304792313603684,0.7104406356811523,0.1,0.8935014009475708,0.0013840344,0.0,35.36919623017311,0.05880339443683624,0.03548736572265625,0.2,-0.00260522201438107,1e-06
-1.0,0.058550894260406494,0.05844443663954735,0.05945857614278793,0.058589380234479904,0.6148648648648649,0.05831059813499451,0.058612823486328125,877.88,0.0,2182,0.05867034196853638,36,0.05945857614278793,0.058998774737119675,0.05876412242650986,0.0585651621222496,0.058938559144735336,2161,0.058737874031066895,0.6148648648648649,0.05840670317411423,0.38513513513513514,0.05830879136919975,0.05928739160299301,4718592,0.05894850939512253,0.0,148,0.05929943546652794,571.9449462890625,0.05896608158946037,0.05855436995625496,0.05830879136919975,0.0589599646627903,0.05925607681274414,0.0590892918407917,1.3864054054054065,0.0592213049530983,0.05877244845032692,0.058722708374261856,1120,91,0.4755095875589177,0.749954104423523,0.1,0.893481969833374,0.0013251853,0.0,35.36279899775982,0.05881737545132637,0.0306793212890625,0.2,-0.002458189875824246,1e-06
-1.0,0.05857784301042557,0.058450847864151,0.05947691947221756,0.05859577655792236,0.5838509316770186,0.058336853981018066,0.0586269274353981,826.56,0.0,2244,0.05868969112634659,37,0.05947691947221756,0.059016402810811996,0.0587770976126194,0.05858563631772995,0.058955706655979156,2160,0.05875396728515625,0.5838509316770186,0.05842026695609093,0.4161490683229814,0.05832560360431671,0.05929074063897133,4849664,0.05896050110459328,0.0,161,0.05931852385401726,538.2298583984375,0.05897675082087517,0.058569714426994324,0.05832560360431671,0.05897621810436249,0.05927206948399544,0.059108540415763855,1.3943975155279513,0.05924255773425102,0.058782633394002914,0.058737874031066895,1130,94,0.3971499756677076,0.7513024210929871,0.1,0.8966574668884277,0.0013180256,0.0,35.35651166141033,0.05883302539587021,0.031337738037109375,0.2,-0.00257604780172187,1e-06
-1.0,0.058586668223142624,0.05845930799841881,0.05949011072516441,0.05860801786184311,0.5321637426900585,0.0583486333489418,0.05863868072628975,828.95,0.0,2306,0.05870498716831207,38,0.05949011072516441,0.059021372348070145,0.05879826471209526,0.05859817937016487,0.058976203203201294,2159,0.05876517295837402,0.5321637426900585,0.058445341885089874,0.4678362573099415,0.05833631008863449,0.059307776391506195,4980736,0.05897045135498047,0.0,171,0.0593322291970253,539.0748901367188,0.05899452790617943,0.05858105421066284,0.05833631008863449,0.05898590758442879,0.05929429084062576,0.05912240967154503,1.4094853801169602,0.059263307601213455,0.05880259349942207,0.05875293165445328,1140,91,0.4499656463973224,0.8303450345993042,0.1,0.8926892280578613,0.0012814037,0.0,35.35015187263489,0.058847393840551376,0.031151580810546874,0.2,-0.00243152144475971,1e-06
-1.0,0.058596350252628326,0.05846799165010452,0.0595066100358963,0.05862312391400337,0.6081081081081081,0.05836321413516998,0.05866366997361183,834.5,0.0,2367,0.058715637773275375,39,0.0595066100358963,0.05902332812547684,0.05880818888545036,0.058617059141397476,0.05900096893310547,2159,0.0587799996137619,0.6081081081081081,0.05844879895448685,0.3918918918918919,0.05835062265396118,0.05932087078690529,5111808,0.058977484703063965,0.0,148,0.059351954609155655,542.9885864257812,0.05899322032928467,0.05858490988612175,0.05835062265396118,0.059004515409469604,0.05931937322020531,0.05913916975259781,1.4134594594594607,0.05927639454603195,0.05882357060909271,0.058769404888153076,1150,90,0.4779689688235521,0.7888270616531372,0.1,0.8931639194488525,0.0013261405,0.0,35.34416253566742,0.058861054480075836,0.03196563720703125,0.2,-0.0024580913968748064,1e-06
-1.0,0.05860491469502449,0.05848532170057297,0.059517279267311096,0.058649685233831406,0.6086956521739131,0.058380331844091415,0.05868196859955788,851.91,0.0,2428,0.0587242916226387,40,0.059517279267311096,0.059031419456005096,0.05882846564054489,0.058624424040317535,0.05902742221951485,2158,0.05880185216665268,0.6086956521739131,0.058460310101509094,0.391304347826087,0.058366235345602036,0.059334252029657364,5242880,0.058996062725782394,0.0,161,0.05935407429933548,556.2970581054688,0.059011973440647125,0.05860722064971924,0.058366235345602036,0.05902833864092827,0.05934043601155281,0.05915442854166031,1.3870931677018645,0.059284139424562454,0.05883980169892311,0.05877716839313507,1160,98,0.4827392932958901,0.7539206743240356,0.1,0.8710907697677612,0.0013023443,0.0,35.33801110088825,0.05887647718191147,0.030496978759765626,0.2,-0.0022436063782606654,1e-06
-1.0,0.05862979218363762,0.05849950388073921,0.05952898785471916,0.05867406353354454,0.6510067114093959,0.058394405990839005,0.05871197208762169,853.9,0.0,2490,0.0587422139942646,41,0.05952898785471916,0.05904386192560196,0.058849915862083435,0.05864322558045387,0.05903773754835129,2158,0.05880953371524811,0.6510067114093959,0.05847632884979248,0.348993288590604,0.05838941037654877,0.059352561831474304,5373952,0.059009455144405365,0.0,149,0.05937407538294792,559.3780517578125,0.0590275339782238,0.05862625315785408,0.05838941037654877,0.05904293432831764,0.05935748666524887,0.05916086211800575,1.4008322147651018,0.05930345132946968,0.05885534733533859,0.058783166110515594,1170,97,0.40478829564526675,0.729241132736206,0.1,0.8846542835235596,0.0012386193,0.0,35.33120146095753,0.05889296531677246,0.026575469970703126,0.2,-0.002208735976137177,1e-06
-1.0,0.05863703414797783,0.05850647762417793,0.05954398959875107,0.05868448689579964,0.5857988165680473,0.05841515585780144,0.058729976415634155,808.43,0.0,2552,0.058750562369823456,42,0.05954398959875107,0.059065911918878555,0.05887259542942047,0.058655012398958206,0.05905056372284889,2156,0.058823809027671814,0.5857988165680473,0.05849524959921837,0.41420118343195267,0.05841078236699104,0.05937478318810463,5505024,0.059025298804044724,0.0,169,0.05939561128616333,526.4443359375,0.05904816836118698,0.05863276869058609,0.05841078236699104,0.05906844511628151,0.059365637600421906,0.05917702615261078,1.3984142011834328,0.05932401120662689,0.05886859446763992,0.058789655566215515,1180,99,0.38859439610969276,0.7971348762512207,0.1,0.8845809102058411,0.0013294223,0.0,35.32440741956234,0.058908458799123764,0.03288192749023437,0.2,-0.002422798333554965,1e-06
-1.0,0.05864387005567551,0.058521877974271774,0.059549570083618164,0.05870833247900009,0.5974025974025974,0.05842132493853569,0.058742888271808624,826.75,0.0,2613,0.05876734480261803,43,0.059549570083618164,0.05908013507723808,0.05889014154672623,0.05866827070713043,0.05905892699956894,2156,0.05882403627038002,0.5974025974025974,0.05851755291223526,0.4025974025974026,0.05842132493853569,0.0593825988471508,5636096,0.05902351066470146,0.0,154,0.05941975861787796,539.5579833984375,0.05906461551785469,0.05863875150680542,0.058430686593055725,0.05908592417836189,0.059383574873209,0.059183645993471146,1.4011948051948062,0.059348784387111664,0.05888271704316139,0.058803435415029526,1190,92,0.44561127917841076,0.8798269033432007,0.1,0.899547278881073,0.0012884826,0.0,35.318336045742036,0.0589216910302639,0.02935638427734375,0.2,-0.002353757695209424,1e-06
-1.0,0.058649126440286636,0.05852832645177841,0.059573084115982056,0.05871541425585747,0.6025641025641025,0.058438222855329514,0.0587562657892704,857.52,0.0,2674,0.05879196897149086,44,0.059573084115982056,0.05909242108464241,0.058905646204948425,0.05868237465620041,0.059078458696603775,2156,0.05885324254631996,0.6025641025641025,0.058532875031232834,0.3974358974358974,0.058438222855329514,0.05939782038331032,5767168,0.05904083698987961,0.0,156,0.059442076832056046,560.0051879882812,0.05908810719847679,0.058653295040130615,0.05844135954976082,0.05910719931125641,0.059399377554655075,0.059202373027801514,1.3980641025641036,0.05937011167407036,0.05889467895030975,0.058820053935050964,1200,94,0.45462281233631074,0.8758116364479065,0.1,0.8939586877822876,0.0012753962,0.0,35.312051999568936,0.05893819034099579,0.02829132080078125,0.2,-0.0023663072834096965,1e-06
-1.0,0.05866255238652229,0.058546245098114014,0.05958667770028114,0.058734260499477386,0.5672514619883041,0.058445341885089874,0.058780014514923096,812.66,0.0,2735,0.05879829078912735,45,0.05958667770028114,0.05910488963127136,0.05893440172076225,0.05870263651013374,0.05910462141036987,2155,0.05886665731668472,0.5672514619883041,0.0585501529276371,0.4327485380116959,0.058445341885089874,0.059409771114587784,5898240,0.0590558722615242,0.0,171,0.059459228068590164,531.7399291992188,0.059102028608322144,0.05867248401045799,0.05845816433429718,0.05912631377577782,0.059420809149742126,0.05921397730708122,1.3992748538011706,0.059382326900959015,0.05890421196818352,0.05883890390396118,1210,97,0.39315547517035154,0.739351212978363,0.1,0.8978337049484253,0.0012998653,0.0,35.305070486664775,0.05895443260669708,0.030535125732421876,0.2,-0.0023906698932933067,1e-06
-1.0,0.05867919698357582,0.05856611207127571,0.05960536375641823,0.05874382704496384,0.567741935483871,0.05845964327454567,0.05879246070981026,793.21,0.0,2796,0.058813393115997314,46,0.05960536375641823,0.05911537632346153,0.05895281210541725,0.058712154626846313,0.059119757264852524,2155,0.05888478085398674,0.567741935483871,0.05855893716216087,0.432258064516129,0.05845964327454567,0.05942940711975098,6029312,0.059072643518447876,0.0,155,0.05947181582450867,514.746826171875,0.0591152049601078,0.05868745222687721,0.05847013741731644,0.059137776494026184,0.05943044275045395,0.059226639568805695,1.3943870967741947,0.05939739570021629,0.05892869830131531,0.05885272100567818,1220,88,0.4557663046754897,0.7763781547546387,0.1,0.8933955430984497,0.0013398633,0.0,35.29860641956329,0.05896896868944168,0.03272705078125,0.2,-0.0024558129457545874,1e-06
-1.0,0.058695875108242035,0.05857771635055542,0.05962756648659706,0.05875643342733383,0.6558441558441559,0.058479394763708115,0.05880383029580116,876.64,0.0,2858,0.058831118047237396,47,0.05962756648659706,0.05912397429347038,0.05897430703043938,0.058727163821458817,0.05914519354701042,2155,0.0588843859732151,0.6558441558441559,0.05857861042022705,0.34415584415584416,0.058479394763708115,0.05944237485527992,6160384,0.059089094400405884,0.0,154,0.05948253720998764,571.523681640625,0.059133727103471756,0.05870332196354866,0.05848073214292526,0.059155289083719254,0.05943997949361801,0.05924529582262039,1.4061298701298712,0.05941278859972954,0.058953821659088135,0.05886771157383919,1230,101,0.4675134822260588,0.8745181560516357,0.1,0.8847038149833679,0.0012664904,0.0,35.29221177995205,0.05898448824882507,0.0288055419921875,0.2,-0.0023019545868919523,1e-06
-1.0,0.05872010439634323,0.05859639123082161,0.059654880315065384,0.058781709522008896,0.6333333333333333,0.058491624891757965,0.058822520077228546,849.09,0.0,2919,0.05885617434978485,48,0.059654880315065384,0.05914938077330589,0.058992572128772736,0.05873270705342293,0.05916672945022583,2154,0.05889900401234627,0.6333333333333333,0.058600205928087234,0.36666666666666664,0.058491624891757965,0.05945487320423126,6291456,0.05910104140639305,0.0,150,0.059503912925720215,555.268798828125,0.0591544434428215,0.05872735753655434,0.05849858373403549,0.05917557328939438,0.05944792926311493,0.05926203727722168,1.395480000000001,0.05942259356379509,0.05896875262260437,0.05888810753822327,1240,95,0.4292570272926241,0.7447038888931274,0.1,0.8768717050552368,0.0012591798,0.0,35.28501690328121,0.059002771973609924,0.028733062744140624,0.2,-0.002363473045443243,1e-06
-1.0,0.05875210464000702,0.05861165001988411,0.05967111140489578,0.058791421353816986,0.5853658536585366,0.058503616601228714,0.05884066969156265,835.68,0.0,2981,0.05887064337730408,49,0.05967111140489578,0.059168532490730286,0.0590057410299778,0.05875007435679436,0.05918200686573982,2154,0.058908890932798386,0.5853658536585366,0.05862519145011902,0.4146341463414634,0.058503616601228714,0.059461623430252075,6422528,0.059109076857566833,0.0,164,0.059513360261917114,542.6627197265625,0.05917404964566231,0.05873297154903412,0.058510761708021164,0.05919311195611954,0.05945544317364693,0.059280041605234146,1.3990975609756109,0.05943312123417854,0.058985330164432526,0.05890040844678879,1250,96,0.406094657513313,0.7340531349182129,0.1,0.878980278968811,0.0013294094,0.0,35.27809690535069,0.05901723727583885,0.031329345703125,0.2,-0.002288258202133875,1e-06
-1.0,0.05876341089606285,0.05862962454557419,0.05968265235424042,0.058813560754060745,0.6423357664233577,0.05853092297911644,0.058859094977378845,828.27,0.0,3042,0.05888160690665245,50,0.05968265235424042,0.05918755382299423,0.05901101604104042,0.058761391788721085,0.05919693782925606,2153,0.05893386900424957,0.6423357664233577,0.058635059744119644,0.35766423357664234,0.0585208460688591,0.05948092043399811,6553600,0.059119813144207,0.0,137,0.059533827006816864,541.434326171875,0.059178564697504044,0.0587489940226078,0.0585208460688591,0.05920344591140747,0.05947384238243103,0.05929628387093544,1.403912408759125,0.05944595858454704,0.05900322273373604,0.05892553552985191,1260,88,0.43099013443570583,0.7640810012817383,0.1,0.8952746391296387,0.0013602849,0.0,35.27175848484039,0.05903271585702896,0.034809112548828125,0.2,-0.002605745123810266,1e-06
-1.0,0.05877610296010971,0.058648593723773956,0.05969259887933731,0.058823712170124054,0.6416184971098265,0.05854777991771698,0.05886922776699066,879.35,0.0,3104,0.05888818949460983,51,0.05969259887933731,0.059207141399383545,0.05902118608355522,0.05877597630023956,0.05921325460076332,2153,0.05894589424133301,0.6416184971098265,0.058650147169828415,0.3583815028901734,0.05853838846087456,0.0595058836042881,6684672,0.05913255736231804,0.0,173,0.05955296382308006,577.108642578125,0.05919338017702103,0.05876516178250313,0.05853838846087456,0.059214524924755096,0.05949297547340393,0.05931149795651436,1.3934104046242786,0.05946565046906471,0.0590180940926075,0.05894211679697037,1270,111,0.3991721356520429,0.7143933773040771,0.1,0.8784805536270142,0.0012799033,0.0,35.265276500582694,0.05904771760106087,0.028313446044921874,0.2,-0.002116869445535485,1e-06
-1.0,0.05878959968686104,0.058676231652498245,0.059702932834625244,0.05883149802684784,0.5138888888888888,0.05855892226099968,0.058877479285001755,790.33,0.0,3165,0.05889790877699852,52,0.059702932834625244,0.059223294258117676,0.059032220393419266,0.05880061909556389,0.05923372879624367,2153,0.058951474726200104,0.5138888888888888,0.05867113918066025,0.4861111111111111,0.05855892226099968,0.059524133801460266,6815744,0.05914201959967613,0.0,144,0.059581365436315536,516.21435546875,0.059206169098615646,0.058771464973688126,0.05855970457196236,0.059225212782621384,0.0595083124935627,0.059329088777303696,1.40276388888889,0.059487856924533844,0.05902719870209694,0.05895936116576195,1280,74,0.4741312758298591,0.8940287232398987,0.1,0.8813599348068237,0.0012748551,0.0,35.25893683135509,0.05906275659799576,0.03017120361328125,0.2,-0.0024541189826322806,1e-06
-1.0,0.05880687013268471,0.058691833168268204,0.059726011008024216,0.058845918625593185,0.5949367088607594,0.05857481062412262,0.0588827021420002,872.65,0.0,3227,0.058918245136737823,53,0.059726011008024216,0.059234436601400375,0.05905140936374664,0.05881796404719353,0.05926165729761124,2152,0.05897679552435875,0.5949367088607594,0.05868402495980263,0.4050632911392405,0.05857481062412262,0.05955713614821434,6946816,0.05914073437452316,0.0,158,0.05958838388323784,566.84228515625,0.05922615900635719,0.05879196897149086,0.058576907962560654,0.059239987283945084,0.05951990187168121,0.059332527220249176,1.4133670886075962,0.05950510501861572,0.05903885141015053,0.05897803232073784,1290,94,0.4562332658097148,0.7684286236763,0.1,0.8974210619926453,0.0012971633,0.0,35.252381798624995,0.05907874181866646,0.0297271728515625,0.2,-0.0023034231895962876,1e-06
-1.0,0.05881981551647186,0.05870624631643295,0.059742286801338196,0.05886808782815933,0.6153846153846154,0.05858767405152321,0.058898720890283585,810.54,0.0,3290,0.05894436314702034,54,0.059742286801338196,0.059236638247966766,0.05907493829727173,0.058832112699747086,0.05927767977118492,2150,0.058978285640478134,0.6153846153846154,0.05870029702782631,0.38461538461538464,0.05858597159385681,0.05956942215561867,7077888,0.05915489420294762,0.0,156,0.05961025133728981,534.8447875976562,0.05924296751618385,0.05880911648273468,0.05858597159385681,0.059253375977277756,0.059533827006816864,0.05934572592377663,1.3920384615384624,0.05952766537666321,0.05905391275882721,0.058999985456466675,1300,96,0.42661043161060663,0.7531286478042603,0.1,0.8968894481658936,0.0012437187,0.0,35.24572446346283,0.05909416824579239,0.024938201904296874,0.2,-0.0023204553157484043,1e-06
-1.0,0.05883578956127167,0.05871293693780899,0.05975882709026337,0.05888630822300911,0.6234567901234568,0.05859728530049324,0.058916110545396805,811.97,0.0,3351,0.05895484983921051,55,0.05975882709026337,0.059255510568618774,0.05909869074821472,0.058849286288022995,0.059285398572683334,2150,0.05899345874786377,0.6234567901234568,0.058719027787446976,0.3765432098765432,0.05859041213989258,0.05958807095885277,7208960,0.05916318669915199,0.0,162,0.059620387852191925,529.1797485351562,0.05926385894417763,0.05881573259830475,0.05859041213989258,0.05928025394678116,0.059561893343925476,0.05936427786946297,1.4153703703703715,0.05953947454690933,0.059061940759420395,0.0590139701962471,1310,101,0.436833014478907,0.8247897028923035,0.1,0.8871612548828125,0.0012998194,0.0,35.239328569173814,0.059109076857566833,0.031659698486328124,0.2,-0.0023781085120390343,1e-06
-1.0,0.058846116065979004,0.05874413624405861,0.05976858735084534,0.058899156749248505,0.5761589403973509,0.05860907956957817,0.05894467234611511,794.24,0.0,3413,0.05897817388176918,56,0.05976858735084534,0.05926474928855896,0.05911753326654434,0.058862630277872086,0.05930639058351517,2150,0.059010423719882965,0.5761589403973509,0.058736685663461685,0.423841059602649,0.05860907956957817,0.05959850177168846,7340032,0.05919015035033226,0.0,151,0.05963572487235069,517.727294921875,0.0592694990336895,0.058823361992836,0.05861105024814606,0.05929315835237503,0.059590473771095276,0.05938493460416794,1.388291390728478,0.05955556035041809,0.05907875671982765,0.05903409421443939,1320,87,0.4521193011896685,0.7024953365325928,0.1,0.8845634460449219,0.0012927632,0.0,35.23258572816849,0.05912613868713379,0.031171417236328124,0.2,-0.0023793476766513777,1e-06
-1.0,0.05885988101363182,0.05876926705241203,0.05978608876466751,0.05892014130949974,0.6506024096385542,0.058615073561668396,0.058963801711797714,842.71,0.0,3475,0.05899355933070183,57,0.05978608876466751,0.05927492305636406,0.05913645029067993,0.05887001380324364,0.059316374361515045,2149,0.05902479216456413,0.6506024096385542,0.05874178186058998,0.3493975903614458,0.058615073561668396,0.05961782857775688,7471104,0.059203218668699265,0.0,166,0.05965828150510788,550.5504760742188,0.059273313730955124,0.05883250758051872,0.058625079691410065,0.05930972844362259,0.05960307642817497,0.05940242111682892,1.3891807228915671,0.059571366757154465,0.05908804014325142,0.05905098468065262,1330,108,0.4605942925205454,0.8100433945655823,0.1,0.8874499797821045,0.001291358,0.0,35.225930851697925,0.059140320867300034,0.029392242431640625,0.2,-0.002405410504456995,1e-06
-1.0,0.05887709930539131,0.05878454074263573,0.059796880930662155,0.05894710496068001,0.6026490066225165,0.05863563343882561,0.05898347496986389,829.96,0.0,3536,0.05901272967457771,58,0.059796880930662155,0.059296153485774994,0.05915685370564461,0.05889400467276573,0.05931750684976578,2149,0.059047382324934006,0.6026490066225165,0.05875641852617264,0.3973509933774834,0.05863563343882561,0.05962233617901802,7602176,0.059215839952230453,0.0,151,0.05967317521572113,541.2305297851562,0.05929325893521309,0.05884175002574921,0.05863601341843605,0.05933244153857231,0.059608690440654755,0.05941779166460037,1.415735099337749,0.0595877580344677,0.059107568114995956,0.05907157063484192,1340,91,0.3730621768045239,0.694977343082428,0.1,0.9038436412811279,0.001276195,0.0,35.21951539516449,0.05915655940771103,0.0303466796875,0.2,-0.0024598703502761053,1e-06
-1.0,0.058895308524370193,0.0587962307035923,0.05980881303548813,0.058972928673028946,0.6217948717948718,0.058647170662879944,0.05899135023355484,840.17,0.0,3598,0.05902605876326561,59,0.05980881303548813,0.059315554797649384,0.059178732335567474,0.05891168490052223,0.0593271367251873,2149,0.059078291058540344,0.6217948717948718,0.05878404900431633,0.3782051282051282,0.058647170662879944,0.059633608907461166,7733248,0.059234730899333954,0.0,156,0.05968637764453888,552.5492553710938,0.05931247025728226,0.058852847665548325,0.05866024270653725,0.05934825912117958,0.05961964651942253,0.059423599392175674,1.3658846153846163,0.05959973856806755,0.05912690609693527,0.05908624827861786,1350,97,0.4362790648592636,0.7409678101539612,0.1,0.8964659571647644,0.0012981925,0.0,35.21265569031239,0.059172727167606354,0.031058502197265626,0.2,-0.002372762534832873,1e-06
-1.0,0.0589047335088253,0.058819882571697235,0.05981926620006561,0.058990027755498886,0.6225165562913907,0.05865313857793808,0.059003278613090515,866.06,0.0,3659,0.0590384267270565,60,0.05981926620006561,0.05933831259608269,0.05919609218835831,0.05891776829957962,0.05933903530240059,2148,0.05909637734293938,0.6225165562913907,0.05878981202840805,0.37748344370860926,0.05865313857793808,0.05964745581150055,7864320,0.059246089309453964,0.0,151,0.05969851836562157,564.6034545898438,0.05932306498289108,0.05886656045913696,0.05866168439388275,0.05936544016003609,0.05963220074772835,0.059444911777973175,1.397867549668875,0.05961127579212189,0.059139762073755264,0.059100423008203506,1360,94,0.4177922031842172,0.8130954504013062,0.1,0.8829988241195679,0.0012758247,0.0,35.20649699568749,0.05918573960661888,0.027368927001953126,0.2,-0.0022411287257455116,1e-06
-1.0,0.05891876295208931,0.05882849544286728,0.05983209237456322,0.0589967779815197,0.6153846153846154,0.058667685836553574,0.05901336297392845,861.46,0.0,3721,0.05905706807971001,61,0.05983209237456322,0.059350863099098206,0.059204574674367905,0.05892956629395485,0.05934983119368553,2148,0.059110935777425766,0.6153846153846154,0.05879681929945946,0.38461538461538464,0.058667685836553574,0.05966104194521904,7995392,0.05925796926021576,0.0,156,0.059718020260334015,564.18701171875,0.059349801391363144,0.05888374149799347,0.058674104511737823,0.05937078967690468,0.05965425446629524,0.05945887416601181,1.4014358974358985,0.05962207913398743,0.05916239693760872,0.059107907116413116,1370,96,0.41893326439894735,0.6531234979629517,0.1,0.8854147791862488,0.0013840746,0.0,35.200930434465405,0.05919911339879036,0.03623809814453125,0.2,-0.0025983216382428507,1e-06
-1.0,0.058938898146152496,0.05884062871336937,0.05985889956355095,0.05901605263352394,0.5987261146496815,0.058680497109889984,0.059013109654188156,849.9,0.0,3782,0.05907541885972023,62,0.05985889956355095,0.05936793237924576,0.05921652913093567,0.05893843248486519,0.059363048523664474,2148,0.05912484601140022,0.5987261146496815,0.05880787968635559,0.4012738853503185,0.058680497109889984,0.0596725195646286,8126464,0.059273991733789444,0.0,157,0.05974103510379791,556.644287109375,0.059364307671785355,0.05889720469713211,0.0586882084608078,0.05938973277807236,0.05967395752668381,0.0594816729426384,1.4106369426751602,0.05963768810033798,0.05918264389038086,0.05912548303604126,1380,94,0.43055614037439227,0.7283599972724915,0.1,0.8966666460037231,0.0012421333,0.0,35.1947986125946,0.059214819222688675,0.02806549072265625,0.2,-0.0024421738228738834,1e-06
-1.0,0.0589665025472641,0.05885423719882965,0.05987904220819473,0.05903990566730499,0.5822784810126582,0.05870344862341881,0.05902978777885437,810.18,0.0,3843,0.05908694118261337,63,0.05987904220819473,0.05938906967639923,0.05922286957502365,0.058951616287231445,0.059383049607276917,2148,0.059149183332920074,0.5822784810126582,0.058818720281124115,0.4177215189873418,0.05870344862341881,0.059683363884687424,8257536,0.05928618833422661,0.0,158,0.05976426973938942,530.6593017578125,0.05937570333480835,0.058908455073833466,0.05870829150080681,0.05941011384129524,0.05968666449189186,0.05949369817972183,1.4102658227848113,0.05964218080043793,0.059202808886766434,0.05913379788398743,1390,92,0.4418126563308761,0.7178447842597961,0.1,0.8868431448936462,0.0013155346,0.0,35.18809936642647,0.05923079326748848,0.031423187255859374,0.2,-0.0021791125588606517,1e-06
-1.0,0.05897233635187149,0.05887072905898094,0.0598856657743454,0.059049732983112335,0.5590062111801242,0.058718398213386536,0.05904746428132057,802.44,0.0,3905,0.059108439832925797,64,0.0598856657743454,0.05941329896450043,0.05923322215676308,0.058975204825401306,0.05940188467502594,2147,0.05916077643632889,0.5590062111801242,0.0588228702545166,0.4409937888198758,0.058718398213386536,0.05969804897904396,8388608,0.05930031090974808,0.0,161,0.059784580022096634,526.8096923828125,0.059391334652900696,0.05892716348171234,0.05873000621795654,0.059425778687000275,0.05970277637243271,0.05949876457452774,1.3922981366459637,0.05965958908200264,0.05923072248697281,0.05913817137479782,1400,90,0.4430101838894188,0.7957590818405151,0.1,0.8979576230049133,0.0013070682,0.0,35.18151587843895,0.05924588814377785,0.03032684326171875,0.2,-0.0023608502864590265,1e-06
-1.0,0.058991238474845886,0.058878377079963684,0.05989861860871315,0.059063754975795746,0.6153846153846154,0.058728549629449844,0.05905971676111221,842.07,0.0,3966,0.05912156403064728,65,0.05989861860871315,0.059420596808195114,0.05924398452043533,0.05898164585232735,0.05941082164645195,2147,0.05917919799685478,0.6153846153846154,0.05884004011750221,0.38461538461538464,0.058728549629449844,0.05971504747867584,8519680,0.059315454214811325,0.0,156,0.05979578197002411,557.0712890625,0.05940417945384979,0.05893773213028908,0.05874250829219818,0.05943929776549339,0.059709977358579636,0.05951947718858719,1.4245128205128215,0.05967899411916733,0.059247247874736786,0.05915294960141182,1410,96,0.4790978801203892,0.8096575140953064,0.1,0.8885188698768616,0.0013334842,0.0,35.17559956610203,0.059259071946144104,0.032260894775390625,0.2,-0.0025880914158733503,1e-06
