rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range_vf,train/clip_range,train/approx_kl,train/learning_rate
28.388164520263672,962,10616832,11030,81,650.79,0.10915603637695312,0.09566741436719894,22.358977852761747,-0.0021669821299838076,0.6720230795443058,1.7529349327087402,0.8662416338920593,800,0.2,0.1,0.002906086,1e-05
28.435836791992188,974,10747904,11030,82,660.65,0.11213150024414062,0.0964629203081131,22.160753928124905,-0.002298393198634585,0.6428181654773653,1.7572665214538574,0.8598386645317078,810,0.2,0.1,0.0029433593,1e-05
29.06676483154297,986,10878976,11031,83,669.32,0.10760574340820313,0.09723059833049774,21.967394657433033,-0.0020768496542586945,0.6480940086534247,1.7969478368759155,0.8591576814651489,820,0.2,0.1,0.0027803308,1e-05
28.498212814331055,998,11010048,11031,84,658.02,0.10792236328125,0.09803886711597443,21.771652847528458,-0.002371027616754873,0.6492830263916403,1.6661046743392944,0.8627554178237915,830,0.2,0.1,0.0029125656,1e-05
28.828893661499023,1009,11141120,11033,85,664.83,0.10783462524414063,0.09886471927165985,21.571723660826684,-0.002238409952587972,0.5951141770696268,1.6414297819137573,0.8729020357131958,840,0.2,0.1,0.0029017334,1e-05
30.625978469848633,1021,11272192,11034,86,705.37,0.1063995361328125,0.09968362748622894,21.372472101449965,-0.0021782814526886797,0.6342061228118837,1.6558079719543457,0.8592807054519653,850,0.2,0.1,0.0028787255,1e-05
29.134130477905273,1033,11403264,11036,87,681.36,0.1066864013671875,0.10050199925899506,21.175352366268633,-0.0021901004546634796,0.6056529143592343,1.683695912361145,0.8645544052124023,860,0.2,0.1,0.0028548222,1e-05
31.056751251220703,1044,11534336,11038,88,707.06,0.10947647094726562,0.10130569338798523,20.982270216941835,-0.002342399716417276,0.6326739934273065,1.6354851722717285,0.8683643341064453,870,0.2,0.1,0.002900996,1e-05
31.93819808959961,1056,11665408,11039,89,725.68,0.1106597900390625,0.10214334726333618,20.787283991277217,-0.0020128618203671066,0.6271795325679704,1.617124319076538,0.8435748219490051,880,0.2,0.1,0.0029536807,1e-05
33.186119079589844,1068,11796480,11039,90,758.14,0.11705703735351562,0.10300014913082123,20.58828920722008,-0.0022723882273567144,0.6578523782547563,1.6456760168075562,0.8350617289543152,890,0.2,0.1,0.0030307176,1e-05
32.43524169921875,1080,11927552,11041,91,740.83,0.1053436279296875,0.10383414477109909,20.391957505047323,-0.0020591012581462564,0.6599608997581526,1.7343591451644897,0.847135066986084,900,0.2,0.1,0.002811068,1e-05
33.65398406982422,1091,12058624,11042,92,767.37,0.1096954345703125,0.1047065481543541,20.193853642046452,-0.0020741578766319433,0.6209467843640596,1.6984407901763916,0.8359700441360474,910,0.2,0.1,0.0029892698,1e-05
32.50929641723633,1103,12189696,11045,93,738.09,0.1109039306640625,0.10555731505155563,19.99679767489433,-0.0022818896811259036,0.6524683274561539,1.528937816619873,0.8399323225021362,920,0.2,0.1,0.0029392615,1e-05
31.882761001586914,1115,12320768,11047,94,734.98,0.10953445434570312,0.10643180459737778,19.800345173478128,-0.0020860574673861264,0.6677139279199764,1.681143045425415,0.8418969511985779,930,0.2,0.1,0.002940536,1e-05
32.24248504638672,1126,12451840,11049,95,734.95,0.10839385986328125,0.10729309171438217,19.605631309747697,-0.0021712304647735436,0.6368670357391238,1.5036827325820923,0.8423819541931152,940,0.2,0.1,0.0028891522,1e-05
31.829984664916992,1138,12582912,11049,96,717.38,0.1105712890625,0.10818540304899216,19.40863547474146,-0.00215455963561908,0.7189276759047061,1.7599468231201172,0.8338403701782227,950,0.2,0.1,0.0029341525,1e-05
32.071441650390625,1150,12713984,11051,97,731.44,0.1094970703125,0.10907553136348724,19.210897129774093,-0.0023663938164645514,0.6272607661318034,1.594269037246704,0.8448598384857178,960,0.2,0.1,0.002922906,1e-05
32.096412658691406,1162,12845056,11052,98,721.86,0.1067657470703125,0.10997762531042099,19.01375778466463,-0.0021006608324569244,0.6875011940486729,1.5712525844573975,0.8302575349807739,970,0.2,0.1,0.00291007,1e-05
32.888179779052734,1173,12976128,11053,99,743.21,0.11047439575195313,0.1109115406870842,18.813321059942247,-0.002199153532819764,0.6689249454531818,1.6409740447998047,0.821462869644165,980,0.2,0.1,0.002990444,1e-05
30.742782592773438,1185,13107200,11054,100,702.54,0.10421218872070312,0.111811064183712,18.61570038795471,-0.0020656217711803038,0.7158950040582568,1.6704851388931274,0.8344063758850098,990,0.2,0.1,0.002846251,1e-05
31.552011489868164,1197,13238272,11055,101,721.98,0.10548248291015624,0.11272504180669785,18.421053782105446,-0.002096741240893607,0.5997350821038708,1.5461413860321045,0.850035548210144,1000,0.2,0.1,0.002860507,1e-05
30.714765548706055,1208,13369344,11058,102,708.31,0.10796432495117188,0.11364974826574326,18.224706768989563,-0.0022999635562882758,0.6984987537842244,1.6159586906433105,0.8399885296821594,1010,0.2,0.1,0.0029605567,1e-05
