train/action_std_14,train/action_std_23,train/action_std_01,train/action_std_20,train/std_max,train/action_std_12,time/total_timesteps,rollout/recovery_noforce,train/action_std_17,rollout/force_requested_impulse_mean,train/action_std_02,train/action_std_11,train/action_std_13,rollout/is_timeout_mean,train/std_min,rollout/action_saturation_fraction,train/action_std_04,train/action_std_24,rollout/force_onset_mean,train/action_std_15,train/action_std_00,time/time_elapsed,rollout/ep_len_mean,train/action_std_22,rollout/force_direction_mean,rollout/episodes_noforce,train/action_std_10,train/action_std_06,train/action_std_21,train/action_std_16,train/action_std_08,time/iterations,train/action_std_19,train/action_std_07,train/action_std_18,train/action_std_05,rollout/is_fall_mean,rollout/ep_rew_mean,time/fps,train/action_std_03,train/action_std_09,train/approx_kl,train/n_updates,train/std,rollout/timeout_without_onset_fraction,train/clip_fraction,train/learning_rate,train/clip_range_vf,train/explained_variance,rollout/timeouts,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/clip_range,train/loss
0.07169869542121887,0.07172097265720367,0.07207230478525162,0.07119694352149963,0.07286214083433151,0.07081971317529678,4325376,0.9659090909090909,0.07113458961248398,0.0,0.07066981494426727,0.07147512584924698,0.07103829085826874,0.9659090909090909,0.07044412195682526,0.0,0.07286214083433151,0.07109691947698593,1.3743863636363647,0.07214488834142685,0.07086494565010071,984,983.39,0.07062848657369614,-1.0,88,0.07148833572864532,0.07185142487287521,0.07181179523468018,0.07044412195682526,0.07145942747592926,33,0.07148592919111252,0.07065540552139282,0.07138292491436005,0.07204119116067886,0.03409090909090909,701.4425659179688,4395,0.07244798541069031,0.07271672040224075,0.0012590073,2620,0.07148835808038712,0.0,0.02648773193359375,1e-06,0.2,0.7936747670173645,85,-0.002310553653205716,30.486237388849258,0.06763488058059011,0.1,0.367462158203125
0.07170809805393219,0.07173533737659454,0.07210056483745575,0.07121351361274719,0.07288948446512222,0.07083608210086823,4456448,0.9715909090909091,0.07115733623504639,0.0,0.07069358229637146,0.07148820161819458,0.07105422765016556,0.9715909090909091,0.07044927775859833,0.0,0.07288948446512222,0.07112182676792145,1.4149318181818193,0.07217691093683243,0.07089810818433762,1014,986.34,0.07064429670572281,-1.0,176,0.07150329649448395,0.07187025249004364,0.07182709872722626,0.07044927775859833,0.0714787095785141,34,0.07150266319513321,0.07067834585905075,0.07139910757541656,0.0720665454864502,0.028409090909090908,704.024169921875,4392,0.07246753573417664,0.07273363322019577,0.0013473036,2630,0.0715077593922615,0.0,0.032099151611328126,1e-06,0.2,0.7364041209220886,171,-0.0023611302841345604,30.479655484855176,0.07800999430473894,0.1,0.3921430706977844
0.07172225415706635,0.07175574451684952,0.07212577015161514,0.07122649252414703,0.0729048103094101,0.07085198909044266,4587520,0.9072164948453608,0.07116995751857758,0.0,0.0707150548696518,0.07150169461965561,0.07107244431972504,0.9072164948453608,0.07047422230243683,0.0,0.0729048103094101,0.07114515453577042,1.4038144329896918,0.07219617068767548,0.07091774791479111,1044,966.78,0.07066094130277634,-1.0,97,0.07151835411787033,0.0718802735209465,0.07183611392974854,0.07047422230243683,0.07149267941713333,35,0.07151799649000168,0.07069475948810577,0.07141595333814621,0.07206641137599945,0.09278350515463918,692.960693359375,4390,0.07247339189052582,0.0727541521191597,0.0013132363,2640,0.07152362167835236,0.0,0.0312591552734375,1e-06,0.2,0.812960684299469,88,-0.002497541161301342,30.473533280193806,0.07086347924778238,0.1,0.34510913491249084
0.07173066586256027,0.07178191095590591,0.07214407622814178,0.07125023752450943,0.0729275494813919,0.0708746463060379,4718592,0.9705882352941176,0.07119408994913101,0.0,0.07073806971311569,0.07152191549539566,0.07109503448009491,0.9705882352941176,0.0705052986741066,0.0,0.0729275494813919,0.07116715610027313,1.403635294117648,0.07222100347280502,0.0709269642829895,1075,978.83,0.07068189978599548,-1.0,170,0.07153657078742981,0.07189563661813736,0.07186225056648254,0.0705052986741066,0.07151204347610474,36,0.07154640555381775,0.07072039693593979,0.07144042104482651,0.07208453863859177,0.029411764705882353,695.7686767578125,4385,0.07248644530773163,0.07277309149503708,0.0013452402,2650,0.07154472917318344,0.0,0.032342529296875,1e-06,0.2,0.7752714157104492,165,-0.0024034653788476135,30.467096443474293,0.12229857332713437,0.1,0.37151795625686646
0.07174704968929291,0.07180534303188324,0.07217121124267578,0.07127510756254196,0.07293941080570221,0.07089560478925705,4849664,0.9090909090909091,0.07120974361896515,0.0,0.07075894623994827,0.07155246287584305,0.0711122378706932,0.9090909090909091,0.07052873075008392,0.0,0.07293941080570221,0.07119517773389816,1.4244848484848496,0.07223477214574814,0.07093799114227295,1106,963.15,0.07069730758666992,-1.0,99,0.07155813276767731,0.07191742211580276,0.07187992334365845,0.07052873075008392,0.0715184360742569,37,0.07157036662101746,0.0707465261220932,0.07144168019294739,0.07211082428693771,0.09090909090909091,686.4777221679688,4382,0.07251215726137161,0.07279178500175476,0.0013079115,2660,0.07156433165073395,0.0,0.02829437255859375,1e-06,0.2,0.780003547668457,90,-0.0021485298000698096,30.45994115024805,0.0978930570796365,0.1,0.4128102660179138
0.0717749372124672,0.07181969285011292,0.07218925654888153,0.071287140250206,0.0729614645242691,0.07091629505157471,4980736,0.9705882352941176,0.07123662531375885,0.0,0.07077773660421371,0.0715763047337532,0.0711251050233841,0.9705882352941176,0.07055141776800156,0.0,0.0729614645242691,0.07121030241250992,1.4159882352941187,0.07226046919822693,0.07095691561698914,1137,977.21,0.07072053849697113,-1.0,170,0.07158085703849792,0.07193011045455933,0.07190391421318054,0.07055141776800156,0.07154383510351181,38,0.07159130275249481,0.07076095044612885,0.07147221267223358,0.07213693857192993,0.029411764705882353,697.015380859375,4379,0.07253096997737885,0.0728226974606514,0.0013521204,2670,0.0715855211019516,0.0,0.0302703857421875,1e-06,0.2,0.7808600664138794,165,-0.0024494223329384114,30.45284500271082,0.12010197565541603,0.1,0.39906829595565796
0.07179691642522812,0.07184260338544846,0.07220303267240524,0.07130678743124008,0.07298063486814499,0.07093381136655807,5111808,0.9,0.07125554978847504,0.0,0.07079552114009857,0.07160229235887527,0.07113408297300339,0.9,0.07058431208133698,0.0,0.07298063486814499,0.07123588025569916,1.3974400000000005,0.0722731277346611,0.07098429650068283,1168,958.96,0.07073557376861572,-1.0,100,0.07157860696315765,0.07194828242063522,0.07192794233560562,0.07058431208133698,0.07156158983707428,39,0.07160088419914246,0.07077043503522873,0.07148125767707825,0.07214662432670593,0.1,684.336669921875,4376,0.0725422129034996,0.07285704463720322,0.0012791825,2680,0.07160317152738571,0.0,0.0276519775390625,1e-06,0.2,0.8233253955841064,90,-0.0023789152927747637,30.44606480449438,0.08138431829283946,0.1,0.41729429364204407
0.07181564718484879,0.07185099273920059,0.07222769409418106,0.07133010029792786,0.07300408184528351,0.0709586814045906,5242880,0.9877300613496932,0.07129152119159698,0.0,0.07080705463886261,0.07162412256002426,0.07114819437265396,0.9877300613496932,0.07059050351381302,0.0,0.07300408184528351,0.07124834507703781,1.4101349693251544,0.07228659093379974,0.07100018858909607,1198,986.94,0.0707654058933258,-1.0,163,0.07159239798784256,0.07197480648756027,0.07194153964519501,0.07059050351381302,0.07158897817134857,40,0.07162999361753464,0.07078546285629272,0.07149142026901245,0.07216136902570724,0.012269938650306749,706.2991943359375,4374,0.07257027179002762,0.07287723571062088,0.0013194969,2690,0.07162250578403473,0.0,0.027739715576171876,1e-06,0.2,0.8148421049118042,161,-0.002530913725877326,30.43961807191372,0.10931628032412846,0.1,0.3641115427017212
0.07182768732309341,0.07186917960643768,0.07224327325820923,0.07134648412466049,0.07302039116621017,0.07097869366407394,5373952,0.9702970297029703,0.07130789756774902,0.0,0.07082910090684891,0.07165586948394775,0.07116848230361938,0.9702970297029703,0.07059634476900101,0.0,0.07302039116621017,0.07125522941350937,1.4251287128712882,0.07230833917856216,0.07100755721330643,1229,991.99,0.07078547775745392,-1.0,101,0.07162279635667801,0.0719992071390152,0.0719575434923172,0.07059634476900101,0.07159234583377838,41,0.07163605093955994,0.07080936431884766,0.071505106985569,0.07217632234096527,0.0297029702970297,710.9210815429688,4371,0.07260498404502869,0.07291046530008316,0.0013447785,2700,0.07164056599140167,0.0,0.03245391845703125,1e-06,0.2,0.7704723477363586,98,-0.002379579266653309,30.43302218019962,0.05076763605175074,0.1,0.3570006191730499
0.07185346633195877,0.07189606875181198,0.07226265221834183,0.07138665020465851,0.07304100692272186,0.07100863754749298,5505024,0.9634146341463414,0.07133594900369644,0.0,0.07084737718105316,0.07167748361825943,0.0711958259344101,0.9634146341463414,0.07061004638671875,0.0,0.07304100692272186,0.071272112429142,1.4065243902439035,0.07232720404863358,0.07103004306554794,1260,976.24,0.07081068307161331,-1.0,164,0.07164748013019562,0.07201524823904037,0.07198286801576614,0.07061004638671875,0.0716257244348526,42,0.07166077196598053,0.07082285732030869,0.07152891159057617,0.07219532132148743,0.036585365853658534,701.7468872070312,4368,0.07262543588876724,0.07293539494276047,0.0013399925,2710,0.07166380435228348,0.0,0.029578399658203126,1e-06,0.2,0.6984999179840088,158,-0.0024158048699973733,30.425910693407058,0.09045669314073165,0.1,0.3678249418735504
0.07187967747449875,0.07191706448793411,0.07228714227676392,0.07140522450208664,0.0730554610490799,0.07102888822555542,5636096,0.967391304347826,0.07134871184825897,0.0,0.07086890190839767,0.07170034945011139,0.07120857387781143,0.967391304347826,0.07061767578125,0.0,0.0730554610490799,0.0712924376130104,1.4021413043478272,0.07234948873519897,0.0710531622171402,1291,994.47,0.07082775235176086,-1.0,184,0.07166092842817307,0.07203437387943268,0.0720018520951271,0.07061767578125,0.07164565473794937,43,0.07167365401983261,0.07085028290748596,0.07153293490409851,0.07220678776502609,0.03260869565217391,714.0728759765625,4365,0.07264638692140579,0.07296445965766907,0.0013065768,2720,0.07168231159448624,0.0,0.028926849365234375,1e-06,0.2,0.8409836292266846,178,-0.002432221946583013,30.418624539673328,0.07685859136690851,0.1,0.37304824590682983
0.07187599688768387,0.07193534076213837,0.07230532169342041,0.07142835855484009,0.07307716459035873,0.0710609033703804,5767168,0.926829268292683,0.07136093825101852,0.0,0.0708923265337944,0.07172249257564545,0.07122655212879181,0.926829268292683,0.0706411674618721,0.0,0.07307716459035873,0.07131288945674896,1.431219512195123,0.07236534357070923,0.07106439769268036,1322,964.31,0.07085089385509491,-1.0,82,0.07168645411729813,0.07204191386699677,0.07202798873186111,0.0706411674618721,0.07166097313165665,44,0.07170221954584122,0.07086440920829773,0.07154682278633118,0.07223144173622131,0.07317073170731707,691.3206787109375,4359,0.0726601779460907,0.07298965007066727,0.001313903,2730,0.0717012882232666,0.0,0.0297943115234375,1e-06,0.2,0.7891626358032227,76,-0.0022914170132935395,30.412010902166365,0.1013415478024399,0.1,0.37231117486953735
0.07189952582120895,0.07195688784122467,0.0723324865102768,0.07144193351268768,0.07309003919363022,0.07109607011079788,5898240,0.9719101123595506,0.07136931270360947,0.0,0.07090575993061066,0.07174205780029297,0.07124870270490646,0.9719101123595506,0.07065187394618988,0.0,0.07309003919363022,0.07133540511131287,1.4089550561797763,0.07238691300153732,0.0710725262761116,1353,1000.0,0.07085669040679932,-1.0,178,0.07169447839260101,0.07207079231739044,0.07205573469400406,0.07065187394618988,0.07167365401983261,45,0.07171591371297836,0.07090021669864655,0.07157360762357712,0.072251096367836,0.028089887640449437,720.5547485351562,4356,0.07268231362104416,0.07301460951566696,0.0013251309,2740,0.07172074168920517,0.0,0.03227691650390625,1e-06,0.2,0.7877044677734375,173,-0.0025664303911980824,30.405342061817645,0.08711054299201351,0.1,0.4086604714393616
0.07191748172044754,0.07197217643260956,0.07235004007816315,0.07146677374839783,0.0731094628572464,0.07112105935811996,6029312,0.9642857142857143,0.07140149176120758,0.0,0.07091870903968811,0.07176260650157928,0.0712781473994255,0.9642857142857143,0.0706702247262001,0.0,0.0731094628572464,0.07135716080665588,1.402809523809525,0.07240460813045502,0.07107659429311752,1384,989.94,0.0708727166056633,-1.0,84,0.07171566039323807,0.07208336889743805,0.07206252217292786,0.0706702247262001,0.07168987393379211,46,0.07174571603536606,0.07092899829149246,0.07159227132797241,0.07226062566041946,0.03571428571428571,709.0451049804688,4353,0.07269921898841858,0.07302416861057281,0.0014466888,2750,0.07173926383256912,0.0,0.03998489379882812,1e-06,0.2,0.7421941757202148,81,-0.0025746764894392983,30.398739053308965,0.08625201375689358,0.1,0.41695499420166016
0.0719357579946518,0.0719841718673706,0.0723777487874031,0.0714690089225769,0.07313196361064911,0.07112127542495728,6160384,0.9485714285714286,0.0714186578989029,0.0,0.07094438374042511,0.0717708170413971,0.0712960734963417,0.9485714285714286,0.07068867236375809,0.0,0.07313196361064911,0.07138069719076157,1.3945142857142867,0.0724104717373848,0.07107673585414886,1416,993.2,0.07088431715965271,-1.0,175,0.07173588126897812,0.0720982775092125,0.0720854103565216,0.07068867236375809,0.07171160727739334,47,0.07175654917955399,0.07095294445753098,0.07160934805870056,0.07229737937450409,0.05142857142857143,714.532958984375,4349,0.07271561026573181,0.07302536815404892,0.0013261936,2760,0.07175516337156296,0.0,0.030173492431640626,1e-06,0.2,0.7594962120056152,166,-0.002420773450376146,30.39270925372839,0.06051726509031141,0.1,0.33898767828941345
0.07194773107767105,0.07200614362955093,0.07238206267356873,0.07148577272891998,0.07314936816692352,0.07113625109195709,6291456,0.9195402298850575,0.07143291085958481,0.0,0.07097598910331726,0.07179658859968185,0.07132222503423691,0.9195402298850575,0.07071208953857422,0.0,0.07314936816692352,0.0713936984539032,1.4019540229885068,0.07242656499147415,0.0710989311337471,1447,964.83,0.07090618461370468,-1.0,87,0.07175689190626144,0.07212220132350922,0.07210344821214676,0.07071208953857422,0.071735680103302,48,0.07178381085395813,0.07098125666379929,0.07162401080131531,0.07231392711400986,0.08045977011494253,693.2266235351562,4347,0.07274218648672104,0.0730394572019577,0.0014470369,2770,0.07177501171827316,0.0,0.0370941162109375,1e-06,0.2,0.787153959274292,80,-0.0026709093201134236,30.386564637720586,0.1274962254508864,0.1,0.4494383931159973
0.07196228951215744,0.07202982157468796,0.07241000980138779,0.0715067982673645,0.07318245619535446,0.07115842401981354,6422528,0.9651162790697675,0.07146023213863373,0.0,0.07100918143987656,0.07181919366121292,0.07134269922971725,0.9651162790697675,0.07074006646871567,0.0,0.07318245619535446,0.07142074406147003,1.4025697674418616,0.07244168221950531,0.07112156599760056,1477,997.45,0.07092425972223282,-1.0,172,0.07177446782588959,0.07213279604911804,0.07212784886360168,0.07074006646871567,0.07175038754940033,49,0.07180073857307434,0.07100867480039597,0.07163575291633606,0.07232758402824402,0.03488372093023256,715.2037353515625,4346,0.07276076078414917,0.073060043156147,0.0013465701,2780,0.07179634273052216,0.0,0.03092041015625,1e-06,0.2,0.8123266100883484,166,-0.0023236675497173565,30.37935540229082,0.09446325601893477,0.1,0.36109670996665955
0.07198221236467361,0.07203380763530731,0.07242364436388016,0.07152567058801651,0.07319507747888565,0.07117000967264175,6553600,0.8865979381443299,0.07145895063877106,0.0,0.07102072238922119,0.07184348255395889,0.07135628163814545,0.8865979381443299,0.07076407223939896,0.0,0.07319507747888565,0.07144077867269516,1.4113195876288671,0.07245922833681107,0.07114125788211823,1508,953.59,0.07094772160053253,-1.0,97,0.07179488241672516,0.0721699520945549,0.07215484976768494,0.07076407223939896,0.07176633179187775,50,0.07182030379772186,0.07102125138044357,0.07164840400218964,0.07235518097877502,0.1134020618556701,685.1702880859375,4345,0.07276967912912369,0.07307728379964828,0.001370277,2790,0.07181363552808762,0.0,0.0342498779296875,1e-06,0.2,0.8225082159042358,86,-0.0024811594443235664,30.372587755322456,0.06534486238087993,0.1,0.3454742133617401
0.0719890147447586,0.07205744087696075,0.07244547456502914,0.07154722511768341,0.07321559637784958,0.07119355350732803,6684672,0.9875776397515528,0.07146910578012466,0.0,0.0710509642958641,0.07188113778829575,0.0713810995221138,0.9875776397515528,0.07077844440937042,0.0,0.07321559637784958,0.07145239412784576,1.4192546583850942,0.07249023020267487,0.07115572690963745,1539,996.05,0.07096222043037415,-1.0,161,0.07181878387928009,0.07219633460044861,0.0721699520945549,0.07077844440937042,0.07178419828414917,51,0.0718437135219574,0.07103605568408966,0.0716695711016655,0.07237707078456879,0.012422360248447204,719.1978149414062,4342,0.07279454171657562,0.07309988886117935,0.0014220199,2800,0.07183438539505005,0.0,0.033969879150390625,1e-06,0.2,0.8330796957015991,159,-0.0026394176198664353,30.366052401065826,0.12192465996486135,0.1,0.42237940430641174
0.07200923562049866,0.0720810815691948,0.07246509939432144,0.07155640423297882,0.073234423995018,0.07120943814516068,6815744,0.9345794392523364,0.07149451971054077,0.0,0.07106631249189377,0.07188788801431656,0.07141672074794769,0.9345794392523364,0.0707995593547821,0.0,0.073234423995018,0.07146231085062027,1.3936261682243,0.07251223176717758,0.07116737961769104,1570,969.91,0.07099436968564987,-1.0,107,0.0718277171254158,0.07221048325300217,0.07218492031097412,0.0707995593547821,0.07179635018110275,52,0.07187248766422272,0.07104801386594772,0.0716877207159996,0.07239468395709991,0.06542056074766354,699.1441650390625,4340,0.07281132787466049,0.07311161607503891,0.0014023753,2810,0.07185208797454834,0.0,0.03600616455078125,1e-06,0.2,0.6892852783203125,100,-0.0025907982891112623,30.359246312081815,0.0768133476827643,0.1,0.369533509016037
0.07202411442995071,0.07210365682840347,0.07247871905565262,0.07157904654741287,0.0732404962182045,0.07122430205345154,6946816,0.9802631578947368,0.07150626182556152,0.0,0.07108111679553986,0.07188783586025238,0.0714297741651535,0.9802631578947368,0.07082503288984299,0.0,0.0732404962182045,0.07148603349924088,1.4220657894736852,0.0725444108247757,0.07117234915494919,1600,998.05,0.07100042700767517,-1.0,152,0.07185406237840652,0.07223082333803177,0.07219523936510086,0.07082503288984299,0.07181501388549805,53,0.07188502699136734,0.07106593996286392,0.0716995820403099,0.07240985333919525,0.019736842105263157,721.7709350585938,4339,0.0728277638554573,0.07313260436058044,0.0013272021,2820,0.07186798006296158,0.0,0.030893707275390626,1e-06,0.2,0.8121582269668579,149,-0.0025698732276396184,30.353430378437043,0.09140229777258355,0.1,0.3847837448120117
0.07204053550958633,0.07213112711906433,0.0725010484457016,0.07160427421331406,0.07325687259435654,0.0712466686964035,7077888,0.9262295081967213,0.07152573764324188,0.0,0.07109628617763519,0.0719144269824028,0.07143767923116684,0.9262295081967213,0.07084749639034271,0.0,0.07325687259435654,0.0714951902627945,1.4011475409836074,0.07256045937538147,0.07119331508874893,1631,969.29,0.07101935893297195,-1.0,122,0.07188015431165695,0.0722413957118988,0.07222367078065872,0.07084749639034271,0.07182296365499496,54,0.07190991193056107,0.07108116894960403,0.07171855866909027,0.07243487238883972,0.07377049180327869,700.0018920898438,4337,0.07284923642873764,0.07315676659345627,0.0013575858,2830,0.07188756763935089,0.0,0.032511138916015626,1e-06,0.2,0.7831029891967773,113,-0.0023358269397249385,30.34725926220417,0.07664690567762591,0.1,0.3754962980747223
0.07205462455749512,0.0721454918384552,0.07252553105354309,0.07162099331617355,0.07326968014240265,0.0712657943367958,7208960,0.9787234042553191,0.07153782993555069,0.0,0.07112514227628708,0.07194309681653976,0.07145529240369797,0.9787234042553191,0.07087931036949158,0.0,0.07326968014240265,0.07151596993207932,1.4174184397163132,0.0725880116224289,0.07121159136295319,1662,994.63,0.07102926820516586,-1.0,141,0.07188265770673752,0.07226191461086273,0.07224608212709427,0.07087931036949158,0.0718391090631485,55,0.07192006707191467,0.0710989460349083,0.0717291310429573,0.07244636863470078,0.02127659574468085,717.2472534179688,4335,0.0728582814335823,0.07317917793989182,0.0013531606,2840,0.07190517336130142,0.0,0.03201141357421875,1e-06,0.2,0.7550960183143616,138,-0.0026486770798328507,30.340846712887288,0.13088987854134757,0.1,0.4203410744667053
0.07207958400249481,0.07216000556945801,0.07253315299749374,0.07163865119218826,0.0732978954911232,0.07130175828933716,7340032,0.9224806201550387,0.0715537965297699,0.0,0.07114532589912415,0.0719495639204979,0.07147812098264694,0.9224806201550387,0.07090333104133606,0.0,0.0732978954911232,0.07153850793838501,1.4010232558139546,0.07260236889123917,0.0712229385972023,1693,957.13,0.0710536390542984,-1.0,129,0.07190217077732086,0.07230037450790405,0.0722593441605568,0.07090333104133606,0.07185660302639008,56,0.07195057719945908,0.07111667841672897,0.07175076752901077,0.07247254997491837,0.07751937984496124,694.5195922851562,4334,0.072877898812294,0.07319431006908417,0.0013144037,2850,0.071925587952137,0.0,0.031268310546875,1e-06,0.2,0.8471157550811768,119,-0.002501236525222339,30.334153643250467,0.07382675857516005,0.1,0.35769492387771606
0.07209271937608719,0.0721776932477951,0.07255662232637405,0.0716567263007164,0.07332532107830048,0.07133503258228302,7471104,0.9635036496350365,0.07156737893819809,0.0,0.07116715610027313,0.07195203751325607,0.07149644196033478,0.9635036496350365,0.07092945277690887,0.0,0.07332532107830048,0.07156681269407272,1.4127883211678842,0.07261373102664948,0.07124090194702148,1724,973.01,0.07107362896203995,-1.0,137,0.07191804051399231,0.07231737673282623,0.07226937264204025,0.07092945277690887,0.07187359780073166,57,0.07197560369968414,0.07113954424858093,0.07175862044095993,0.07249396294355392,0.0364963503649635,707.1517333984375,4332,0.07289888709783554,0.07322657853364944,0.0013285968,2860,0.07194492965936661,0.0,0.030159759521484374,1e-06,0.2,0.8140057921409607,132,-0.0023065487580424815,30.327305693924426,0.11587477359862533,0.1,0.47146445512771606
0.07210630178451538,0.0721869021654129,0.0725705623626709,0.07166687399148941,0.0733557641506195,0.07134909927845001,7602176,0.9029850746268657,0.07159903645515442,0.0,0.07118955999612808,0.07196049392223358,0.0715150237083435,0.9029850746268657,0.07094667106866837,0.0,0.0733557641506195,0.07159797847270966,1.4068805970149263,0.07263388484716415,0.07125946879386902,1754,949.93,0.07109008729457855,-1.0,134,0.07193026691675186,0.07234486192464828,0.0722901001572609,0.07094667106866837,0.07190357148647308,58,0.07200892269611359,0.07116588950157166,0.07176946848630905,0.07250967621803284,0.09701492537313433,690.0049438476562,4332,0.0729130357503891,0.07324440777301788,0.001336413,2870,0.0719643160700798,0.0,0.0322174072265625,1e-06,0.2,0.8096616864204407,121,-0.002451917237976886,30.320584961771964,0.08074319140287116,0.1,0.36359265446662903
0.07212573289871216,0.0722082108259201,0.07259349524974823,0.071685791015625,0.07338740676641464,0.0713588297367096,7733248,0.9562043795620438,0.07161947339773178,0.0,0.07121283560991287,0.07197463512420654,0.07153753936290741,0.9562043795620438,0.07095903158187866,0.0,0.07338740676641464,0.07161517441272736,1.4201021897810229,0.07265272736549377,0.07128226011991501,1785,973.32,0.0711083635687828,-1.0,137,0.07195356488227844,0.07236770540475845,0.07231161743402481,0.07095903158187866,0.07192094624042511,59,0.07201793789863586,0.07119140028953552,0.07178635895252228,0.07253088802099228,0.043795620437956206,701.875,4330,0.07292977720499039,0.07325340062379837,0.0013817959,2880,0.07198340445756912,0.0,0.0342987060546875,1e-06,0.2,0.8168231248855591,131,-0.002551140346349712,30.31395177990198,0.13954577122349293,0.1,0.4654923677444458
0.07214478403329849,0.07222553342580795,0.07261810451745987,0.07170743495225906,0.07341005653142929,0.07138093560934067,7864320,0.9453125,0.07163002341985703,0.0,0.0712200477719307,0.07199984043836594,0.07155738025903702,0.9453125,0.0709666982293129,0.0,0.07341005653142929,0.07163799554109573,1.403937500000001,0.07266487181186676,0.07130651921033859,1816,976.15,0.0711316168308258,-1.0,128,0.07197416573762894,0.07238509505987167,0.07233408838510513,0.0709666982293129,0.07193433493375778,60,0.07203854620456696,0.0712113082408905,0.0718044713139534,0.07255176454782486,0.0546875,710.422607421875,4329,0.07295688986778259,0.07326508313417435,0.0013102775,2890,0.07200230658054352,0.0,0.0316619873046875,1e-06,0.2,0.8370134830474854,121,-0.0023431072828316245,30.307278725504876,0.08785431802098173,0.1,0.4062784016132355
0.07217012345790863,0.07223264873027802,0.07262972742319107,0.07173046469688416,0.07342126220464706,0.07141085714101791,7995392,0.9517241379310345,0.07164758443832397,0.0,0.07124719023704529,0.07202157378196716,0.07157087326049805,0.9517241379310345,0.0709843784570694,0.0,0.07342126220464706,0.07166323065757751,1.41504827586207,0.07268522679805756,0.07132869958877563,1847,978.15,0.07116054743528366,-1.0,145,0.0719904899597168,0.0724109560251236,0.07236070185899734,0.0709843784570694,0.07196462899446487,61,0.07207296043634415,0.0712343156337738,0.07182421535253525,0.07257826626300812,0.04827586206896552,711.817626953125,4328,0.0729837715625763,0.07329417765140533,0.0013429038,2900,0.07202474772930145,0.0,0.030007171630859374,1e-06,0.2,0.7366771697998047,138,-0.00246240806318383,30.300140218436717,0.12746773039689288,0.1,0.4017822742462158
0.07219423353672028,0.07226212322711945,0.07265406101942062,0.07175889611244202,0.07344930619001389,0.07143259048461914,8126464,0.9180327868852459,0.07167193293571472,0.0,0.0712619200348854,0.07204203307628632,0.07159396260976791,0.9180327868852459,0.07100611180067062,0.0,0.07344930619001389,0.07169011235237122,1.4105409836065586,0.07270558923482895,0.07135173678398132,1877,968.61,0.07117974758148193,-1.0,122,0.07202599197626114,0.07241744548082352,0.07239437103271484,0.07100611180067062,0.07197603583335876,62,0.07208555191755295,0.07124445587396622,0.07184421271085739,0.07261539250612259,0.08196721311475409,705.4227905273438,4327,0.07299473881721497,0.07329566031694412,0.0013446813,2910,0.07204592972993851,0.0,0.029904937744140624,1e-06,0.2,0.726132869720459,112,-0.002468678723926132,30.29252969622612,0.13278301023237873,0.1,0.4442206919193268
0.07220747321844101,0.07228017598390579,0.07266507297754288,0.07178084552288055,0.0734773799777031,0.07145232707262039,8257536,0.9716312056737588,0.0716942846775055,0.0,0.07128822058439255,0.07205872982740402,0.07161235809326172,0.9716312056737588,0.07103776186704636,0.0,0.0734773799777031,0.07170931249856949,1.4106524822695046,0.07272500544786453,0.07135522365570068,1908,991.93,0.0712076723575592,-1.0,141,0.07203526794910431,0.07243631780147552,0.07241396605968475,0.07103776186704636,0.07199541479349136,63,0.07210272550582886,0.07125731557607651,0.07187587767839432,0.07262813299894333,0.028368794326241134,722.5088500976562,4325,0.0730205774307251,0.07331743836402893,0.0013676658,2920,0.07206539809703827,0.0,0.031198883056640626,1e-06,0.2,0.814397394657135,137,-0.002562368355847866,30.28548395037651,0.12321095284423791,0.1,0.4707672894001007
0.07222644984722137,0.07229646295309067,0.07269033789634705,0.07180056720972061,0.07349355518817902,0.07146645337343216,8388608,0.967741935483871,0.07171336561441422,0.0,0.07131146639585495,0.07208050042390823,0.07164020836353302,0.967741935483871,0.07106002420186996,0.0,0.07349355518817902,0.07172273099422455,1.4290645161290334,0.07274270057678223,0.07137708365917206,1939,988.01,0.07123074680566788,-1.0,124,0.07205695658922195,0.07246364653110504,0.07244070619344711,0.07106002420186996,0.07202005386352539,64,0.0721193328499794,0.07128305733203888,0.07188855856657028,0.07263821363449097,0.03225806451612903,721.15673828125,4324,0.07305176556110382,0.07333404570817947,0.0013344106,2930,0.07208596169948578,0.0,0.03267059326171875,1e-06,0.2,0.7988325953483582,120,-0.0024466168839353485,30.27850248813629,0.07877792710787616,0.1,0.4112653136253357
0.0722571462392807,0.07230358570814133,0.07271610200405121,0.07181501388549805,0.07350047677755356,0.07149221748113632,8519680,0.9574468085106383,0.07173420488834381,0.0,0.07133402675390244,0.07209990918636322,0.07166359573602676,0.9574468085106383,0.07107792794704437,0.0,0.07350047677755356,0.0717553198337555,1.3985248226950364,0.07276150584220886,0.07138966768980026,1970,977.37,0.07122845202684402,-1.0,141,0.07208266854286194,0.0724918320775032,0.07245996594429016,0.07107792794704437,0.07203365117311478,65,0.07214286923408508,0.07130954414606094,0.07191930711269379,0.07265057414770126,0.0425531914893617,715.0929565429688,4323,0.07307665795087814,0.07335446774959564,0.0013498788,2940,0.07210603356361389,0.0,0.03125457763671875,1e-06,0.2,0.7662478089332581,135,-0.00245836954245533,30.271498599648474,0.10451151409070007,0.1,0.3684900403022766
