time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/n_updates,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/loss,train/std,train/explained_variance,train/clip_range_vf,train/entropy_loss,train/value_loss,train/approx_kl
17039360,11240,624.96,23.13829803466797,130,1515,2820,0.010292816162109374,0.1,-0.001285427674156381,1e-06,0.8357104659080505,0.19950418174266815,0.8632540106773376,0.2,4.645402020215988,0.5817876788089051,0.0010406128
17170432,11241,605.88,22.107009887695312,131,1527,2830,0.00583038330078125,0.1,-0.0011310281081023277,1e-06,0.7876964807510376,0.19969259202480316,0.8568241596221924,0.2,4.62262649834156,0.5610282600857317,0.00087670534
17301504,11244,604.36,21.616518020629883,132,1538,2840,0.00670166015625,0.1,-0.001267384765560564,1e-06,0.7676122784614563,0.19988319277763367,0.8590689897537231,0.2,4.599883450567722,0.5965770358918234,0.0009527587
17432576,11249,567.69,20.33559226989746,133,1549,2850,0.00420379638671875,0.1,-0.0012736771775053058,1e-06,0.8202673196792603,0.20006859302520752,0.8764960169792175,0.2,4.577356419712305,0.5618824773002415,0.00085252733
17563648,11252,656.72,24.232866287231445,134,1560,2860,0.004904937744140625,0.1,-0.0012160981139459181,1e-06,0.6764017343521118,0.20025615394115448,0.8696926832199097,0.2,4.554956486821174,0.54256847940851,0.00088074186
17694720,11257,616.42,22.759075164794922,135,1571,2870,0.005733489990234375,0.1,-0.0012280074058253377,1e-06,0.805112361907959,0.20044676959514618,0.8633158206939697,0.2,4.53225008957088,0.5568187374388799,0.000876045
17825792,11257,632.77,23.067161560058594,136,1583,2880,0.0079498291015625,0.1,-0.0012711366106486822,1e-06,0.7432863712310791,0.2006322145462036,0.8586569428443909,0.2,4.509787230566144,0.5502557935658843,0.00096237106
17956864,11260,647.72,24.2320613861084,137,1594,2890,0.008293914794921874,0.1,-0.0012881429942353862,1e-06,1.041355848312378,0.20082202553749084,0.8569504022598267,0.2,4.487321607768536,0.5909077228279784,0.0009328106
18087936,11262,709.24,26.41705894470215,138,1605,2900,0.0054656982421875,0.1,-0.0011382171930563346,1e-06,0.8658519983291626,0.20101016759872437,0.8500118255615234,0.2,4.464761191606522,0.5756489370716735,0.0008997171
18219008,11265,678.49,25.066068649291992,139,1617,2910,0.00663299560546875,0.1,-0.001178176849771262,1e-06,0.9165961742401123,0.20120319724082947,0.8528553247451782,0.2,4.4419735364615915,0.5581144912634045,0.0009425897
18350080,11267,613.38,22.162385940551758,140,1628,2920,0.007633209228515625,0.1,-0.0012382538426209066,1e-06,0.7377434968948364,0.20139257609844208,0.8503749370574951,0.2,4.419211039692163,0.60940166329965,0.0009732095
18481152,11272,677.59,25.14592933654785,141,1639,2930,0.00527496337890625,0.1,-0.0011943660391807499,1e-06,0.9688888192176819,0.20158575475215912,0.8717798590660095,0.2,4.396412402391434,0.5616742224432528,0.00089364295
18612224,11273,657.84,24.222187042236328,142,1650,2940,0.00586700439453125,0.1,-0.0011187039965079749,1e-06,0.7434722185134888,0.20177076756954193,0.850581705570221,0.2,4.373928315937519,0.543515898170881,0.0009135762
18743296,11274,536.89,18.7806453704834,143,1662,2950,0.00813751220703125,0.1,-0.0012864536754932487,1e-06,0.8919241428375244,0.20195649564266205,0.8462440967559814,0.2,4.351862865313888,0.6123319471953437,0.000976733
18874368,11275,639.46,23.210693359375,144,1673,2960,0.006697845458984375,0.1,-0.001285131328040734,1e-06,0.7869851589202881,0.20214438438415527,0.8776132464408875,0.2,4.329675285518169,0.5549908310174942,0.0008858544
19005440,11273,637.71,23.361207962036133,145,1685,2970,0.0049285888671875,0.1,-0.001191279182330618,1e-06,0.6120582818984985,0.2023395299911499,0.8744574785232544,0.2,4.306910346448421,0.5322885856498033,0.0008671025
19136512,11275,683.4,26.134977340698242,146,1697,2980,0.007263946533203125,0.1,-0.001183760133517353,1e-06,0.8040040731430054,0.20253142714500427,0.8516510128974915,0.2,4.283972164615989,0.5869442313211038,0.00095394347
19267584,11278,615.8,22.698711395263672,147,1708,2990,0.005808258056640625,0.1,-0.001077139450899267,1e-06,0.9022966027259827,0.2027195692062378,0.8302767276763916,0.2,4.261458134278655,0.6216542470967397,0.0008914984
19398656,11279,642.87,24.341203689575195,148,1719,3000,0.0062225341796875,0.1,-0.0011718901134372573,1e-06,0.9507052898406982,0.20291516184806824,0.8467258810997009,0.2,4.238701567798853,0.6661036388715729,0.0009222239
19529728,11282,695.3,26.40924072265625,149,1730,3010,0.006909942626953125,0.1,-0.001170431468744937,1e-06,0.7322666049003601,0.20310567319393158,0.860622763633728,0.2,4.215944753214717,0.5292527124285697,0.00090593676
19660800,11288,686.47,25.802011489868164,150,1741,3020,0.0037445068359375,0.1,-0.0010833486996489228,1e-06,0.7648484706878662,0.2032988965511322,0.8304559588432312,0.2,4.19323283098638,0.6059514249442145,0.000810288
19791872,11291,628.13,22.507902145385742,151,1752,3030,0.00506134033203125,0.1,-0.0010665260371752084,1e-06,0.8202755451202393,0.20348823070526123,0.852946400642395,0.2,4.170705720409751,0.5834490754408762,0.0008760056
19922944,11293,615.12,21.852275848388672,152,1764,3040,0.00689849853515625,0.1,-0.0011880447877956613,1e-06,0.7310022115707397,0.2036823034286499,0.8641398549079895,0.2,4.148069380223751,0.5864460416371002,0.00095228665
20054016,11296,644.58,22.801563262939453,153,1775,3050,0.006644439697265625,0.1,-0.0012074755187313712,1e-06,0.6993347406387329,0.20387613773345947,0.8663491606712341,0.2,4.1252056486904625,0.5459877511952073,0.00092879386
