rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/entropy_loss,train/clip_fraction,train/clip_range,train/value_loss,train/policy_gradient_loss,train/std,train/clip_range_vf,train/approx_kl,train/explained_variance,train/learning_rate,train/loss,train/n_updates
40.164085388183594,730,6007,134,4390912,1000.0,8.446104006333785,0.01775568181818182,0.3,0.4548660618337718,-0.002143998545679179,0.13780170679092407,0.3,0.005553159,0.7206263542175293,0.0001,0.8129289150238037,133
40.308841705322266,736,6007,135,4423680,1000.0,8.443937475031072,0.023082386363636364,0.3,0.4128892570734024,0.0022634546886282888,0.1378290355205536,0.3,0.006110373,0.7491254806518555,0.0001,0.44125014543533325,134
40.36278533935547,741,6007,136,4456448,1000.0,8.44222205877304,0.01708984375,0.3,0.4191598095931113,-0.0029147827008273453,0.1378302276134491,0.3,0.005086005,0.7325051426887512,0.0001,0.7648186087608337,135
40.42963790893555,747,6007,137,4489216,1000.0,8.441612062000093,0.03236607142857143,0.3,0.48126393201805295,-0.002052819622414453,0.13784408569335938,0.3,0.0071785413,0.7685054540634155,0.0001,0.8599247932434082,136
40.50526809692383,752,6007,138,4521984,1000.0,8.440247027079264,0.028125,0.3,0.43336270650227865,-1.6732607036828995e-05,0.13785074651241302,0.3,0.0064622154,0.7780535221099854,0.0001,0.8876087069511414,137
40.745140075683594,758,6008,139,4554752,1000.0,8.440010631785674,0.01884191176470588,0.3,0.5844854221624487,0.0026383169871919297,0.13784974813461304,0.3,0.0052874256,0.8187198638916016,0.0001,0.36842018365859985,138
40.950401306152344,763,6008,140,4587520,1000.0,8.439905595779418,0.0203125,0.3,0.3773747056722641,-0.0017830671509727835,0.13785281777381897,0.3,0.005607021,0.8124793171882629,0.0001,0.6347396373748779,139
41.005680084228516,769,6007,141,4620288,1000.0,8.438106580214066,0.02130681818181818,0.3,0.479846329851584,0.0031498865520750933,0.13788177073001862,0.3,0.0059906747,0.7340773940086365,0.0001,0.6986135840415955,140
40.93026351928711,774,6007,142,4653056,1000.0,8.435107549031576,0.020089285714285716,0.3,0.360856178970564,0.004942968798180421,0.13791030645370483,0.3,0.006259308,0.8134317994117737,0.0001,0.5758545994758606,141
40.94965362548828,779,6007,143,4685824,1000.0,8.433141199747721,0.0328125,0.3,0.45830093721548715,0.004030304386590918,0.1379179209470749,0.3,0.006323158,0.8032122850418091,0.0001,0.3552440404891968,142
41.0654182434082,785,6008,144,4718592,1000.0,8.432556084224156,0.026227678571428572,0.3,0.48141629887478693,-0.002399714131440435,0.13791903853416443,0.3,0.0056557083,0.7457482218742371,0.0001,0.8398736119270325,143
41.06932067871094,790,6008,145,4751360,1000.0,8.43264725333766,0.028782894736842105,0.3,0.3817045547460255,-0.0022440488499246144,0.13791880011558533,0.3,0.006552053,0.7658778429031372,0.0001,0.4736058712005615,144
41.07258224487305,796,6007,146,4784128,1000.0,8.432218017578125,0.025625,0.3,0.5215966731309891,0.0006181735917925834,0.13793227076530457,0.3,0.006259746,0.6961681842803955,0.0001,0.38397037982940674,145
41.12723159790039,801,6008,147,4816896,1000.0,8.429552523295085,0.022395833333333334,0.3,0.35610845188299817,-0.0011511094868183135,0.13795670866966248,0.3,0.0055380585,0.7717345952987671,0.0001,0.4773052930831909,146
41.108638763427734,807,6008,148,4849664,1000.0,8.427802191840279,0.024305555555555556,0.3,0.36284228414297104,0.0015066095317403476,0.13796591758728027,0.3,0.006186809,0.7914100885391235,0.0001,0.3111021816730499,147
41.0648078918457,812,6008,149,4882432,1000.0,8.427557332175118,0.021763392857142856,0.3,0.39965467687164036,-0.002029271031330739,0.13796964287757874,0.3,0.005139812,0.768722414970398,0.0001,0.6645025014877319,148
41.059654235839844,818,6008,150,4915200,1000.0,8.42611060823713,0.023995535714285716,0.3,0.45876701389040264,-0.0004137883162392037,0.13798478245735168,0.3,0.0058770743,0.6738957166671753,0.0001,0.4925864636898041,149
41.116600036621094,823,6008,151,4947968,1000.0,8.425075769424438,0.02685546875,0.3,0.4428589893504977,-0.0006731672037858516,0.13799022138118744,0.3,0.0063126218,0.7715636491775513,0.0001,0.347602516412735,150
41.278289794921875,829,6007,152,4980736,1000.0,8.423937759399415,0.03,0.3,0.4808389604091644,0.0063305583596229556,0.13800454139709473,0.3,0.0071891397,0.7130502462387085,0.0001,0.3957550823688507,151
40.9738883972168,834,6007,153,5013504,1000.0,8.422065776327383,0.024116847826086956,0.3,0.4873969976020896,0.00010104438937876536,0.13803111016750336,0.3,0.0059025497,0.7413655519485474,0.0001,0.5815536379814148,152
40.967384338378906,839,6008,154,5046272,1000.0,8.419057011604309,0.01806640625,0.3,0.4771555345505476,0.00013332656817510724,0.1380542665719986,0.3,0.0049107578,0.749204695224762,0.0001,0.6943516731262207,153
41.028076171875,845,6008,155,5079040,1000.0,8.416827738285065,0.017578125,0.3,0.4443571399897337,-0.0014109351905062795,0.13807348906993866,0.3,0.0051346254,0.7471960783004761,0.0001,0.6134464144706726,154
41.400550842285156,850,6008,156,5111808,1000.0,8.415062679963953,0.024356617647058824,0.3,0.480636311804547,0.0027274739764192525,0.1380845159292221,0.3,0.0056992373,0.7069771885871887,0.0001,0.48902755975723267,155
41.55657196044922,856,6008,157,5144576,1000.0,8.414125800132751,0.0322265625,0.3,0.48261125665158033,-0.0018392467754893005,0.13809305429458618,0.3,0.0067183427,0.7689285278320312,0.0001,0.5346684455871582,156
41.747535705566406,861,6008,158,5177344,1000.0,8.413517634073893,0.022916666666666665,0.3,0.4252537270387014,0.0008491056971251965,0.13809765875339508,0.3,0.00557362,0.7750254273414612,0.0001,0.433370441198349,157
41.79302215576172,867,6008,159,5210112,1000.0,8.41269359588623,0.016666666666666666,0.3,0.3926188399394353,0.0016514904797077178,0.13810841739177704,0.3,0.0051760226,0.75901859998703,0.0001,0.6105256676673889,158
41.69683074951172,872,6009,160,5242880,1000.0,8.411110469273158,0.024553571428571428,0.3,0.37468709158045904,0.0002953958797401616,0.1381232589483261,0.3,0.0058066393,0.763157844543457,0.0001,0.27143344283103943,159
41.64177322387695,877,6008,161,5275648,1000.0,8.409297125680107,0.022321428571428572,0.3,0.5304592116957619,0.002886988843480746,0.13814178109169006,0.3,0.0065306416,0.7369343042373657,0.0001,1.0312095880508423,160
41.583595275878906,883,6009,162,5308416,1000.0,8.407839674698678,0.027960526315789474,0.3,0.4085866895161177,0.003493726143221322,0.13815093040466309,0.3,0.0061953273,0.7593525648117065,0.0001,0.3219274878501892,161
41.71348571777344,888,6008,163,5341184,1000.0,8.406237511407761,0.03125,0.3,0.5050166440861565,0.0037120416804793336,0.13817264139652252,0.3,0.0065753814,0.7056926488876343,0.0001,0.46119168400764465,162
41.781429290771484,894,6008,164,5373952,1000.0,8.404403574326459,0.017922794117647058,0.3,0.4013279154896736,0.0001889700343941941,0.1381848156452179,0.3,0.005365603,0.792776346206665,0.0001,0.7854027152061462,163
41.81450271606445,899,6009,165,5406720,1000.0,8.403163841792516,0.026227678571428572,0.3,0.4943592867680958,-0.002987374651378819,0.13819484412670135,0.3,0.0058640754,0.7263712882995605,0.0001,0.40622276067733765,164
41.88180160522461,905,6009,166,5439488,1000.0,8.402265071868896,0.016741071428571428,0.3,0.4902496018580028,-0.001137078573395099,0.1382032334804535,0.3,0.005212068,0.7658326625823975,0.0001,0.5160948038101196,165
41.692787170410156,910,6009,167,5472256,1000.0,8.400855284470778,0.028846153846153848,0.3,0.3786113422650557,-0.003316466875660878,0.1382174789905548,0.3,0.0060625905,0.7539007663726807,0.0001,0.6123095154762268,166
41.520687103271484,916,6008,168,5505024,1000.0,8.399229867117745,0.021763392857142856,0.3,0.4126706974846976,0.00022287011545683657,0.13823676109313965,0.3,0.005796711,0.7817105650901794,0.0001,0.546781599521637,167
41.479183197021484,921,6008,169,5537792,1000.0,8.397161960601807,0.021484375,0.3,0.3668992482125759,0.004533031198661774,0.13824863731861115,0.3,0.0063381726,0.7830135822296143,0.0001,0.4991893768310547,168
41.65983581542969,927,6009,170,5570560,1000.0,8.396945416927338,0.025390625,0.3,0.44126053620129824,0.0006765312282368541,0.1382453739643097,0.3,0.005955683,0.7318801879882812,0.0001,0.44996577501296997,169
41.90810012817383,932,6009,171,5603328,1000.0,8.397556671729454,0.025841346153846152,0.3,0.48852021189836353,-0.0031270346281906734,0.13823935389518738,0.3,0.0060746428,0.6492664813995361,0.0001,0.924442708492279,170
41.8790283203125,937,6009,172,5636096,1000.0,8.396952697208949,0.025669642857142856,0.3,0.4813570039612906,0.000126026471012405,0.13825975358486176,0.3,0.005938448,0.657207190990448,0.0001,0.5775896310806274,171
41.891319274902344,943,6010,173,5668864,1000.0,8.394567966461182,0.032924107142857144,0.3,0.5304177233151027,0.002487762165921075,0.13827495276927948,0.3,0.0068816394,0.6550654768943787,0.0001,0.4865504503250122,172
41.907615661621094,948,6009,174,5701632,1000.0,8.39369142972506,0.021634615384615384,0.3,0.609200547520931,0.0024044572089153985,0.13828077912330627,0.3,0.0055362936,0.6756283044815063,0.0001,0.5670210123062134,173
42.05683135986328,954,6009,175,5734400,1000.0,8.392456274766188,0.024639423076923076,0.3,0.44742884773474473,-0.002973752418676248,0.13829602301120758,0.3,0.006192714,0.7080786228179932,0.0001,0.657031238079071,174
42.201385498046875,959,6010,176,5767168,1000.0,8.390530824661255,0.018880208333333332,0.3,0.3875662398835023,0.004219812845500807,0.13831639289855957,0.3,0.005631773,0.7048773765563965,0.0001,0.3648495674133301,175
42.249568939208984,965,6010,177,5799936,1000.0,8.388181172884428,0.031850961538461536,0.3,0.6579632461071014,0.006073564076079772,0.13833874464035034,0.3,0.006801491,0.5957903861999512,0.0001,0.46958547830581665,176
42.284271240234375,970,6010,178,5832704,1000.0,8.38530756632487,0.03125,0.3,0.42835448682308197,0.0009299700769285361,0.13837045431137085,0.3,0.006490636,0.6534738540649414,0.0001,0.4587891101837158,177
42.241703033447266,975,6010,179,5865472,1000.0,8.381906249306418,0.024147727272727272,0.3,0.4158565970984372,0.00030005841769955373,0.1384003460407257,0.3,0.0052854386,0.7096782326698303,0.0001,0.3160773515701294,178
42.2693977355957,981,6010,180,5898240,1000.0,8.379279656843705,0.02556818181818182,0.3,0.552586395632137,-0.00246413280679421,0.1384168416261673,0.3,0.0057940627,0.5491962432861328,0.0001,0.34281885623931885,179
42.13133239746094,986,6010,181,5931008,1000.0,8.378756747526282,0.027573529411764705,0.3,0.621139233603197,0.00140136995298021,0.1384144276380539,0.3,0.007153277,0.6822393536567688,0.0001,0.7807061672210693,180
42.141048431396484,992,6010,182,5963776,1000.0,8.377904176712036,0.02685546875,0.3,0.46802875865250826,0.0018169991963077337,0.13843423128128052,0.3,0.0062269387,0.5679336786270142,0.0001,1.0648341178894043,181
42.09207534790039,997,6010,183,5996544,1000.0,8.376510279519218,0.021763392857142856,0.3,0.6370602207524436,0.0008701645503086704,0.13843992352485657,0.3,0.0053306157,0.6824564933776855,0.0001,0.6552716493606567,182
42.079994201660156,1003,6011,184,6029312,1000.0,8.37531763712565,0.018229166666666668,0.3,0.5876315921545029,0.0036247799328217906,0.13845311105251312,0.3,0.0052269865,0.6531398892402649,0.0001,1.172521948814392,183
42.008060455322266,1008,6010,185,6062080,1000.0,8.374368567215768,0.023848684210526317,0.3,0.4240953314461206,0.00072704708987945,0.1384550780057907,0.3,0.006092775,0.778765082359314,0.0001,0.56309974193573,184
42.12857437133789,1013,6010,186,6094848,1000.0,8.374245166778564,0.01796875,0.3,0.5196249604225158,-0.0033103130757808686,0.13846039772033691,0.3,0.004432014,0.7397582530975342,0.0001,0.4197455644607544,185
42.07658767700195,1019,6011,187,6127616,1000.0,8.37278315226237,0.022916666666666665,0.3,0.4024371713399887,-0.00101359315837423,0.13847728073596954,0.3,0.0055383286,0.8395060896873474,0.0001,0.3613574504852295,186
41.97270202636719,1024,6011,188,6160384,1000.0,8.371014833450317,0.029296875,0.3,0.5912332003936172,-0.0008856472268234938,0.13849855959415436,0.3,0.006780743,0.7183674573898315,0.0001,0.9499606490135193,187
41.89773941040039,1030,6011,189,6193152,1000.0,8.369294881820679,0.018229166666666668,0.3,0.4398558661341667,-0.0035202530367920795,0.13850702345371246,0.3,0.0046369224,0.819002628326416,0.0001,0.3313828408718109,188
41.80171203613281,1035,6011,190,6225920,1000.0,8.367760113307408,0.01953125,0.3,0.33726160653999876,0.00445967074483633,0.1385292410850525,0.3,0.005689428,0.8237425088882446,0.0001,0.44656121730804443,189
41.855838775634766,1041,6011,191,6258688,1000.0,8.364792773598118,0.019736842105263157,0.3,0.4296363176483857,0.00359674660783065,0.1385524868965149,0.3,0.00561607,0.8033555746078491,0.0001,0.37529635429382324,190
41.7504768371582,1046,6011,192,6291456,1000.0,8.363643441881452,0.015625,0.3,0.5322837840233531,-8.743655468736376e-05,0.13855551183223724,0.3,0.0054343254,0.7409206628799438,0.0001,0.9455028772354126,191
41.9109001159668,1051,6012,193,6324224,1000.0,8.363884353637696,0.02578125,0.3,0.4996417060494423,0.0011429150123149156,0.13855598866939545,0.3,0.006821734,0.8094161748886108,0.0001,0.2905823588371277,192
41.83156204223633,1057,6012,194,6356992,1000.0,8.362966358661652,0.01708984375,0.3,0.49025521147996187,-0.0031525820959359407,0.1385693997144699,0.3,0.0051653916,0.7118661999702454,0.0001,0.9410510063171387,193
42.09812927246094,1062,6012,195,6389760,1000.0,8.360328674316406,0.021484375,0.3,0.410274445079267,-0.0005221067985985428,0.13860073685646057,0.3,0.006256107,0.7568044662475586,0.0001,0.3614652454853058,194
42.17989730834961,1068,6011,196,6422528,1000.0,8.35634286063058,0.03608630952380952,0.3,0.4159572919209798,0.004267876180598424,0.13864754140377045,0.3,0.007850037,0.7519937753677368,0.0001,0.3961137533187866,195
42.552730560302734,1073,6011,197,6455296,1000.0,8.352655919392904,0.026041666666666668,0.3,0.6147524585326513,0.0007310197378198306,0.1386609673500061,0.3,0.0064266007,0.693427562713623,0.0001,0.7912874817848206,196
42.610862731933594,1079,6011,198,6488064,1000.0,8.35151128207936,0.02803308823529412,0.3,0.46065261258798484,0.0055031268583501085,0.13867419958114624,0.3,0.0066091926,0.745195209980011,0.0001,0.25079044699668884,197
42.660438537597656,1084,6011,199,6520832,1000.0,8.349201261997223,0.0205078125,0.3,0.47423145454376936,0.005904771096538752,0.1387019157409668,0.3,0.0059376643,0.7578425407409668,0.0001,0.9874788522720337,198
42.61553192138672,1090,6011,200,6553600,1000.0,8.347022643456093,0.017427884615384616,0.3,0.5303641603543208,0.0013353001469602953,0.13871639966964722,0.3,0.004668747,0.6732100248336792,0.0001,0.6662341356277466,199
42.575435638427734,1095,6011,201,6586368,1000.0,8.345225947243827,0.01953125,0.3,0.4382233587758882,-0.0028620195308966295,0.1387302279472351,0.3,0.005728457,0.6868021488189697,0.0001,0.344661146402359,200
42.56477355957031,1101,6011,202,6619136,1000.0,8.344138205051422,0.0244140625,0.3,0.3991090185008943,0.0013656092924065888,0.13873940706253052,0.3,0.006065123,0.8337206244468689,0.0001,0.46352076530456543,201
42.521324157714844,1106,6012,203,6651904,1000.0,8.343092759450277,0.02734375,0.3,0.43977285507652497,-0.0001502374911473857,0.13874919712543488,0.3,0.0063923877,0.7647925019264221,0.0001,0.46836838126182556,202
42.499725341796875,1111,6012,204,6684672,1000.0,8.34193480014801,0.029296875,0.3,0.481212611310184,-0.0014715437282575294,0.13876254856586456,0.3,0.0070102736,0.7690290212631226,0.0001,0.25470998883247375,203
42.473445892333984,1117,6012,205,6717440,1000.0,8.339501571655273,0.019140625,0.3,0.45473623648285866,0.0022963295690715314,0.13879330456256866,0.3,0.005631538,0.7968958616256714,0.0001,0.6106125712394714,204
42.53091812133789,1122,6012,206,6750208,1000.0,8.336907625198364,0.013671875,0.3,0.32680746261030436,-0.0013090841239318252,0.13881735503673553,0.3,0.0046092058,0.7897014617919922,0.0001,0.1933719515800476,205
42.52109909057617,1128,6012,207,6782976,1000.0,8.332928093996914,0.026278409090909092,0.3,0.48914624242620036,0.0008683715819973837,0.1388581246137619,0.3,0.006937356,0.8227440714836121,0.0001,0.39394575357437134,206
42.58183288574219,1133,6012,208,6815744,1000.0,8.32912826538086,0.020970394736842105,0.3,0.5087276995182037,0.0035107779365621114,0.13888762891292572,0.3,0.0060354476,0.6583808660507202,0.0001,0.5194544196128845,207
42.52606964111328,1139,6012,209,6848512,1000.0,8.326695799827576,0.01708984375,0.3,0.41887039318680763,-0.0035719524312298745,0.1389024704694748,0.3,0.0048367535,0.807023286819458,0.0001,0.5875128507614136,208
42.50176239013672,1144,6012,210,6881280,1000.0,8.325702726840973,0.01953125,0.3,0.5065773967653513,-0.004696432675700635,0.13891318440437317,0.3,0.0053646406,0.6867111325263977,0.0001,0.3943445682525635,209
42.46748352050781,1149,6013,211,6914048,1000.0,8.324506568908692,0.019270833333333334,0.3,0.5578887522220611,-0.0010347526830931505,0.13892331719398499,0.3,0.0054015922,0.7681195735931396,0.0001,0.9146361351013184,210
42.43711471557617,1155,6012,212,6946816,1000.0,8.323383649190268,0.019270833333333334,0.3,0.4631374349196752,-0.004477204413463672,0.13892912864685059,0.3,0.0057635293,0.7604721784591675,0.0001,0.5789560079574585,211
42.403446197509766,1160,6013,213,6979584,1000.0,8.322805941104889,0.0322265625,0.3,0.5384275866672397,-0.0029867982084397227,0.13894106447696686,0.3,0.007004939,0.677334189414978,0.0001,0.7394233345985413,212
42.36420822143555,1166,6013,214,7012352,1000.0,8.320383336808947,0.023871527777777776,0.3,0.5756171147028605,0.0013831501257502371,0.138970747590065,0.3,0.0064186826,0.5991902351379395,0.0001,0.5794534087181091,213
42.36748123168945,1171,6013,215,7045120,1000.0,8.316956943935818,0.020833333333333332,0.3,0.5247179907229211,0.0013692156773888403,0.1389935165643692,0.3,0.005767545,0.6366337537765503,0.0001,0.46626588702201843,214
42.418235778808594,1177,6013,216,7077888,1000.0,8.315161554436935,0.021792763157894735,0.3,0.5699353790596912,0.001064173779205272,0.13901077210903168,0.3,0.0061351988,0.6629776954650879,0.0001,1.0797998905181885,215
42.479007720947266,1182,6013,217,7110656,1000.0,8.312982618808746,0.01904296875,0.3,0.4553287187591195,0.001225974876433611,0.13903461396694183,0.3,0.0054520224,0.6958601474761963,0.0001,0.7232255339622498,216
42.59696960449219,1187,6013,218,7143424,1000.0,8.310733477274576,0.0234375,0.3,0.4912726084391276,-0.0016039560393740734,0.13905790448188782,0.3,0.005590889,0.7425143718719482,0.0001,0.5999835133552551,217
42.68202590942383,1193,6013,219,7176192,1000.0,8.308178742726644,0.0234375,0.3,0.5213620074921184,-0.0025904050045129326,0.13907459378242493,0.3,0.006477105,0.7889692783355713,0.0001,0.5493983030319214,218
42.82225036621094,1198,6013,220,7208960,1000.0,8.307378937216367,0.02068014705882353,0.3,0.5391135899459615,1.3119458933086957e-05,0.13907772302627563,0.3,0.005752646,0.7228075861930847,0.0001,1.3599910736083984,219
42.8740119934082,1204,6013,221,7241728,1000.0,8.305782953898111,0.022395833333333334,0.3,0.4374982784191767,-0.00043838219717144965,0.1391030251979828,0.3,0.00561077,0.8090823888778687,0.0001,0.539388120174408,220
42.88349914550781,1209,6014,222,7274496,1000.0,8.303146430424281,0.020647321428571428,0.3,0.6811077786343438,-0.0007377903509352889,0.13912981748580933,0.3,0.0060794908,0.788182258605957,0.0001,1.2154117822647095,221
42.80948257446289,1214,6014,223,7307264,1000.0,8.300758573744032,0.025173611111111112,0.3,0.42775670025083756,0.00013387989666726854,0.13914084434509277,0.3,0.0067595704,0.7934677600860596,0.0001,0.3785414695739746,222
42.794883728027344,1220,6012,224,7340032,1000.0,8.300355017185211,0.0244140625,0.3,0.47697453293949366,0.002171075844671577,0.13914063572883606,0.3,0.005881269,0.7393276691436768,0.0001,0.5297709107398987,223
42.85107421875,1226,6010,225,7372800,1000.0,8.300022231207954,0.0234375,0.3,0.4256983639465438,0.004208418152605494,0.13914792239665985,0.3,0.005356127,0.8062165975570679,0.0001,0.4311157763004303,224
42.9189567565918,1232,6009,226,7405568,1000.0,8.298732121785482,0.019270833333333334,0.3,0.5182372709115346,-0.0023301683366298677,0.13916468620300293,0.3,0.0052799354,0.7668695449829102,0.0001,0.3690164089202881,225
42.96770095825195,1237,6009,227,7438336,1000.0,8.296150863170624,0.0283203125,0.3,0.46770111471414566,0.005317241040756926,0.1391916424036026,0.3,0.006316426,0.7582470774650574,0.0001,0.3755926489830017,226
42.952728271484375,1243,6009,228,7471104,1000.0,8.293834349688362,0.029411764705882353,0.3,0.4069940482868868,0.0013703589382417062,0.1392110139131546,0.3,0.0070530022,0.7796497941017151,0.0001,0.7467926740646362,227
42.98814392089844,1248,6009,229,7503872,1000.0,8.29088216357761,0.021701388888888888,0.3,0.4766487057010333,0.002242982206452224,0.139242023229599,0.3,0.0064162663,0.7088017463684082,0.0001,0.4315994381904602,228
42.9478645324707,1254,6007,230,7536640,1000.0,8.288696236080593,0.026475694444444444,0.3,0.3798258478442828,-0.0014562737972786028,0.13925543427467346,0.3,0.0064303693,0.7888141870498657,0.0001,0.2663385570049286,229
42.91756820678711,1259,6007,231,7569408,1000.0,8.286386648813883,0.025173611111111112,0.3,0.43171073413557476,0.0002234656260245376,0.13928863406181335,0.3,0.006260262,0.7900403141975403,0.0001,0.3375643193721771,230
42.89189529418945,1265,6005,232,7602176,1000.0,8.283232498168946,0.019791666666666666,0.3,0.45107434391975404,-0.0028443454454342523,0.13931192457675934,0.3,0.005753912,0.8252270817756653,0.0001,0.4492887258529663,231
42.90086364746094,1272,5998,233,7634944,1000.0,8.28118509054184,0.02099609375,0.3,0.4614809164777398,0.000874634220963344,0.13932691514492035,0.3,0.0053522056,0.8130170702934265,0.0001,0.4966018497943878,232
42.95915222167969,1279,5993,234,7667712,1000.0,8.279297716477338,0.01838235294117647,0.3,0.3342861629584256,-0.004796479773872039,0.13934358954429626,0.3,0.0054374537,0.8578186631202698,0.0001,0.5672852993011475,233
43.04914093017578,1285,5991,235,7700480,1000.0,8.278395753157767,0.024671052631578948,0.3,0.38753549519338104,0.002560577171511556,0.1393456608057022,0.3,0.005960096,0.8097741603851318,0.0001,0.3425695300102234,234
43.06816864013672,1291,5989,236,7733248,1000.0,8.277581775889677,0.022058823529411766,0.3,0.3481443366583656,0.00036711481345050475,0.1393597275018692,0.3,0.0060939305,0.8374580144882202,0.0001,0.513739824295044,235
43.10914993286133,1296,5988,237,7766016,1000.0,8.276025644938152,0.028125,0.3,0.3412259558836619,-0.005802820809185505,0.13937021791934967,0.3,0.005957181,0.8667501211166382,0.0001,0.7471535801887512,236
43.11983871459961,1302,5987,238,7798784,1000.0,8.275813214919147,0.025735294117647058,0.3,0.4176983859609155,0.0025120794033522114,0.13937044143676758,0.3,0.0065463833,0.861119270324707,0.0001,0.2775304317474365,237
43.206607818603516,1308,5984,239,7831552,1000.0,8.275298817952473,0.022916666666666665,0.3,0.3801727741956711,0.0009538217758138975,0.1393764317035675,0.3,0.0058600437,0.8881396055221558,0.0001,0.5199158787727356,238
