time/time_elapsed,time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/approx_kl,train/value_loss,train/std,train/n_updates,train/learning_rate,train/adaptive_lr,train/loss,train/clip_range_vf,train/clip_range
8266,127,462.36,16646144,17.654624938964844,2013,-0.0006228597272638581,0.2242340087890625,0.9214105010032654,28.89790368080139,0.005193398,0.44839152924250814,0.07622715085744858,1260,5e-05,5e-05,0.7014275789260864,0.2,0.1
8331,128,501.06,16777216,18.79327964782715,2013,-0.0008591019354753371,0.22299423217773437,0.9267299771308899,28.812202477455138,0.004993519,0.41722773963119836,0.07649305462837219,1270,5e-05,5e-05,0.7462639212608337,0.2,0.1
8397,129,515.67,16908288,19.128679275512695,2013,-0.0008779433072504617,0.22455215454101562,0.9245269298553467,28.73402284383774,0.005123235,0.42765950532630087,0.07672391086816788,1280,5e-05,5e-05,0.7051793336868286,0.2,0.1
8462,130,485.42,17039360,18.624229431152344,2013,-0.0009845244597727286,0.22696456909179688,0.9275577068328857,28.657092475891112,0.0050953384,0.4204224664485082,0.07696115225553513,1290,5e-05,5e-05,0.6965475082397461,0.2,0.1
8527,131,544.61,17170432,20.528661727905273,2013,-0.0007397531121569045,0.22118148803710938,0.924575924873352,28.579165475070475,0.005028743,0.4108707090606913,0.0771990492939949,1300,5e-05,5e-05,0.728537380695343,0.2,0.1
8592,132,493.67,17301504,18.948009490966797,2013,-0.0008400072787480894,0.2276336669921875,0.9213855862617493,28.49462710171938,0.005056837,0.424310328788124,0.07747063040733337,1310,5e-05,5e-05,0.6764877438545227,0.2,0.1
8657,133,501.11,17432576,19.15153694152832,2013,-0.0008697132549968956,0.2278961181640625,0.9154968857765198,28.40801973193884,0.004983424,0.44600631375797095,0.0777367651462555,1320,5e-05,5e-05,0.7346564531326294,0.2,0.1
8723,134,519.91,17563648,20.066280364990234,2013,-0.0006502551994344685,0.219970703125,0.918014645576477,28.320046508312224,0.004868822,0.43281881681177764,0.07800819724798203,1330,5e-05,5e-05,0.6934027671813965,0.2,0.1
8789,135,482.75,17694720,18.488622665405273,2013,-0.0007643763776286506,0.21986618041992187,0.9216127991676331,28.236195436120035,0.0048640943,0.417197542428039,0.07827625423669815,1340,5e-05,5e-05,0.7139829397201538,0.2,0.1
8855,136,496.59,17825792,19.311548233032227,2012,-0.0011755385286051022,0.22160568237304687,0.922103762626648,28.147801104187966,0.004957443,0.40928846248425543,0.07854785770177841,1350,5e-05,5e-05,0.6917047500610352,0.2,0.1
8920,137,543.51,17956864,20.808774948120117,2013,-0.0009046419954756857,0.2177490234375,0.920132577419281,28.06584820151329,0.0050040726,0.41015139704104514,0.07880586385726929,1360,5e-05,5e-05,0.6155291795730591,0.2,0.1
8985,138,529.37,18087936,20.479167938232422,2013,-0.0008697936982571264,0.22081222534179687,0.921396017074585,27.982223157584666,0.0049251486,0.4272865612292662,0.07907405495643616,1370,5e-05,5e-05,0.783602237701416,0.2,0.1
9050,139,497.4,18219008,19.18376350402832,2013,-0.0007620821087584772,0.2179534912109375,0.9178623557090759,27.894716803729533,0.0047350214,0.4208954493282363,0.07935775071382523,1380,5e-05,5e-05,0.6845948100090027,0.2,0.1
9115,140,509.12,18350080,19.400861740112305,2013,-0.0010857697477604233,0.21948394775390626,0.9281755089759827,27.809408886730672,0.005052739,0.38410580123309046,0.07961554825305939,1390,5e-05,5e-05,0.6255521774291992,0.2,0.1
9180,141,495.85,18481152,18.990917205810547,2013,-0.0009548962125336402,0.22242813110351561,0.9271312355995178,27.731065787374973,0.0049852207,0.41232679919339715,0.07986592501401901,1400,5e-05,5e-05,0.6914342641830444,0.2,0.1
9245,142,527.36,18612224,19.849407196044922,2013,-0.0009367791279601079,0.21830215454101562,0.9275718331336975,27.654663453996182,0.004943316,0.41449082614853977,0.08011075854301453,1410,5e-05,5e-05,0.674816906452179,0.2,0.1
9312,143,497.88,18743296,19.03693199157715,2012,-0.0013262887022392534,0.2253387451171875,0.9261329174041748,27.575466437637807,0.0049643195,0.3984579687006772,0.08036644756793976,1420,5e-05,5e-05,0.6451861262321472,0.2,0.1
9377,144,514.08,18874368,19.508758544921875,2012,-0.001095849529701809,0.22483978271484376,0.9274621605873108,27.49199074655771,0.0050061876,0.3873542458284646,0.08063936233520508,1430,5e-05,5e-05,0.6350558400154114,0.2,0.1
9442,145,529.1,19005440,20.052165985107422,2012,-0.000975860457356248,0.2218597412109375,0.9297141432762146,27.406750677526,0.004992081,0.3834724702173844,0.08092227578163147,1440,5e-05,5e-05,0.6499509811401367,0.2,0.1
9506,146,538.5,19136512,20.751066207885742,2012,-0.000952725234310492,0.222772216796875,0.9298126101493835,27.316991119086744,0.0049963454,0.37108026491478086,0.08121099323034286,1450,5e-05,5e-05,0.6335521936416626,0.2,0.1
9571,147,538.95,19267584,20.862262725830078,2012,-0.0008476331499878142,0.21609268188476563,0.9244145750999451,27.236048647761343,0.0048022885,0.39382442692294717,0.0814671516418457,1460,5e-05,5e-05,0.6184442043304443,0.2,0.1
9637,148,533.66,19398656,20.814800262451172,2012,-0.0010117861827893648,0.22304916381835938,0.9286401867866516,27.145496459305285,0.004898329,0.36086293205153197,0.08176977187395096,1470,5e-05,5e-05,0.6179815530776978,0.2,0.1
9701,149,552.91,19529728,21.446788787841797,2012,-0.0010470596274899436,0.21701583862304688,0.9274992346763611,27.061855176091193,0.004730394,0.379979251511395,0.08203382790088654,1480,5e-05,5e-05,0.628770112991333,0.2,0.1
9767,150,568.31,19660800,21.62429428100586,2012,-0.0005618596625481586,0.2195404052734375,0.92037433385849,26.978647175431252,0.004739714,0.42420609341934323,0.08231275528669357,1490,5e-05,5e-05,0.6312413811683655,0.2,0.1
9832,151,527.48,19791872,20.338598251342773,2012,-0.0010175280688144994,0.22541656494140624,0.9283689856529236,26.889810812473296,0.004964603,0.3902000583009794,0.08260875940322876,1500,5e-05,5e-05,0.680889904499054,0.2,0.1
9897,152,519.51,19922944,20.01512908935547,2012,-0.0008237814048243308,0.22431869506835939,0.923041820526123,26.806353428959845,0.0049160374,0.43177185889799147,0.08287810534238815,1510,5e-05,5e-05,0.6841976642608643,0.2,0.1
9962,153,521.9,20054016,20.03143310546875,2012,-0.0009980684613310586,0.224774169921875,0.9244655966758728,26.719802318513395,0.004939218,0.4387420643353835,0.08317787945270538,1520,5e-05,5e-05,0.7344465255737305,0.2,0.1
10027,154,506.31,20185088,19.60214614868164,2012,-0.0009015272755277693,0.22480010986328125,0.9222031235694885,26.63276138007641,0.004928749,0.4707193828420714,0.08345848321914673,1530,5e-05,5e-05,0.7573674321174622,0.2,0.1
10093,155,500.09,20316160,19.033483505249023,2012,-0.0005372298194288305,0.2210113525390625,0.9163714647293091,26.55731395930052,0.004840104,0.4900904763257131,0.0837048888206482,1540,5e-05,5e-05,0.7500998377799988,0.2,0.1
10158,156,520.29,20447232,19.754924774169922,2012,-0.0008549733950985683,0.2308807373046875,0.9233147501945496,26.466712401807307,0.0050529134,0.4684289013966918,0.08402634412050247,1550,5e-05,5e-05,0.6946746110916138,0.2,0.1
10223,157,484.16,20578304,18.773155212402344,2012,-0.0010901700931754022,0.22989120483398437,0.9191753268241882,26.372589062154294,0.005065924,0.48588893294800073,0.08434223383665085,1560,5e-05,5e-05,0.794701337814331,0.2,0.1
10288,158,480.49,20709376,18.3280029296875,2012,-0.0011653303927232628,0.22811203002929686,0.9251967072486877,26.275393748283385,0.005040609,0.43296596640720963,0.08467234671115875,1570,5e-05,5e-05,0.7150992155075073,0.2,0.1
10353,159,506.67,20840448,19.25806999206543,2012,-0.000950991698573489,0.22660751342773439,0.9246302843093872,26.18774661719799,0.0048111463,0.44046095192898066,0.08495817333459854,1580,5e-05,5e-05,0.6896237730979919,0.2,0.1
10418,160,524.94,20971520,19.836071014404297,2012,-0.0010096488415456406,0.22603836059570312,0.9271912574768066,26.101663598418234,0.004877697,0.4115390374790877,0.08525780588388443,1590,5e-05,5e-05,0.6641254425048828,0.2,0.1
10483,161,507.06,21102592,19.680469512939453,2013,-0.0011830619431748347,0.21788711547851564,0.9276472330093384,26.012265364825726,0.004712263,0.3811919363448396,0.08555620908737183,1600,5e-05,5e-05,0.5957444906234741,0.2,0.1
10547,162,532.16,21233664,20.508188247680664,2013,-0.0013869678563423805,0.2241790771484375,0.9282210469245911,25.92518090456724,0.0048262742,0.387806005962193,0.08585170656442642,1610,5e-05,5e-05,0.6388636231422424,0.2,0.1
10612,163,545.94,21364736,20.708030700683594,2013,-0.0012912296391277777,0.22208786010742188,0.9224500060081482,25.851110373437404,0.0047454615,0.397419617860578,0.08610358834266663,1620,5e-05,5e-05,0.616271436214447,0.2,0.1
10677,164,537.86,21495808,20.634986877441406,2013,-0.001179884336579562,0.22155303955078126,0.9300167560577393,25.768664427101612,0.004845595,0.37701628271024673,0.0864051803946495,1630,5e-05,5e-05,0.6262469291687012,0.2,0.1
10742,165,546.39,21626880,20.762758255004883,2013,-0.0009507497640015572,0.21748809814453124,0.9260712265968323,25.686322763562202,0.004676697,0.3805872442899272,0.08667305111885071,1640,5e-05,5e-05,0.6971379518508911,0.2,0.1
10807,166,531.6,21757952,20.2692813873291,2013,-0.0012771175223861065,0.21941070556640624,0.9287288188934326,25.606868383288383,0.0048414227,0.37785760674159974,0.08694584667682648,1650,5e-05,5e-05,0.6599566340446472,0.2,0.1
10872,167,571.44,21889024,21.87767791748047,2013,-0.0012854111340402596,0.22174758911132814,0.9265056848526001,25.5277340143919,0.0048072864,0.3701566627714783,0.08722784370183945,1660,5e-05,5e-05,0.6332530379295349,0.2,0.1
10937,168,559.52,22020096,21.774717330932617,2013,-0.0014585687222734122,0.22239990234375,0.9233695864677429,25.447589799761772,0.0047806553,0.3998591707786545,0.08750913292169571,1670,5e-05,5e-05,0.6455223560333252,0.2,0.1
11002,169,555.54,22151168,21.252296447753906,2013,-0.0013656310924034186,0.21673126220703126,0.9232043623924255,25.37042978107929,0.0046776272,0.3931020312709734,0.08777567744255066,1680,5e-05,5e-05,0.6394156217575073,0.2,0.1
11067,170,540.21,22282240,20.622770309448242,2013,-0.0012930490368944446,0.2273529052734375,0.9244906902313232,25.28702246546745,0.0048993593,0.42586269406601784,0.08807210624217987,1690,5e-05,5e-05,0.6094319820404053,0.2,0.1
11133,171,539.61,22413312,20.978160858154297,2013,-0.0012132756465689453,0.22367782592773439,0.9264925718307495,25.19605956822634,0.0049651507,0.4102344269864261,0.08840315043926239,1700,5e-05,5e-05,0.6880635023117065,0.2,0.1
11199,172,532.35,22544384,20.529481887817383,2012,-0.0012986954498046543,0.22212600708007812,0.9237462282180786,25.1214430347085,0.00494421,0.452431057440117,0.08865243941545486,1710,5e-05,5e-05,0.6932617425918579,0.2,0.1
11265,173,557.28,22675456,21.240739822387695,2012,-0.0012387999733618927,0.22187423706054688,0.919236421585083,25.042314276099205,0.0048428685,0.4636958192801103,0.08894392102956772,1720,5e-05,5e-05,0.7572354078292847,0.2,0.1
11330,174,515.5,22806528,20.141983032226562,2012,-0.0010904560035214673,0.2225921630859375,0.9260321855545044,24.9540717497468,0.0047672684,0.4453672888921574,0.08926801383495331,1730,5e-05,5e-05,0.6685692667961121,0.2,0.1
11394,175,543.23,22937600,20.697240829467773,2012,-0.0011874632379203832,0.22515335083007812,0.9210976362228394,24.86161735355854,0.0048206933,0.455602020281367,0.08959364145994186,1740,5e-05,5e-05,0.7196964621543884,0.2,0.1
11459,176,522.91,23068672,20.075748443603516,2012,-0.0010620113155709987,0.22462158203125,0.9205104112625122,24.769878403842448,0.004896014,0.46596295915078373,0.08991803228855133,1750,5e-05,5e-05,0.7477766275405884,0.2,0.1
11524,177,550.44,23199744,21.152223587036133,2013,-0.0012859444565037847,0.22413406372070313,0.9228259921073914,24.68094986230135,0.0048608445,0.43419439704157414,0.09023772925138474,1760,5e-05,5e-05,0.6765698790550232,0.2,0.1
11589,178,540.01,23330816,20.689409255981445,2013,-0.001203135375453712,0.22073898315429688,0.9200147390365601,24.596525897085666,0.0048165517,0.4407568699680269,0.09054616838693619,1770,5e-05,5e-05,0.7256820797920227,0.2,0.1
11654,179,563.77,23461888,21.897424697875977,2013,-0.0014207554981567228,0.22067642211914062,0.9181758761405945,24.517859463393687,0.0047242967,0.4238326630787924,0.09082549810409546,1780,5e-05,5e-05,0.7115742564201355,0.2,0.1
11719,180,538.08,23592960,20.562936782836914,2013,-0.001183449199425013,0.22221450805664061,0.9212687611579895,24.429255290329458,0.0047378177,0.42672136845067143,0.09115661680698395,1790,5e-05,5e-05,0.6100168228149414,0.2,0.1
11785,181,531.0,23724032,20.257633209228516,2013,-0.0013064581010439724,0.220965576171875,0.9208304286003113,24.35350450128317,0.004861772,0.4287350917933509,0.09141476452350616,1800,5e-05,5e-05,0.6492268443107605,0.2,0.1
11850,182,532.25,23855104,20.55743408203125,2013,-0.001557559202774428,0.22709426879882813,0.9220396876335144,24.270585645735263,0.004857544,0.4370872613042593,0.09173913300037384,1810,5e-05,5e-05,0.7394971251487732,0.2,0.1
11915,183,502.33,23986176,19.389110565185547,2013,-0.0013571860456067953,0.22731475830078124,0.9136677980422974,24.180207754671574,0.00490491,0.46775516415946183,0.09206102043390274,1820,5e-05,5e-05,0.7376226782798767,0.2,0.1
11979,184,525.83,24117248,20.077068328857422,2013,-0.0011690346766044968,0.22451553344726563,0.9151187539100647,24.095832066237925,0.0048098434,0.4837989829480648,0.0923757553100586,1830,5e-05,5e-05,0.784481406211853,0.2,0.1
12045,185,519.36,24248320,19.710498809814453,2013,-0.0013496557689904876,0.22456817626953124,0.920134425163269,24.002359656989576,0.0049174605,0.4609491201350465,0.09273029118776321,1840,5e-05,5e-05,0.6822469234466553,0.2,0.1
12110,186,504.93,24379392,19.49677276611328,2013,-0.0013778998281850363,0.2216400146484375,0.9230746030807495,23.91436973810196,0.004803311,0.4357068437617272,0.09304765611886978,1850,5e-05,5e-05,0.6528391242027283,0.2,0.1
12175,187,534.74,24510464,20.565561294555664,2013,-0.0013252922875381045,0.22369613647460937,0.919100284576416,23.83525923192501,0.0046988577,0.45676316423341634,0.09333723038434982,1860,5e-05,5e-05,0.7489570379257202,0.2,0.1
12241,188,510.96,24641536,19.771440505981445,2013,-0.001693206167919925,0.22301406860351564,0.9265776872634888,23.75938279479742,0.004803514,0.407226880104281,0.09362687915563583,1870,5e-05,5e-05,0.5836775898933411,0.2,0.1
12305,189,537.3,24772608,20.741697311401367,2013,-0.001177861077894704,0.22119064331054689,0.9179191589355469,23.677272033691406,0.004692364,0.446634138119407,0.09393780678510666,1880,5e-05,5e-05,0.6976786851882935,0.2,0.1
12371,190,535.34,24903680,20.493074417114258,2013,-0.001315288434170725,0.21960220336914063,0.9215354919433594,23.597264102101327,0.0046637934,0.4294043659232557,0.09423317760229111,1890,5e-05,5e-05,0.5693517923355103,0.2,0.1
12435,191,505.28,25034752,19.812271118164062,2013,-0.0013142407274699508,0.21746749877929689,0.9218915700912476,23.514303386211395,0.004649843,0.4206562027800828,0.0945553407073021,1900,5e-05,5e-05,0.6719799637794495,0.2,0.1
12500,192,564.77,25165824,21.646686553955078,2013,-0.0015094595379196107,0.21744155883789062,0.9207714796066284,23.43614692837,0.0046400763,0.4190600380301476,0.0948341116309166,1910,5e-05,5e-05,0.6117402911186218,0.2,0.1
12565,193,543.41,25296896,21.145099639892578,2013,-0.0014738983470579115,0.21622467041015625,0.9200961589813232,23.36347003877163,0.0046859384,0.4176814970560372,0.09511663764715195,1920,5e-05,5e-05,0.6272355914115906,0.2,0.1
12630,194,555.87,25427968,21.351282119750977,2013,-0.0014974523087403213,0.21690673828125,0.9210985898971558,23.286198252439497,0.0046572294,0.42554447283037006,0.0954086035490036,1930,5e-05,5e-05,0.6199462413787842,0.2,0.1
12695,195,541.99,25559040,21.039226531982422,2013,-0.00108568680298049,0.21260986328125,0.9198297262191772,23.20139123350382,0.0045123687,0.421873324085027,0.09574635326862335,1940,5e-05,5e-05,0.6695418357849121,0.2,0.1
12760,196,584.74,25690112,22.519859313964844,2013,-0.0015087732258507458,0.21653289794921876,0.9207736849784851,23.11976116299629,0.004574829,0.40956014203839003,0.09604831784963608,1950,5e-05,5e-05,0.5851434469223022,0.2,0.1
12825,197,558.22,25821184,21.72551727294922,2013,-0.001352297483208531,0.22336273193359374,0.9155005812644958,23.037505048513413,0.0046860278,0.43514186977408825,0.09637829661369324,1960,5e-05,5e-05,0.6052027344703674,0.2,0.1
12890,198,587.28,25952256,22.724475860595703,2013,-0.0014906066664480023,0.21794662475585938,0.9199813604354858,22.962440122663974,0.004562205,0.4014519219985232,0.09665149450302124,1970,5e-05,5e-05,0.5812118053436279,0.2,0.1
12955,199,553.44,26083328,21.407958984375,2013,-0.0016879170984338999,0.21670608520507811,0.9242626428604126,22.888874393701553,0.004615816,0.40165119387675075,0.09694121032953262,1980,5e-05,5e-05,0.6749423742294312,0.2,0.1
13022,200,567.98,26214400,21.872238159179688,2013,-0.0017109483373587864,0.22347793579101563,0.9231971502304077,22.81150686442852,0.004703168,0.4172054783673957,0.09723956882953644,1990,5e-05,5e-05,0.6075165867805481,0.2,0.1
13087,201,554.73,26345472,21.297435760498047,2013,-0.001515661861776607,0.21804122924804686,0.9224838018417358,22.73703576773405,0.0046372577,0.41742670964449646,0.097536601126194,2000,5e-05,5e-05,0.7126057744026184,0.2,0.1
13152,202,502.19,26476544,19.45342254638672,2013,-0.0017382739526055958,0.22287979125976562,0.9270014762878418,22.655045077204704,0.00467687,0.39457196069415656,0.09785886108875275,2010,5e-05,5e-05,0.6148852705955505,0.2,0.1
13217,203,511.44,26607616,19.968563079833984,2013,-0.0012916091040096945,0.2195220947265625,0.9279021620750427,22.576488909125327,0.004625744,0.4313208922976628,0.09815925359725952,2020,5e-05,5e-05,0.5625529885292053,0.2,0.1
13282,204,482.18,26738688,18.81165885925293,2013,-0.0017116202026045356,0.22545318603515624,0.9281471967697144,22.500024555623533,0.0048533576,0.4259283295599744,0.09846574813127518,2030,5e-05,5e-05,0.6068053841590881,0.2,0.1
13347,205,497.57,26869760,19.543912887573242,2013,-0.0013582118838257884,0.22614364624023436,0.9210988283157349,22.40733635276556,0.004749445,0.45254511514212936,0.09883271157741547,2040,5e-05,5e-05,0.6483062505722046,0.2,0.1
13413,206,521.31,27000832,20.145286560058594,2013,-0.001494971222109598,0.22288436889648439,0.9235893487930298,22.32964817136526,0.004663166,0.4458831279305741,0.09913811087608337,2050,5e-05,5e-05,0.6726526021957397,0.2,0.1
13478,207,518.02,27131904,19.57493782043457,2013,-0.0016097055583941255,0.22530670166015626,0.9263151288032532,22.25510722398758,0.0046902103,0.4515545303002,0.09942851960659027,2060,5e-05,5e-05,0.618964672088623,0.2,0.1
13543,208,523.12,27262976,19.80765724182129,2013,-0.0015514216636347555,0.2265960693359375,0.9289165139198303,22.17280692309141,0.004896443,0.43021221733652054,0.09976783394813538,2070,5e-05,5e-05,0.6165688633918762,0.2,0.1
13608,209,521.78,27394048,20.101539611816406,2012,-0.0018353579668655585,0.228961181640625,0.9277929663658142,22.087975203990936,0.0049117086,0.4283195135183632,0.10009872168302536,2080,5e-05,5e-05,0.6147176027297974,0.2,0.1
13674,210,506.62,27525120,19.423246383666992,2012,-0.0015677187588153175,0.22567825317382811,0.9273862838745117,22.01581930667162,0.004810502,0.4261041941121221,0.10037341713905334,2090,5e-05,5e-05,0.6384875774383545,0.2,0.1
13739,211,486.92,27656192,18.90477752685547,2012,-0.0013328128213288438,0.22281112670898437,0.927187979221344,21.934464222192766,0.004680095,0.44433438156265764,0.10072360932826996,2100,5e-05,5e-05,0.6823910474777222,0.2,0.1
13804,212,531.86,27787264,20.312475204467773,2012,-0.0013030078174779192,0.22449798583984376,0.9289728403091431,21.859921514987946,0.004678126,0.4448639784939587,0.1010129451751709,2110,5e-05,5e-05,0.720661997795105,0.2,0.1
13869,213,487.9,27918336,19.00686264038086,2012,-0.0015522708023127051,0.2224029541015625,0.9275211095809937,21.786734814941884,0.0048640175,0.4597676062490791,0.10131250321865082,2120,5e-05,5e-05,0.6102769374847412,0.2,0.1
13935,214,518.2,28049408,19.843772888183594,2012,-0.001595879295746272,0.22742843627929688,0.925650954246521,21.704561203718185,0.0048132325,0.4753500063670799,0.10166440904140472,2130,5e-05,5e-05,0.6752083897590637,0.2,0.1
14000,215,519.06,28180480,19.635984420776367,2012,-0.0014935194121790119,0.22622528076171874,0.9267100691795349,21.61392546147108,0.004779165,0.45622695481870323,0.1020289957523346,2140,5e-05,5e-05,0.6517961621284485,0.2,0.1
14064,216,487.16,28311552,18.4197998046875,2012,-0.0014535981555582112,0.23049163818359375,0.9285013675689697,21.523362609744073,0.0048260223,0.45398437611293047,0.1024031862616539,2150,5e-05,5e-05,0.787307858467102,0.2,0.1
14130,217,515.37,28442624,19.424087524414062,2012,-0.0013930934349446033,0.2307342529296875,0.9280993342399597,21.44044432491064,0.0048343055,0.4699560586595908,0.10273496806621552,2160,5e-05,5e-05,0.6638657450675964,0.2,0.1
14195,218,486.52,28573696,18.690771102905273,2012,-0.0016284165633351222,0.22854843139648437,0.9310995936393738,21.35792854130268,0.004823724,0.43222034119535235,0.10307732224464417,2170,5e-05,5e-05,0.5985956192016602,0.2,0.1
14260,219,504.36,28704768,19.44918441772461,2012,-0.0015289393793864292,0.23047027587890626,0.9323566555976868,21.280755203962325,0.0048192404,0.4350609946297482,0.10338345170021057,2180,5e-05,5e-05,0.6177405118942261,0.2,0.1
14325,220,498.54,28835840,18.948810577392578,2012,-0.001796632280729682,0.22829132080078124,0.929848849773407,21.19836020320654,0.0047506546,0.4299650748958811,0.10374044626951218,2190,5e-05,5e-05,0.6382343173027039,0.2,0.1
14391,221,471.64,28966912,18.315433502197266,2012,-0.0019847500266223506,0.23287506103515626,0.9350254535675049,21.121260522305967,0.0048268386,0.4039044685428962,0.10405682772397995,2200,5e-05,5e-05,0.6311756372451782,0.2,0.1
14457,222,512.02,29097984,19.39501190185547,2012,-0.001554241764188191,0.22676773071289064,0.937502920627594,21.043125073611737,0.0047504706,0.3919147984823212,0.10437291860580444,2210,5e-05,5e-05,0.5757793188095093,0.2,0.1
14522,223,522.03,29229056,19.882923126220703,2012,-0.001566394761812262,0.22411956787109374,0.9326540231704712,20.96724504381418,0.0045570983,0.40499948512297124,0.10469091683626175,2220,5e-05,5e-05,0.6506121158599854,0.2,0.1
14587,224,520.32,29360128,19.947050094604492,2012,-0.001832139989164716,0.22828445434570313,0.9321258664131165,20.891945776343345,0.0046994183,0.4046292127575725,0.10500660538673401,2230,5e-05,5e-05,0.6069973707199097,0.2,0.1
14652,225,541.02,29491200,20.52271270751953,2012,-0.001848359978021108,0.22620315551757814,0.9337315559387207,20.81543961316347,0.0046643685,0.38741060697939245,0.1053309217095375,2240,5e-05,5e-05,0.6227531433105469,0.2,0.1
14718,226,529.17,29622272,20.11520004272461,2012,-0.0017437118899579218,0.23036727905273438,0.9335585236549377,20.72400174587965,0.004800142,0.39534839054103943,0.10573452711105347,2250,5e-05,5e-05,0.5807348489761353,0.2,0.1
14788,227,538.96,29753344,20.65682601928711,2011,-0.0018093323186349152,0.22516555786132814,0.93445885181427,20.638544565439226,0.004613928,0.39971533480565996,0.10609319806098938,2260,5e-05,5e-05,0.598569393157959,0.2,0.1
14856,228,495.04,29884416,19.502561569213867,2011,-0.0017231732339496376,0.22662124633789063,0.93482905626297,20.552837847173215,0.0047334563,0.37042047234717757,0.10644383728504181,2270,5e-05,5e-05,0.5222537517547607,0.2,0.1
14924,229,537.11,30015488,20.66290283203125,2011,-0.001731800842571829,0.22893600463867186,0.9269585013389587,20.477572831511498,0.0047082137,0.4288592224242166,0.10676875710487366,2280,5e-05,5e-05,0.6531316041946411,0.2,0.1
14989,230,556.39,30146560,21.621137619018555,2011,-0.0017478971256423392,0.22693328857421874,0.9290685653686523,20.394142086803914,0.0047689956,0.40190180658828467,0.1071276068687439,2290,5e-05,5e-05,0.5807193517684937,0.2,0.1
15055,231,506.93,30277632,19.561870574951172,2011,-0.00151651290107111,0.22326126098632812,0.9244416952133179,20.314708793163298,0.0046778377,0.4384345090948045,0.10747113823890686,2300,5e-05,5e-05,0.6275410056114197,0.2,0.1
15119,232,520.58,30408704,20.302852630615234,2011,-0.001781645741993998,0.22959671020507813,0.9253907203674316,20.24014926701784,0.0047336845,0.4489265203475952,0.10777848213911057,2310,5e-05,5e-05,0.5883690118789673,0.2,0.1
15184,233,505.58,30539776,19.757038116455078,2011,-0.0016067528837538704,0.22564468383789063,0.923312246799469,20.168908312916756,0.004622071,0.4543619071831927,0.10810129344463348,2320,5e-05,5e-05,0.5920000076293945,0.2,0.1
15250,234,525.84,30670848,20.464948654174805,2011,-0.001697699840678979,0.22757644653320314,0.9271712899208069,20.085415501892566,0.0046850042,0.43156612464226785,0.10845889896154404,2330,5e-05,5e-05,0.7786790132522583,0.2,0.1
15316,235,478.32,30801920,18.761457443237305,2011,-0.001671663704473758,0.23262481689453124,0.9261389970779419,20.002385337650775,0.0048325155,0.46068403895478693,0.10881947726011276,2340,5e-05,5e-05,0.6830856800079346,0.2,0.1
15380,236,468.32,30932992,18.350875854492188,2011,-0.0012294474563987023,0.22730941772460939,0.922365128993988,19.918349230289458,0.0046036625,0.4950078180758283,0.1091889888048172,2350,5e-05,5e-05,0.7172992825508118,0.2,0.1
15446,237,486.27,31064064,19.281679153442383,2011,-0.0014930332569747407,0.2226409912109375,0.9235525727272034,19.84127601981163,0.0046864115,0.47303951347712425,0.10952132940292358,2360,5e-05,5e-05,0.5826252102851868,0.2,0.1
15511,238,477.5,31195136,19.106639862060547,2011,-0.0017862818570392846,0.22876205444335937,0.9278653860092163,19.76214166432619,0.004676104,0.4617985801771283,0.10986631363630295,2370,5e-05,5e-05,0.6477929949760437,0.2,0.1
15577,239,469.08,31326208,18.60976791381836,2011,-0.0016298962973451125,0.22559356689453125,0.9287908673286438,19.691649115085603,0.004601339,0.45424583442509175,0.11017721146345139,2380,5e-05,5e-05,0.6113215684890747,0.2,0.1
15642,240,482.53,31457280,19.32014274597168,2011,-0.001612065411927688,0.22817916870117189,0.9289511442184448,19.615012855827807,0.0045710923,0.4576533505693078,0.11052193492650986,2390,5e-05,5e-05,0.6955050230026245,0.2,0.1
15707,241,473.27,31588352,18.767637252807617,2011,-0.001603389700221669,0.23684463500976563,0.9246039986610413,19.537527745962144,0.0049723443,0.4983893065247685,0.11086305975914001,2400,5e-05,5e-05,0.6899124979972839,0.2,0.1
15773,242,498.66,31719424,19.639019012451172,2010,-0.0014099943397468452,0.22778549194335937,0.9258341193199158,19.462723273038865,0.004728663,0.49296123513486234,0.11119411140680313,2410,5e-05,5e-05,0.6465947031974792,0.2,0.1
15838,243,518.37,31850496,20.380081176757812,2010,-0.001739333936075127,0.23223724365234374,0.9264833927154541,19.38807604163885,0.0047385064,0.4812512955861166,0.11152224242687225,2420,5e-05,5e-05,0.6594896912574768,0.2,0.1
15904,244,534.89,31981568,20.901020050048828,2010,-0.0018760350284537709,0.23206634521484376,0.9278810024261475,19.31333690881729,0.004657036,0.45873672666493803,0.1118539348244667,2430,5e-05,5e-05,0.6081811189651489,0.2,0.1
15970,245,520.68,32112640,20.502330780029297,2010,-0.0018489600277462159,0.23074188232421874,0.9306431412696838,19.232292221486567,0.0046196086,0.4377273781225085,0.11222795397043228,2440,5e-05,5e-05,0.605982780456543,0.2,0.1
16036,246,533.87,32243712,20.848360061645508,2010,-0.001745525764681588,0.23260498046875,0.9271907210350037,19.142718113958836,0.004782777,0.4578195565380156,0.1126328632235527,2450,5e-05,5e-05,0.650987982749939,0.2,0.1
