time/fps,train/action_std_19,rollout/force_onset_mean,train/action_std_05,time/iterations,train/action_std_14,train/action_std_06,train/action_std_11,train/action_std_15,train/action_std_18,rollout/episodes_left,train/action_std_23,train/action_std_08,train/action_std_09,train/action_std_03,train/action_std_00,train/action_std_22,train/action_std_20,rollout/recovery_left,rollout/is_fall_mean,rollout/is_timeout_mean,rollout/ep_len_mean,train/action_std_16,train/action_std_21,rollout/action_saturation_fraction,time/total_timesteps,rollout/recovery_fwd,train/action_std_12,train/action_std_04,train/std_max,train/action_std_17,train/action_std_02,train/std_min,time/time_elapsed,rollout/force_requested_impulse_mean,rollout/force_direction_mean,rollout/episodes_fwd,rollout/ep_rew_mean,train/action_std_01,train/action_std_07,train/action_std_10,train/action_std_24,train/action_std_13,train/clip_range_vf,train/n_updates,rollout/episodes_down,rollout/timeouts,rollout/timeout_without_onset_fraction,train/clip_range,rollout/recovery_right,rollout/episodes_up,rollout/recovery_noforce,train/learning_rate,rollout/episodes_back,rollout/recovery_back,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,rollout/recovery_up,rollout/episodes_noforce,train/std,train/entropy_loss,train/loss,train/explained_variance,train/value_loss,rollout/episodes_right,rollout/recovery_down
4879,0.09995761513710022,1.4130569105691067,0.09893650561571121,41,0.09773893654346466,0.09940977394580841,0.10084003955125809,0.09897729754447937,0.09673406183719635,24,0.09948576986789703,0.09862878173589706,0.10001301765441895,0.09991353005170822,0.0944528803229332,0.09747662395238876,0.09845558553934097,0.5416666666666666,0.0975609756097561,0.9024390243902439,957.48,0.09860620647668839,0.09778567403554916,0.0,5373952,1.0,0.1002582535147667,0.09642479568719864,0.10210531949996948,0.10027245432138443,0.09802211076021194,0.0944528803229332,1101,1.1257944370332906,1.967479674796748,13,679.358642578125,0.1008671447634697,0.09781432896852493,0.0967363491654396,0.10210531949996948,0.09537135064601898,0.2,3160,18,111,0.0,0.1,0.9090909090909091,18,1.0,1e-05,19,1.0,0.10980758666992188,0.002283839,-0.0031451793252017524,1.0,20,0.09861136972904205,22.466349804401396,0.2482994794845581,0.8297389149665833,0.03769392291578697,11,1.0
4877,0.10028187930583954,1.42995890410959,0.09915004670619965,42,0.09800909459590912,0.09964704513549805,0.10105674713850021,0.09923741221427917,0.0970267653465271,14,0.09972302615642548,0.09904320538043976,0.10027491301298141,0.10021306574344635,0.09472040832042694,0.09773313999176025,0.09870664030313492,0.7857142857142857,0.0410958904109589,0.958904109589041,976.48,0.09884539991617203,0.09800701588392258,0.0,5505024,1.0,0.1005956158041954,0.0965949296951294,0.10235637426376343,0.10047920048236847,0.09833302348852158,0.09472040832042694,1128,0.9829179477913779,1.773972602739726,21,699.4779663085938,0.10138396918773651,0.09789195656776428,0.096993088722229,0.10235637426376343,0.09553728252649307,0.2,3170,14,140,0.0,0.1,0.8333333333333334,28,1.0,1e-05,23,1.0,0.11665191650390624,0.0024009822,-0.003940793269521237,1.0,28,0.09887365251779556,22.41077501177788,0.2553432881832123,0.8672388792037964,0.0759083062002901,18,1.0
4876,0.10054909437894821,1.4275894736842116,0.09936970472335815,43,0.09835515916347504,0.09986916929483414,0.10127576440572739,0.09944403171539307,0.09728267788887024,32,0.0999290719628334,0.09944315254688263,0.10057219117879868,0.10046613961458206,0.0948021188378334,0.09779812395572662,0.09893359988927841,0.90625,0.021052631578947368,0.9789473684210527,998.44,0.09905076026916504,0.09827129542827606,0.0,5636096,0.96,0.10086926072835922,0.09685773402452469,0.10253845900297165,0.10068535059690475,0.09861645847558975,0.0948021188378334,1155,0.9958385622834149,1.7157894736842105,25,713.7059936523438,0.1015968844294548,0.0981045737862587,0.09719038009643555,0.10253845900297165,0.09576033800840378,0.2,3180,18,186,0.0,0.1,1.0,29,1.0,1e-05,17,1.0,0.10939407348632812,0.0022586207,-0.003397737620252883,1.0,42,0.09910525381565094,22.347195279598235,0.2607457935810089,0.8041818141937256,0.053369489360193256,27,1.0
4876,0.1007780060172081,1.4052926829268302,0.09954386949539185,44,0.09869956225156784,0.09996988624334335,0.10148682445287704,0.0996401384472847,0.09746724367141724,23,0.10015472769737244,0.09978037327528,0.10074334591627121,0.10064129531383514,0.09508253633975983,0.09796799719333649,0.09920819103717804,0.5652173913043478,0.1951219512195122,0.8048780487804879,917.12,0.0992293432354927,0.09846605360507965,0.0,5767168,0.8571428571428571,0.10102471709251404,0.09698360413312912,0.10271551460027695,0.1009075716137886,0.09885060787200928,0.09508253633975983,1182,1.2468075020716687,2.0853658536585367,7,655.0982666015625,0.10178019106388092,0.09844408184289932,0.0973479375243187,0.10271551460027695,0.09590958058834076,0.2,3190,9,66,0.0,0.1,0.6428571428571429,11,1.0,1e-05,6,1.0,0.10546798706054687,0.0021900774,-0.003123823514033575,1.0,12,0.099312923848629,22.292702403664588,0.25091874599456787,0.7934617400169373,0.056472242042946166,14,1.0
4874,0.1011483296751976,1.4181878453038688,0.09974421560764313,45,0.09904984384775162,0.10018709301948547,0.10174836218357086,0.09975819289684296,0.09758894145488739,21,0.1004105880856514,0.10002503544092178,0.10091975331306458,0.10083740204572678,0.09519906342029572,0.09823308885097504,0.0995778888463974,0.8571428571428571,0.04419889502762431,0.9558011049723757,990.94,0.09940733760595322,0.0987163633108139,0.0,5898240,1.0,0.10135988146066666,0.09730780124664307,0.10288271307945251,0.10120655596256256,0.09897784143686295,0.09519906342029572,1209,1.081500605472366,1.9558011049723756,23,713.6975708007812,0.10201030224561691,0.09882134199142456,0.09756235033273697,0.10288271307945251,0.09615521132946014,0.2,3200,19,173,0.0,0.1,0.8529411764705882,31,1.0,1e-05,22,1.0,0.1218597412109375,0.0025237873,-0.0036579495790647343,1.0,31,0.0995534136891365,22.23632168471813,0.34671902656555176,0.7812321186065674,0.1322881600324763,34,1.0
4874,0.10139649361371994,1.4087252747252759,0.1000443771481514,46,0.09938985109329224,0.10040076822042465,0.10193053632974625,0.09993916749954224,0.0977514311671257,18,0.1006520614027977,0.10027400404214859,0.1010553315281868,0.1010599285364151,0.09533404558897018,0.09854601323604584,0.09980680048465729,0.7777777777777778,0.10989010989010989,0.8901098901098901,945.9,0.09967515617609024,0.09900085628032684,0.0,6029312,0.875,0.10154055804014206,0.09758412837982178,0.10320902615785599,0.10148687660694122,0.09918054193258286,0.09533404558897018,1236,0.967318595553011,2.010989010989011,8,678.9593505859375,0.10206910222768784,0.09903565049171448,0.0978349968791008,0.10320902615785599,0.09641994535923004,0.2,3210,9,81,0.0,0.1,0.6666666666666666,18,1.0,1e-05,4,1.0,0.11201171875,0.0022498982,-0.0035195585240217044,1.0,19,0.09978470951318741,22.176835991442204,0.28314945101737976,0.8130003213882446,0.0686756420211168,15,1.0
4872,0.10151714831590652,1.4379885057471276,0.1002454161643982,47,0.09960778802633286,0.1006443127989769,0.1023353785276413,0.10017130523920059,0.09801652282476425,26,0.10099446773529053,0.10046084225177765,0.10131727904081345,0.10127346962690353,0.0954439789056778,0.09881079196929932,0.10010793805122375,0.6538461538461539,0.06896551724137931,0.9310344827586207,994.57,0.09994600713253021,0.09913907200098038,0.0,6160384,0.95,0.10180880129337311,0.09778602421283722,0.1034640297293663,0.10174925625324249,0.09948026388883591,0.0954439789056778,1264,1.045319069139683,1.7471264367816093,20,716.3048706054688,0.10232511907815933,0.0994172915816307,0.09799986332654953,0.1034640297293663,0.09663259238004684,0.2,3220,21,162,0.0,0.1,0.9130434782608695,24,1.0,1e-05,21,1.0,0.11504364013671875,0.0025008016,-0.00307095860116533,1.0,39,0.10002779960632324,22.117421689629555,0.3329058885574341,0.7722222805023193,0.0968349908318487,23,1.0
4872,0.10178465396165848,1.4374905660377368,0.1005016416311264,48,0.09985728561878204,0.10083518177270889,0.10262193530797958,0.10050003975629807,0.09844811260700226,19,0.10136052966117859,0.10066986829042435,0.10154653340578079,0.10145141184329987,0.09572914987802505,0.09911716729402542,0.10040296614170074,0.8947368421052632,0.10377358490566038,0.8962264150943396,937.89,0.10012748837471008,0.09941579401493073,0.0,6291456,0.8823529411764706,0.10197644680738449,0.09808361530303955,0.10376323759555817,0.10200341790914536,0.09977049380540848,0.09572914987802505,1291,0.9781127643273836,1.6132075471698113,17,672.9861450195312,0.10266286879777908,0.09972300380468369,0.09824414551258087,0.10376323759555817,0.09686633199453354,0.2,3230,13,95,0.0,0.1,0.5333333333333333,9,1.0,1e-05,10,1.0,0.11400680541992188,0.0023812721,-0.0037127434766262013,1.0,23,0.10029853880405426,22.053404964506626,0.2620459198951721,0.7737447023391724,0.08714542539091781,15,1.0
4871,0.10198427736759186,1.4065185185185196,0.10070917755365372,49,0.10014186054468155,0.1012156531214714,0.10285043716430664,0.1007341668009758,0.09868713468313217,26,0.1015835627913475,0.10096608102321625,0.10181642323732376,0.10184988379478455,0.09592689573764801,0.09932250529527664,0.1006186455488205,0.8461538461538461,0.037037037037037035,0.9629629629629629,992.39,0.10038155317306519,0.09957814961671829,0.0,6422528,1.0,0.10214252024888992,0.09829998016357422,0.10408881306648254,0.10227309167385101,0.10014449059963226,0.09592689573764801,1318,0.9640048310055364,1.8024691358024691,18,715.964599609375,0.10309154540300369,0.10004916787147522,0.098455511033535,0.10408881306648254,0.09710739552974701,0.2,3240,26,156,0.0,0.1,0.8888888888888888,16,1.0,1e-05,25,1.0,0.11087112426757813,0.002384705,-0.0031791941213668907,1.0,33,0.1005607545375824,21.986804513633253,0.28387996554374695,0.7973998188972473,0.08890129113133298,18,1.0
4871,0.10220298916101456,1.407783783783784,0.10074327141046524,50,0.10046590119600296,0.10149490833282471,0.10305827856063843,0.10104066133499146,0.0989345982670784,16,0.10177494585514069,0.10119246691465378,0.10198712348937988,0.10218122601509094,0.09617630392313004,0.09948626905679703,0.10084114968776703,0.75,0.07207207207207207,0.9279279279279279,959.23,0.10065571218729019,0.09974507242441177,0.0,6553600,0.9166666666666666,0.10242269188165665,0.09830297529697418,0.10449995845556259,0.10253706574440002,0.10051029920578003,0.09617630392313004,1345,0.966293827303164,1.7477477477477477,12,687.9119262695312,0.10324599593877792,0.10026229172945023,0.09863847494125366,0.10449995845556259,0.09722771495580673,0.2,3250,11,103,0.0,0.1,0.8235294117647058,17,1.0,1e-05,13,1.0,0.11097946166992187,0.0023420895,-0.0032500064051419033,1.0,25,0.10078512877225876,21.926262159645557,0.23691704869270325,0.7949306964874268,0.05317525150021538,17,1.0
4870,0.10243260860443115,1.427750000000001,0.10103213787078857,51,0.10075746476650238,0.10162726044654846,0.1032818928360939,0.10134655982255936,0.09903144091367722,19,0.10207542777061462,0.10144234448671341,0.10218863189220428,0.10248801857233047,0.09627626091241837,0.09985499829053879,0.10118014365434647,0.8947368421052632,0.046052631578947366,0.9539473684210527,983.51,0.10098881274461746,0.09990086406469345,0.0,6684672,0.9523809523809523,0.1026754379272461,0.09859802573919296,0.10475543141365051,0.10285867750644684,0.10064851492643356,0.09627626091241837,1372,1.0561015684113197,1.9605263157894737,21,707.808349609375,0.10351305454969406,0.10050228983163834,0.09882296621799469,0.10475543141365051,0.09751899540424347,0.2,3260,28,145,0.0,0.1,0.8695652173913043,16,1.0,1e-05,16,1.0,0.11425323486328125,0.0023815308,-0.003284914635878522,0.9375,29,0.10103192925453186,21.86825668811798,0.26265472173690796,0.7735903859138489,0.06688863905583275,23,1.0
4870,0.10267886519432068,1.4342479338842986,0.1011839285492897,52,0.10098856687545776,0.1019449457526207,0.10349646955728531,0.10158411413431168,0.09931155294179916,18,0.1023833155632019,0.10177407413721085,0.10254831612110138,0.10265244543552399,0.09643077105283737,0.10001339763402939,0.1015113890171051,0.6666666666666666,0.0743801652892562,0.9256198347107438,980.28,0.10124427825212479,0.10028167814016342,0.0,6815744,1.0,0.1028837189078331,0.09889417141675949,0.10503485053777695,0.10303402692079544,0.10099537670612335,0.09643077105283737,1399,1.0123529089363992,1.9421487603305785,14,704.6295166015625,0.10390391945838928,0.10084398835897446,0.0991310402750969,0.10503485053777695,0.09772510081529617,0.2,3270,12,112,0.0,0.1,0.875,20,1.0,1e-05,10,1.0,0.1149749755859375,0.0024373112,-0.003656664942172938,1.0,23,0.10129896551370621,21.80450390726328,0.3043975234031677,0.7927639484405518,0.08128358964022482,24,1.0
4870,0.10297151654958725,1.426843537414967,0.10134875774383545,53,0.10122647136449814,0.10218590497970581,0.10385463386774063,0.10174757987260818,0.09945187717676163,29,0.10257824510335922,0.10213278234004974,0.10283928364515305,0.10288215428590775,0.0966237485408783,0.10031257569789886,0.10179261863231659,0.896551724137931,0.047619047619047616,0.9523809523809523,987.76,0.10162843018770218,0.10060633718967438,0.0,6946816,0.9473684210526315,0.1030537560582161,0.09912999719381332,0.10539396852254868,0.10341835021972656,0.10129597783088684,0.0966237485408783,1426,1.018874996213399,1.8979591836734695,19,714.4511108398438,0.10427691787481308,0.10100551694631577,0.09936006367206573,0.10539396852254868,0.09795110672712326,0.2,3280,16,140,0.0,0.1,0.8695652173913043,20,1.0,1e-05,16,1.0,0.10560379028320313,0.0021933224,-0.003539633021136979,1.0,24,0.1015627458691597,21.7391086101532,0.29734089970588684,0.8610342741012573,0.059225734604115135,23,1.0
4870,0.10312296450138092,1.4337739130434797,0.10164962708950043,54,0.10139930248260498,0.10249803215265274,0.1041700467467308,0.10206960886716843,0.09968606382608414,22,0.10270674526691437,0.1024940013885498,0.10315006226301193,0.10312242060899734,0.0968364030122757,0.1006031483411789,0.10210847854614258,0.8181818181818182,0.06956521739130435,0.9304347826086956,966.92,0.1017797514796257,0.10083441436290741,0.0,7077888,0.9444444444444444,0.10317254066467285,0.09938749670982361,0.10568232834339142,0.10365945845842361,0.10153936594724655,0.0968364030122757,1453,1.0843593954704946,1.7826086956521738,18,696.9319458007812,0.1046288013458252,0.10124705731868744,0.09954161196947098,0.10568232834339142,0.09819203615188599,0.2,3290,15,107,0.0,0.1,0.8235294117647058,10,1.0,1e-05,14,1.0,0.11291961669921875,0.0023217553,-0.0034621361078279733,1.0,19,0.10181127488613129,21.675809417665004,0.2873895466327667,0.8189651966094971,0.06336812091467436,17,1.0
4869,0.10332423448562622,1.4226052631578958,0.10192499309778214,55,0.1015615463256836,0.10270065069198608,0.10441325604915619,0.10240565240383148,0.0997922345995903,21,0.10296550393104553,0.1025996282696724,0.10323585569858551,0.10344082117080688,0.09703198820352554,0.10091190785169601,0.10230401158332825,0.8571428571428571,0.039473684210526314,0.9605263157894737,995.67,0.10211527347564697,0.10110276192426682,0.0,7208960,1.0,0.10343322157859802,0.09956252574920654,0.10587960481643677,0.10404491424560547,0.10173524171113968,0.09703198820352554,1480,0.9789045691183689,2.0723684210526314,14,716.3189697265625,0.10479769855737686,0.10148701816797256,0.09978163242340088,0.10587960481643677,0.09840718656778336,0.2,3300,23,146,0.0,0.1,0.896551724137931,22,1.0,1e-05,13,1.0,0.103314208984375,0.0022309702,-0.003285549131123844,1.0,30,0.10203836858272552,21.61834246516228,0.2361575961112976,0.8325557708740234,0.06482727411203086,29,1.0
4870,0.10362008959054947,1.4292920353982312,0.10211608558893204,56,0.10184755176305771,0.10279599577188492,0.1047527864575386,0.10249468684196472,0.10000145435333252,24,0.1031460091471672,0.10269435495138168,0.10358180850744247,0.10368189215660095,0.0971217006444931,0.10122694820165634,0.10247259587049484,0.7083333333333334,0.10619469026548672,0.8938053097345132,953.99,0.10237067192792892,0.10144305974245071,0.0,7340032,1.0,0.1037118136882782,0.09975544363260269,0.10615154355764389,0.10425128787755966,0.1019258201122284,0.0971217006444931,1507,1.072926316127519,1.9823008849557522,8,683.3834228515625,0.10500925779342651,0.10184815526008606,0.1002386286854744,0.10615154355764389,0.09855370223522186,0.2,3310,11,101,0.0,0.1,0.75,19,1.0,1e-05,16,1.0,0.11997299194335938,0.002503289,-0.003467732993794925,0.9473684210526315,19,0.10227252542972565,21.560852333903313,0.23347929120063782,0.8426285982131958,0.05728716149315005,16,1.0
4869,0.10403233766555786,1.421064935064936,0.1024371087551117,57,0.10203146189451218,0.10305551439523697,0.10500122606754303,0.10256285965442657,0.10020935535430908,18,0.10340557247400284,0.10292793065309525,0.10373952984809875,0.10384441167116165,0.09723059087991714,0.10135316103696823,0.10275977849960327,0.9444444444444444,0.03896103896103896,0.961038961038961,990.82,0.10257051885128021,0.10177897661924362,0.0,7471104,1.0,0.10406069457530975,0.10003147274255753,0.10644791275262833,0.10443226993083954,0.10223915427923203,0.09723059087991714,1534,1.155688056503564,1.948051948051948,24,714.6140747070312,0.10531836003065109,0.10204707831144333,0.10046053677797318,0.10644791275262833,0.09876182675361633,0.2,3320,23,148,0.0,0.1,0.7916666666666666,16,1.0,1e-05,31,1.0,0.120904541015625,0.002458369,-0.0032756993032307946,1.0,18,0.10250958055257797,21.503948886692523,0.27093803882598877,0.8496189117431641,0.08701426789048128,24,1.0
4869,0.10425611585378647,1.4277431192660563,0.1026572734117508,58,0.10222484171390533,0.10335517674684525,0.10518041998147964,0.10292692482471466,0.10032358020544052,12,0.10369215905666351,0.10312256962060928,0.10386919230222702,0.10403120517730713,0.09743215888738632,0.10162799060344696,0.10286711156368256,0.8333333333333334,0.07339449541284404,0.926605504587156,967.18,0.10267886519432068,0.10199281573295593,0.0,7602176,0.9411764705882353,0.1043151319026947,0.10027740150690079,0.10679692029953003,0.1047532856464386,0.10237552970647812,0.09743215888738632,1561,0.9797490498971013,1.6055045871559632,17,694.7628784179688,0.10560958832502365,0.10232038050889969,0.1006249263882637,0.10679692029953003,0.09894530475139618,0.2,3330,16,101,0.0,0.1,0.75,7,1.0,1e-05,10,1.0,0.11131210327148437,0.0023113429,-0.0036960000833460072,1.0,27,0.10273027420043945,21.44808349311352,0.30440056324005127,0.8481042981147766,0.07684450891974848,20,1.0
4868,0.10456132143735886,1.444250000000001,0.10304606705904007,59,0.10225029289722443,0.10347484797239304,0.10554909706115723,0.10320442169904709,0.1006767600774765,23,0.10408705472946167,0.1032787337899208,0.10411407798528671,0.1042615994811058,0.09768356382846832,0.10175112634897232,0.10326176881790161,0.8260869565217391,0.03125,0.96875,983.87,0.10279988497495651,0.10224700719118118,0.0,7733248,1.0,0.10467591136693954,0.10060964524745941,0.10705304890871048,0.10496488958597183,0.10245488584041595,0.09768356382846832,1588,0.9945729845441248,1.725,25,708.3381958007812,0.10603605955839157,0.10242199152708054,0.10077778995037079,0.10705304890871048,0.09916983544826508,0.2,3340,22,155,0.0,0.1,0.9375,20,1.0,1e-05,23,1.0,0.11494979858398438,0.0023923144,-0.003322483811643906,1.0,31,0.10297646373510361,21.39134049862623,0.27876874804496765,0.8225165605545044,0.06893376689549768,16,1.0
4868,0.10475433617830276,1.4273703703703715,0.10333742946386337,60,0.10255616158246994,0.10370924323797226,0.10585010051727295,0.10334829986095428,0.10099343210458755,14,0.10444517433643341,0.10350994020700455,0.10426505655050278,0.10461505502462387,0.09773607552051544,0.1018977090716362,0.10356338322162628,0.8571428571428571,0.05555555555555555,0.9444444444444444,975.83,0.10307522118091583,0.10255229473114014,0.0,7864320,1.0,0.10496733337640762,0.1008819118142128,0.10748441517353058,0.10506822168827057,0.10267660766839981,0.09773607552051544,1615,0.9910939847469207,1.9814814814814814,14,700.7921142578125,0.10607560724020004,0.10275059193372726,0.10102204233407974,0.10748441517353058,0.09941577166318893,0.2,3350,18,102,0.0,0.1,0.85,14,1.0,1e-05,4,1.0,0.1086761474609375,0.0022763708,-0.003163779965507274,0.9285714285714286,24,0.10322204977273941,21.33136082589626,0.25249069929122925,0.7832456827163696,0.046587536141305466,20,1.0
4867,0.1049746721982956,1.442000000000001,0.10355810075998306,61,0.10267071425914764,0.1038890853524208,0.10605359822511673,0.10371460765600204,0.10124193876981735,24,0.1046360656619072,0.10367005318403244,0.10456541925668716,0.10490001738071442,0.09778858721256256,0.10208175331354141,0.10369784384965897,0.9166666666666666,0.037037037037037035,0.9629629629629629,983.87,0.10333578288555145,0.10293284058570862,0.0,7995392,0.9545454545454546,0.10509316623210907,0.10114558041095734,0.10777813196182251,0.10534171760082245,0.10288094729185104,0.09778858721256256,1642,1.0256553990467683,1.7839506172839505,22,713.6631469726562,0.10635915398597717,0.10295362770557404,0.10131119191646576,0.10777813196182251,0.09946304559707642,0.2,3360,24,156,0.0,0.1,0.8421052631578947,17,1.0,1e-05,26,1.0,0.10284042358398438,0.0022281446,-0.0032437906117593228,1.0,30,0.1034415066242218,21.27594901919365,0.24488243460655212,0.8293830156326294,0.053390823276276936,19,1.0
4868,0.10514016449451447,1.456760000000001,0.10382363945245743,62,0.10293318331241608,0.10413892567157745,0.10637304931879044,0.1039305254817009,0.10130481421947479,14,0.10499294102191925,0.1040036529302597,0.10502967238426208,0.10510125756263733,0.09802902489900589,0.1023598164319992,0.10401969403028488,0.7142857142857143,0.06,0.94,980.2,0.10349278897047043,0.10311460494995117,0.0,8126464,0.9166666666666666,0.10541234165430069,0.10136465728282928,0.10806503146886826,0.10557252913713455,0.10320402681827545,0.09802902489900589,1669,0.9968344367277521,1.56,12,707.7252197265625,0.1066516786813736,0.10329104959964752,0.10137166827917099,0.10806503146886826,0.09973771870136261,0.2,3370,10,94,0.0,0.1,0.9090909090909091,14,1.0,1e-05,14,1.0,0.10737686157226563,0.00234226,-0.0036232929433026584,1.0,25,0.10369833558797836,21.21867614686489,0.2749270796775818,0.7800239324569702,0.06383265637996374,11,1.0
4867,0.10532291233539581,1.4332969696969706,0.1039830669760704,63,0.10326849669218063,0.10443449020385742,0.10672086477279663,0.10415402054786682,0.10150986909866333,25,0.10515580326318741,0.10438454896211624,0.105409175157547,0.10529515892267227,0.0981614962220192,0.10274133086204529,0.10423543304204941,0.92,0.03636363636363636,0.9636363636363636,985.85,0.10378891974687576,0.10339571535587311,0.0,8257536,0.9259259259259259,0.10578583925962448,0.10168644785881042,0.10845563560724258,0.10575678199529648,0.10346712917089462,0.0981614962220192,1696,1.0915300482135408,1.8060606060606061,27,710.6116943359375,0.1069091409444809,0.1035500019788742,0.10148123651742935,0.10845563560724258,0.09999696910381317,0.2,3380,22,159,0.0,0.1,0.9285714285714286,13,1.0,1e-05,26,1.0,0.10509719848632812,0.0022768392,-0.003620815085560025,1.0,24,0.1039620190858841,21.156032362580298,0.23940613865852356,0.7812955975532532,0.054628321771451736,28,1.0
4867,0.1056334599852562,1.4076161616161627,0.10419562458992004,64,0.10349290817975998,0.10476334393024445,0.1070481464266777,0.10439331084489822,0.10188373923301697,19,0.1053299605846405,0.10455107688903809,0.10565431416034698,0.10554610192775726,0.09834440052509308,0.10293333232402802,0.10449162125587463,0.7368421052631579,0.06060606060606061,0.9393939393939394,969.98,0.10405241698026657,0.1036418080329895,0.0,8388608,1.0,0.10601644217967987,0.10198831558227539,0.10880447179079056,0.1060652807354927,0.1038069799542427,0.09834440052509308,1723,1.0024273553744785,1.8383838383838385,10,695.2235107421875,0.10711376368999481,0.1038188636302948,0.10166262090206146,0.10880447179079056,0.1001536101102829,0.2,3390,13,93,0.0,0.1,0.9166666666666666,14,1.0,1e-05,9,1.0,0.10754241943359374,0.0022325548,-0.0031769864177476847,1.0,22,0.10421542823314667,21.092613191902636,0.24402351677417755,0.8041582703590393,0.058599290107667915,12,1.0
4866,0.10592455416917801,1.4200350877192993,0.10453023761510849,65,0.10374240577220917,0.1050688847899437,0.10727200657129288,0.10474631935358047,0.10210169106721878,21,0.1054919958114624,0.10486575961112976,0.10583243519067764,0.10591204464435577,0.09856683760881424,0.10330034047365189,0.10466049611568451,0.7142857142857143,0.07602339181286549,0.9239766081871345,975.66,0.10429059714078903,0.10383860766887665,0.0,8519680,0.9583333333333334,0.10616324841976166,0.10223644226789474,0.10893149673938751,0.10634360462427139,0.10414537787437439,0.09856683760881424,1750,1.1371825205772588,2.0994152046783627,24,704.0591430664062,0.10738738626241684,0.10409112274646759,0.10189656168222427,0.10893149673938751,0.10038222372531891,0.2,3400,20,158,0.0,0.1,0.8214285714285714,37,1.0,1e-05,13,1.0,0.10471420288085938,0.002238249,-0.003336689367824874,0.972972972972973,28,0.10446890443563461,21.03309037089348,0.274099737405777,0.8395513296127319,0.0669931490716408,28,1.0
4867,0.10617650300264359,1.4235957446808525,0.10480746626853943,66,0.10401168465614319,0.10534214228391647,0.10758612304925919,0.10502879321575165,0.10225673019886017,13,0.10567456483840942,0.10502345860004425,0.10600728541612625,0.1062149927020073,0.09876043349504471,0.1034814715385437,0.10496490448713303,0.9230769230769231,0.0425531914893617,0.9574468085106383,993.55,0.10453341156244278,0.10407452285289764,0.0,8650752,1.0,0.10632959008216858,0.10255186259746552,0.10921566188335419,0.1066531240940094,0.10435869544744492,0.09876043349504471,1777,0.9374793907526783,1.6063829787234043,14,717.571533203125,0.107705257833004,0.10415230691432953,0.10191075503826141,0.10921566188335419,0.10065468400716782,0.2,3410,10,90,0.0,0.1,0.8461538461538461,12,1.0,1e-05,10,1.0,0.11258468627929688,0.002290366,-0.0037050657463623795,0.9166666666666666,22,0.10469905287027359,20.975042530894278,0.28929412364959717,0.845375657081604,0.08866199678886914,13,1.0
4866,0.1063951626420021,1.4360114942528746,0.10517533868551254,67,0.10426449030637741,0.10549923777580261,0.10778792947530746,0.10514114052057266,0.10253779590129852,24,0.10586536675691605,0.1053542047739029,0.10627583414316177,0.10635742545127869,0.09892690181732178,0.10365728288888931,0.1052776649594307,0.875,0.04597701149425287,0.9540229885057471,988.88,0.10481277108192444,0.10422121733427048,0.0,8781824,0.9473684210526315,0.10653749108314514,0.10278449952602386,0.10947688668966293,0.10706330835819244,0.10458922386169434,0.09892690181732178,1804,0.979084341981781,1.5632183908045978,19,714.6275634765625,0.1079828217625618,0.10441523790359497,0.10199899226427078,0.10947688668966293,0.10092446953058243,0.2,3420,15,166,0.0,0.1,0.8709677419354839,21,1.0,1e-05,18,1.0,0.11234130859375,0.0022687668,-0.003061813962449378,1.0,46,0.10493289679288864,20.91891756206751,0.2393263429403305,0.7178996801376343,0.05223130826634588,31,1.0
4866,0.10650516301393509,1.426687500000001,0.10543501377105713,68,0.10447440296411514,0.10579030215740204,0.10813740640878677,0.10532999038696289,0.10288362205028534,13,0.10613973438739777,0.10541661083698273,0.10652349889278412,0.10657259821891785,0.09914255142211914,0.10394172370433807,0.1054079681634903,0.6923076923076923,0.0625,0.9375,985.07,0.10509186238050461,0.10458353906869888,0.0,8912896,1.0,0.10668613761663437,0.1032225638628006,0.1097421795129776,0.10744273662567139,0.10489170998334885,0.09914255142211914,1831,1.0536172206685241,1.5625,12,717.826416015625,0.10818780213594437,0.10470659285783768,0.10222993791103363,0.1097421795129776,0.10130703449249268,0.2,3430,10,90,0.0,0.1,0.8888888888888888,13,1.0,1e-05,17,1.0,0.11318588256835938,0.0023578438,-0.003524984550313093,0.9230769230769231,22,0.10519170761108398,20.860310603678226,0.27538880705833435,0.7938581705093384,0.0767274235302466,9,1.0
4866,0.10691041499376297,1.4456287425149712,0.10589142143726349,69,0.10474441200494766,0.10594533383846283,0.10836904495954514,0.10552695393562317,0.10306353121995926,22,0.10626387596130371,0.1056806892156601,0.10676179081201553,0.10677868872880936,0.09930187463760376,0.10422946512699127,0.10566963255405426,0.8181818181818182,0.05389221556886228,0.9461077844311377,967.97,0.10534041374921799,0.10478660464286804,0.0,9043968,1.0,0.10682088136672974,0.10351143032312393,0.10999616980552673,0.10775689035654068,0.10519088804721832,0.09930187463760376,1858,1.1362523209368773,1.6826347305389222,27,703.096923828125,0.10850229114294052,0.10507743060588837,0.10252545028924942,0.10999616980552673,0.1015801951289177,0.2,3440,18,158,0.0,0.1,0.8148148148148148,17,1.0,1e-05,27,1.0,0.11244735717773438,0.0022829175,-0.003290382925661106,1.0,29,0.10544903576374054,20.798958590626718,0.27437976002693176,0.7489508390426636,0.0675079491440556,27,1.0
