train/action_std_19,train/action_std_17,train/action_std_22,train/action_std_16,train/action_std_03,rollout/recovery_noforce,train/action_std_00,train/action_std_20,rollout/episodes_noforce,train/action_std_01,train/action_std_05,train/action_std_13,time/iterations,rollout/ep_rew_mean,train/action_std_04,train/action_std_08,train/action_std_07,train/action_std_14,train/action_std_24,rollout/is_timeout_mean,train/std_min,train/action_std_06,time/time_elapsed,train/std_max,train/action_std_11,train/action_std_15,rollout/is_fall_mean,time/total_timesteps,train/action_std_18,rollout/force_onset_mean,train/action_std_23,train/action_std_12,rollout/force_requested_impulse_mean,rollout/force_direction_mean,rollout/action_saturation_fraction,rollout/ep_len_mean,train/action_std_09,train/action_std_10,train/action_std_21,train/action_std_02,time/fps,train/n_updates,rollout/timeouts,train/clip_fraction,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/clip_range,train/clip_range_vf,rollout/timeout_without_onset_fraction,train/loss,train/approx_kl,train/entropy_loss,train/std,train/explained_variance
0.07047595828771591,0.07118134200572968,0.07044854015111923,0.07149820029735565,0.07218620181083679,0.8717948717948718,0.06982020288705826,0.07006318122148514,78,0.0705147311091423,0.07134676724672318,0.07051365077495575,33,685.85888671875,0.07055334001779556,0.0705108791589737,0.07086533308029175,0.0702543780207634,0.07132531702518463,0.8717948717948718,0.0694940835237503,0.07118333131074905,1006,0.07218620181083679,0.0703195109963417,0.07053057104349136,0.1282051282051282,4325376,0.0694940835237503,1.4117435897435908,0.0711035281419754,0.07155591249465942,0.0,-1.0,0.0,955.08,0.07157720625400543,0.07064177095890045,0.07035678625106812,0.07001948356628418,4297,2620,68,0.031520843505859375,0.05615685176308034,1e-06,-0.0024718617016333154,0.1,0.2,0.0,0.4060235619544983,0.0012835622,30.751402404904365,0.07073360681533813,0.8097281455993652
0.07051156461238861,0.07120591402053833,0.07048170268535614,0.0715220719575882,0.0722062885761261,0.972972972972973,0.06983696669340134,0.07008969783782959,185,0.07053171098232269,0.07135876268148422,0.07052265107631683,34,710.1871948242188,0.070579893887043,0.07052681595087051,0.07089367508888245,0.07027223706245422,0.07133404165506363,0.972972972972973,0.06951386481523514,0.07120935618877411,1037,0.0722062885761261,0.07033684849739075,0.07054242491722107,0.02702702702702703,4456448,0.06951386481523514,1.4378594594594605,0.07112864404916763,0.07157490402460098,0.0,-1.0,0.0,983.8,0.0716027021408081,0.07066724449396133,0.0703667402267456,0.07002940773963928,4293,2630,180,0.0311614990234375,0.13066212504636496,1e-06,-0.0025041139138920697,0.1,0.2,0.0,0.4493861496448517,0.0013364778,30.744821602106093,0.07075384259223938,0.7951993346214294
0.07052728533744812,0.07122021913528442,0.07050437480211258,0.07154253125190735,0.07222019881010056,0.9166666666666666,0.0698484554886818,0.07009360939264297,84,0.07054591923952103,0.07137999683618546,0.07054755091667175,35,699.6110229492188,0.07059375196695328,0.07055065035820007,0.07091458886861801,0.07029777020215988,0.07134610414505005,0.9166666666666666,0.06953397393226624,0.07123278826475143,1068,0.07222019881010056,0.07036294788122177,0.07056501507759094,0.08333333333333333,4587520,0.06953397393226624,1.4195714285714298,0.07114312052726746,0.07159657776355743,0.0,-1.0,0.0,968.71,0.07162372022867203,0.07068678736686707,0.07039032876491547,0.07004791498184204,4291,2640,77,0.03107452392578125,0.08170421325485222,1e-06,-0.0023971537901161357,0.1,0.2,0.0,0.3779028356075287,0.0013292325,30.737903252243996,0.07077264785766602,0.7959139943122864
0.0705394297838211,0.0712459459900856,0.07052505016326904,0.07154814898967743,0.07224906235933304,0.9402173913043478,0.06986919790506363,0.07012111693620682,184,0.07056465744972229,0.07140587270259857,0.07057877629995346,36,688.244873046875,0.07061504572629929,0.07056912034749985,0.0709538534283638,0.07030759006738663,0.07137484103441238,0.9402173913043478,0.0695609524846077,0.07125294953584671,1100,0.07224906235933304,0.07037663459777832,0.0705808624625206,0.059782608695652176,4718592,0.0695609524846077,1.4240108695652183,0.07116466760635376,0.0716082751750946,0.0,-1.0,0.0,952.93,0.07164548337459564,0.07070733606815338,0.07039391994476318,0.07007387280464172,4289,2650,173,0.036529541015625,0.09178945675084833,1e-06,-0.002561821755080018,0.1,0.2,0.0,0.43294385075569153,0.0014237921,30.730941911041736,0.07079330831766129,0.8031730055809021
0.07056032121181488,0.07126253098249435,0.07053828239440918,0.07156633585691452,0.07228042185306549,0.9634146341463414,0.06987900286912918,0.07013902813196182,82,0.07058963179588318,0.07143151015043259,0.0706014484167099,37,684.9891357421875,0.07062895596027374,0.07058355957269669,0.07097231596708298,0.07032953947782516,0.07137992978096008,0.9634146341463414,0.06958173215389252,0.07127950340509415,1131,0.07228042185306549,0.07039089500904083,0.0705954059958458,0.036585365853658534,4849664,0.06958173215389252,1.412926829268294,0.07119397073984146,0.071629598736763,0.0,-1.0,0.0,951.06,0.07165627926588058,0.07072717696428299,0.07041796296834946,0.07009667903184891,4287,2660,79,0.0304290771484375,0.11331388774851803,1e-06,-0.002357136688533501,0.1,0.2,0.0,0.4280816316604614,0.0013807721,30.72393959760666,0.07081247866153717,0.8382855653762817
0.07059047371149063,0.07127194106578827,0.07055971771478653,0.07158038020133972,0.07230586558580399,0.9301075268817204,0.06989692151546478,0.07015524804592133,186,0.07059670239686966,0.07145273685455322,0.07061541825532913,38,682.3001708984375,0.07064905017614365,0.07061225175857544,0.07098663598299026,0.07034620642662048,0.07139737904071808,0.9301075268817204,0.06960039585828781,0.07128897309303284,1162,0.07230586558580399,0.07040593773126602,0.07060308009386063,0.06989247311827956,4980736,0.06960039585828781,1.4406021505376356,0.07120903581380844,0.07166890799999237,0.0,-1.0,0.0,948.27,0.07168196141719818,0.07074536383152008,0.07044152170419693,0.07011818885803223,4285,2670,173,0.03468170166015625,0.0820138083101483,1e-06,-0.0024416944002950912,0.1,0.2,0.0,0.364344984292984,0.0013996861,30.71719714552164,0.07083120942115784,0.7696328163146973
0.07060947269201279,0.07129845768213272,0.07056109607219696,0.07159944623708725,0.07233734428882599,0.9310344827586207,0.06992147117853165,0.07017634809017181,87,0.07061135768890381,0.07146437466144562,0.07062838226556778,39,702.7489624023438,0.07066909223794937,0.07063320279121399,0.07100895792245865,0.07037781178951263,0.07141853123903275,0.9310344827586207,0.06960280984640121,0.07131227850914001,1193,0.07233734428882599,0.07043055444955826,0.07063045352697372,0.06896551724137931,5111808,0.06960280984640121,1.4300689655172423,0.07122138887643814,0.07168534398078918,0.0,-1.0,0.0,970.31,0.07170537859201431,0.0707675963640213,0.07045802474021912,0.07013574987649918,4283,2680,81,0.03133544921875,0.15160322858719155,1e-06,-0.002369345549141144,0.1,0.2,0.0,0.43195033073425293,0.0013801047,30.71058060377836,0.07085058838129044,0.8654239177703857
0.07062990218400955,0.07132232934236526,0.07057592272758484,0.0716085284948349,0.07236864417791367,0.9774011299435028,0.0699438825249672,0.070195272564888,177,0.07063092291355133,0.07147740572690964,0.07065027952194214,40,714.476806640625,0.07069201022386551,0.07065440714359283,0.0710202008485794,0.07040609419345856,0.07143957167863846,0.9774011299435028,0.06962453573942184,0.07132865488529205,1224,0.07236864417791367,0.07044436782598495,0.07065405696630478,0.022598870056497175,5242880,0.06962453573942184,1.430361581920905,0.07125687599182129,0.07170119136571884,0.0,-1.0,0.0,989.56,0.07172521948814392,0.07078919559717178,0.07048265635967255,0.07015810906887054,4281,2690,173,0.0293121337890625,0.08086542935052421,1e-06,-0.0022641614903477604,0.1,0.2,0.0,0.37366336584091187,0.0013062734,30.703415195643903,0.07087121158838272,0.8372012376785278
0.07064603269100189,0.07135047763586044,0.07058730721473694,0.0716230571269989,0.07238145917654037,0.9418604651162791,0.06995782256126404,0.07021122425794601,86,0.07065492868423462,0.07148857414722443,0.0706782415509224,41,711.673583984375,0.07071306556463242,0.07066158205270767,0.07103222608566284,0.07044506072998047,0.07144934684038162,0.9418604651162791,0.06964163482189178,0.07135576754808426,1255,0.07238145917654037,0.07046347111463547,0.0706670880317688,0.05813953488372093,5373952,0.06964163482189178,1.4409534883720942,0.07128728926181793,0.0717080682516098,0.0,-1.0,0.0,983.37,0.07172530144453049,0.07080882787704468,0.07049001753330231,0.07016286253929138,4279,2700,81,0.0336090087890625,0.08558441863278858,1e-06,-0.0025263233392252005,0.1,0.2,0.0,0.3935074806213379,0.0013822436,30.696923336386682,0.07088763266801834,0.7836276292800903
0.07067201286554337,0.07137315720319748,0.0705999881029129,0.07164528220891953,0.07239212840795517,0.9886363636363636,0.06997767090797424,0.07022180408239365,176,0.0706656277179718,0.07149606943130493,0.07070160657167435,42,714.8223266601562,0.07073038816452026,0.0706750825047493,0.07105512917041779,0.07045096904039383,0.0714641809463501,0.9886363636363636,0.06965373456478119,0.07137591391801834,1286,0.07239212840795517,0.07047012448310852,0.0706748366355896,0.011363636363636364,5505024,0.06965373456478119,1.443068181818183,0.07131713628768921,0.07172498852014542,0.0,-1.0,0.0,989.45,0.07173783332109451,0.0708223357796669,0.07051604241132736,0.07016943395137787,4278,2710,174,0.03374786376953125,0.06678360310761491,1e-06,-0.0025226131641829853,0.1,0.2,0.0,0.3618728220462799,0.001341192,30.691231605410575,0.07090333849191666,0.8549407720565796
0.07069329917430878,0.07138743251562119,0.07060407102108002,0.07165347784757614,0.07241697609424591,0.9619565217391305,0.06998594850301743,0.07023762166500092,184,0.07068099081516266,0.07151438295841217,0.0707300454378128,43,725.9395141601562,0.07075698673725128,0.07068896293640137,0.07107432186603546,0.07047506421804428,0.07147078216075897,0.9619565217391305,0.06967037916183472,0.07139420509338379,1317,0.07241697609424591,0.07049571722745895,0.07069478183984756,0.03804347826086957,5636096,0.06967037916183472,1.4483260869565229,0.07133831828832626,0.07173307985067368,0.0,-1.0,0.0,998.05,0.07175837457180023,0.0708344429731369,0.07052609324455261,0.07020170986652374,4276,2720,177,0.034136199951171876,0.060508757720526773,1e-06,-0.0022986100335401715,0.1,0.2,0.0,0.3696768283843994,0.0013778214,30.685407327115534,0.07092069834470749,0.7830891013145447
0.07071864604949951,0.07139422744512558,0.07062875479459763,0.07167046517133713,0.07243654876947403,0.9259259259259259,0.07000605762004852,0.0702512264251709,81,0.07070744037628174,0.07154753804206848,0.07074107974767685,44,704.5742797851562,0.07076416909694672,0.07071047276258469,0.0710969865322113,0.07050691545009613,0.07149922847747803,0.9259259259259259,0.06967802345752716,0.07141251116991043,1348,0.07243654876947403,0.07052773982286453,0.07071144878864288,0.07407407407407407,5767168,0.06967802345752716,1.4362716049382727,0.07136059552431107,0.0717497244477272,0.0,-1.0,0.0,971.52,0.07177814096212387,0.07084932178258896,0.07054753601551056,0.0702219009399414,4275,2730,75,0.03113555908203125,0.0979771292215446,1e-06,-0.0025402026304163884,0.1,0.2,0.0,0.4265807271003723,0.00133365,30.678884562849998,0.07094066590070724,0.8214618563652039
0.07074399292469025,0.07139422744512558,0.07064834237098694,0.071675606071949,0.07245209068059921,0.9717514124293786,0.0700262188911438,0.0702657625079155,177,0.07072605192661285,0.07156898081302643,0.07075929641723633,45,723.9075927734375,0.07078215479850769,0.07072252780199051,0.07111119478940964,0.0705292597413063,0.07152408361434937,0.9717514124293786,0.06967978179454803,0.07142018526792526,1380,0.07245209068059921,0.07053975015878677,0.07072614133358002,0.02824858757062147,5898240,0.06967978179454803,1.4440112994350294,0.07137513160705566,0.07177386432886124,0.0,-1.0,0.0,1000.0,0.07179275900125504,0.07085906714200974,0.0705704316496849,0.07025013864040375,4273,2740,172,0.032436370849609375,0.08866104007465765,1e-06,-0.002474821529995097,0.1,0.2,0.0,0.39931821823120117,0.0013420043,30.67254626750946,0.07095667719841003,0.8032910227775574
0.07077748328447342,0.0714026689529419,0.07067602127790451,0.07170693576335907,0.07248008251190186,0.9411764705882353,0.07004422694444656,0.07028239965438843,85,0.07073825597763062,0.07158862054347992,0.07076763361692429,46,712.822509765625,0.07079785317182541,0.070743627846241,0.07114196568727493,0.07054852694272995,0.07154498994350433,0.9411764705882353,0.06970096379518509,0.07143345475196838,1411,0.07248008251190186,0.07056092470884323,0.07074780762195587,0.058823529411764705,6029312,0.06970096379518509,1.4326352941176481,0.07138273119926453,0.07179969549179077,0.0,-1.0,0.0,980.54,0.0718071237206459,0.07087963074445724,0.07058589905500412,0.07026387006044388,4271,2750,80,0.0352996826171875,0.09624495163443499,1e-06,-0.002752722723653278,0.1,0.2,0.0,0.4331016540527344,0.0014247037,30.666314892470837,0.0709761306643486,0.8036207556724548
0.0708015039563179,0.07141077518463135,0.07070224732160568,0.07172630727291107,0.07249487936496735,0.9597701149425287,0.07006662338972092,0.07029595971107483,174,0.07075148075819016,0.07161016762256622,0.07079075276851654,47,727.393798828125,0.07081834971904755,0.07075968384742737,0.07115155458450317,0.0705820769071579,0.07157095521688461,0.9597701149425287,0.06970866024494171,0.07144983857870102,1442,0.07249487936496735,0.0705690011382103,0.07076766341924667,0.040229885057471264,6160384,0.06970866024494171,1.4256551724137942,0.07140953093767166,0.07180898636579514,0.0,-1.0,0.0,999.71,0.07182998210191727,0.07091124355792999,0.07060841470956802,0.07028231769800186,4269,2760,167,0.03192825317382812,0.10609232075221371,1e-06,-0.0025519713892208527,0.1,0.2,0.0,0.38529378175735474,0.0013699909,30.659506514668465,0.07099515944719315,0.7725833654403687
0.07081557810306549,0.07142350822687149,0.07070590555667877,0.07175204902887344,0.07250047475099564,0.9545454545454546,0.0700850561261177,0.07031109929084778,88,0.07077094912528992,0.0716298520565033,0.07080003619194031,48,711.755615234375,0.07083966583013535,0.07078205794095993,0.07115893065929413,0.07060316205024719,0.07160429656505585,0.9545454545454546,0.06972579658031464,0.07146365940570831,1473,0.07250047475099564,0.07059439271688461,0.07079199701547623,0.045454545454545456,6291456,0.06972579658031464,1.4299545454545466,0.07142047584056854,0.07183308154344559,0.0,-1.0,0.0,975.7,0.0718429833650589,0.07093019783496857,0.07062648236751556,0.07029805332422256,4269,2770,84,0.03089447021484375,0.1086331951461034,1e-06,-0.0024811798897644622,0.1,0.2,0.0,0.3946685194969177,0.0013524243,30.653129555284977,0.07101239264011383,0.8180274367332458
0.07083529978990555,0.0714421272277832,0.07072190195322037,0.07178278267383575,0.0725225880742073,0.9534883720930233,0.07008590549230576,0.07032614946365356,172,0.07077864557504654,0.07165468484163284,0.07082932442426682,49,731.6465454101562,0.07084621489048004,0.07079695910215378,0.07117832452058792,0.07063030451536179,0.07162124663591385,0.9534883720930233,0.06975051015615463,0.07148044556379318,1505,0.0725225880742073,0.07061151415109634,0.07080821692943573,0.046511627906976744,6422528,0.06975051015615463,1.445779069767443,0.0714445561170578,0.07185308635234833,0.0,-1.0,0.0,1000.0,0.07185983657836914,0.07095952332019806,0.07065156102180481,0.07032357901334763,4266,2780,164,0.03242340087890625,0.08062047313724179,1e-06,-0.002445507146421733,0.1,0.2,0.0,0.4288206994533539,0.0013370237,30.646614673733712,0.07103180885314941,0.7545267343521118
0.07085386663675308,0.07147594541311264,0.07074129581451416,0.07179518789052963,0.0725499764084816,0.9222222222222223,0.07010629028081894,0.07034548372030258,90,0.07080486416816711,0.0716620534658432,0.07085704058408737,50,705.0309448242188,0.07086582481861115,0.07081487029790878,0.07118653506040573,0.07064620405435562,0.07164871692657471,0.9222222222222223,0.06977017968893051,0.07149744033813477,1536,0.0725499764084816,0.07062438130378723,0.07083091139793396,0.07777777777777778,6553600,0.06977017968893051,1.4214222222222233,0.07145612686872482,0.07187482714653015,0.0,-1.0,0.0,970.52,0.07187260687351227,0.07097979635000229,0.07065995037555695,0.07033557444810867,4266,2790,83,0.03352432250976563,0.10190329654433299,1e-06,-0.0027030352391193445,0.1,0.2,0.0,0.4438013732433319,0.0013664546,30.640016874670984,0.0710502341389656,0.8264880776405334
0.07088235020637512,0.07149031013250351,0.07075774669647217,0.07179030030965805,0.07255769520998001,0.9431818181818182,0.07012767344713211,0.07035159319639206,176,0.07083768397569656,0.07168199121952057,0.07086783647537231,51,717.0083618164062,0.07089516520500183,0.0708453506231308,0.07119212299585342,0.07065772265195847,0.07167012244462967,0.9431818181818182,0.06979302316904068,0.07150759547948837,1567,0.07255769520998001,0.07063587754964828,0.07085537165403366,0.056818181818181816,6684672,0.06979302316904068,1.4312727272727284,0.07147367298603058,0.07188992947340012,0.0,-1.0,0.0,984.3,0.07190278172492981,0.07099927961826324,0.07066909223794937,0.07034952938556671,4264,2800,166,0.030096435546875,0.10984977183688897,1e-06,-0.0023731227559437686,0.1,0.2,0.0,0.4376053810119629,0.001317715,30.633760127425194,0.07106727361679077,0.811069905757904
0.0708998590707779,0.07152065634727478,0.07077061384916306,0.07180570065975189,0.07257867604494095,0.9010989010989011,0.0701528787612915,0.07036274671554565,91,0.07085773348808289,0.0717003345489502,0.07089785486459732,52,693.9386596679688,0.07091166079044342,0.07085197418928146,0.07122081518173218,0.07067019492387772,0.07169168442487717,0.9010989010989011,0.06981757283210754,0.07152087986469269,1598,0.07257867604494095,0.0706583634018898,0.07088309526443481,0.0989010989010989,6815744,0.06981757283210754,1.447846153846155,0.0715046301484108,0.07190362364053726,0.0,-1.0,0.0,956.74,0.07192528247833252,0.07101450860500336,0.07069338113069534,0.0703619122505188,4263,2810,82,0.027602386474609376,0.09972285210678819,1e-06,-0.0023302713578232217,0.1,0.2,0.0,0.42904382944107056,0.0012912522,30.627317214012145,0.0710870623588562,0.8491163849830627
0.07092414051294327,0.07154154777526855,0.07078550010919571,0.0718260258436203,0.0726064071059227,0.9707602339181286,0.07017415016889572,0.07038433849811554,171,0.07088568061590195,0.07172972708940506,0.07091288268566132,53,719.4403686523438,0.07093816250562668,0.07086499780416489,0.0712374746799469,0.07068634778261185,0.07171141356229782,0.9707602339181286,0.06984296441078186,0.07154886424541473,1630,0.0726064071059227,0.07067625969648361,0.07091176509857178,0.029239766081871343,6946816,0.06984296441078186,1.4136608187134514,0.07153327763080597,0.0719204768538475,0.0,-1.0,0.0,991.88,0.0719451755285263,0.07104038447141647,0.07071131467819214,0.07038247585296631,4261,2820,166,0.03065185546875,0.1349288500234252,1e-06,-0.002640758629604534,0.1,0.2,0.0,0.384369432926178,0.0013276096,30.620062428712846,0.0711088702082634,0.7794767618179321
0.07094090431928635,0.07157126814126968,0.07080233097076416,0.07183583825826645,0.07261642813682556,0.9777777777777777,0.07018741965293884,0.07040750235319138,90,0.07091420143842697,0.07174493372440338,0.07092789560556412,54,716.4812622070312,0.07096384465694427,0.0708806961774826,0.07125546038150787,0.07071070373058319,0.07174552977085114,0.9777777777777777,0.06984911113977432,0.07156220823526382,1660,0.07261642813682556,0.07068193703889847,0.07092324644327164,0.022222222222222223,7077888,0.06984911113977432,1.4482444444444456,0.07155130803585052,0.07193490117788315,0.0,-1.0,0.0,981.69,0.07196018099784851,0.07105932384729385,0.07072437554597855,0.07040613889694214,4261,2830,88,0.0326141357421875,0.0916884004662279,1e-06,-0.0024500998739313217,0.1,0.2,0.0,0.4127640128135681,0.0013648372,30.61306232959032,0.0711263045668602,0.7871972322463989
0.0709548071026802,0.07158342003822327,0.0708206444978714,0.07185827940702438,0.07263541221618652,0.9476744186046512,0.070213183760643,0.07042323052883148,172,0.07093291729688644,0.07176924496889114,0.07094737887382507,55,727.208251953125,0.07097560167312622,0.0709015354514122,0.0712747648358345,0.07072804123163223,0.07176164537668228,0.9476744186046512,0.06985405832529068,0.07157845050096512,1692,0.07263541221618652,0.07069892436265945,0.07094120234251022,0.05232558139534884,7208960,0.06985405832529068,1.4436860465116292,0.07157175987958908,0.07195509970188141,0.0,-1.0,0.0,997.38,0.07197902351617813,0.0710749626159668,0.07073812186717987,0.07043550908565521,4259,2840,163,0.03464813232421875,0.06990354037261567,1e-06,-0.0026182777393842114,0.1,0.2,0.0,0.3650095760822296,0.001362439,30.606816610693933,0.07114429026842117,0.7835346460342407
0.07097099721431732,0.07161100208759308,0.07082130014896393,0.07188144326210022,0.07264678180217743,0.8365384615384616,0.07023976743221283,0.07044054567813873,104,0.07094796746969223,0.0717896968126297,0.0709674283862114,56,679.2722778320312,0.07099651545286179,0.07091786712408066,0.07128999382257462,0.07074711471796036,0.07178355008363724,0.8365384615384616,0.06986724585294724,0.0715918093919754,1723,0.07264678180217743,0.07070900499820709,0.07096275687217712,0.16346153846153846,7340032,0.06986724585294724,1.4198846153846165,0.07159356027841568,0.07198097556829453,0.0,-1.0,0.0,925.7,0.0720011293888092,0.07108350843191147,0.07075052708387375,0.07046367228031158,4258,2850,87,0.03398284912109375,0.1309401803795481,1e-06,-0.0025663921128398215,0.1,0.2,0.0,0.3714340627193451,0.0014046052,30.600597260892393,0.07116224616765976,0.7925806641578674
0.07099438458681107,0.07163725048303604,0.07084079086780548,0.07190453261137009,0.07266618311405182,0.950920245398773,0.07026182860136032,0.07045495510101318,163,0.0709662139415741,0.07182109355926514,0.0709940493106842,57,718.0568237304688,0.0710289403796196,0.0709414929151535,0.07131414860486984,0.0707654058933258,0.07180240750312805,0.950920245398773,0.06989340484142303,0.07161863148212433,1755,0.07266618311405182,0.07073178142309189,0.07098947465419769,0.049079754601226995,7471104,0.06989340484142303,1.444588957055216,0.0716196745634079,0.07199816405773163,0.0,-1.0,0.0,983.27,0.07202079147100449,0.07109713554382324,0.07078133523464203,0.0704951137304306,4256,2860,155,0.033404541015625,0.18490574575262145,1e-06,-0.002824242069891625,0.1,0.2,0.0,0.5148398876190186,0.0013944977,30.59335536211729,0.07118556648492813,0.8154682517051697
0.07101184129714966,0.07166130095720291,0.07084504514932632,0.07192450761795044,0.0726681649684906,0.9428571428571428,0.07027776539325714,0.0704660713672638,105,0.07098165899515152,0.07184618711471558,0.07099836319684982,58,716.0189208984375,0.07104853540658951,0.07096640765666962,0.07134611904621124,0.0707889050245285,0.0718308687210083,0.9428571428571428,0.06991051882505417,0.07164064794778824,1786,0.0726681649684906,0.07073981314897537,0.07101263105869293,0.05714285714285714,7602176,0.06991051882505417,1.4324571428571438,0.07162918895483017,0.07201799005270004,0.0,-1.0,0.0,975.29,0.07204390317201614,0.07110895216464996,0.0707959458231926,0.07050654292106628,4255,2870,99,0.030864715576171875,0.13373122233897447,1e-06,-0.0024902957861741015,0.1,0.2,0.0,0.48518118262290955,0.0013496295,30.5861803740263,0.07120271772146225,0.8040364980697632
0.07104258984327316,0.0716615542769432,0.07087232917547226,0.07194829732179642,0.07268606126308441,0.9197530864197531,0.07029606401920319,0.0704837217926979,162,0.07100049406290054,0.07186023145914078,0.07101719081401825,59,710.3820190429688,0.07107003778219223,0.07098338007926941,0.07136047631502151,0.07080860435962677,0.07185540348291397,0.9197530864197531,0.0699363574385643,0.07166565954685211,1817,0.07268606126308441,0.07076452672481537,0.07103173434734344,0.08024691358024691,7733248,0.0699363574385643,1.4411604938271616,0.07165535539388657,0.07204228639602661,0.0,-1.0,0.0,964.86,0.0720692127943039,0.07113190740346909,0.07080955058336258,0.07052043080329895,4254,2880,149,0.0333465576171875,0.11387268887774553,1e-06,-0.0024354857075195467,0.1,0.2,0.0,0.4424894154071808,0.0013533935,30.57963734716177,0.0712229460477829,0.768059492111206
0.07105599343776703,0.0716884583234787,0.07089783251285553,0.07196788489818573,0.07271086424589157,0.9545454545454546,0.07030157744884491,0.07050476223230362,110,0.07103004306554794,0.07188276201486588,0.07103351503610611,60,720.6968994140625,0.07110010087490082,0.071004219353199,0.07138136029243469,0.07081546634435654,0.0718734934926033,0.9545454545454546,0.06994614750146866,0.07168897241353989,1848,0.07271086424589157,0.07079000771045685,0.07105035334825516,0.045454545454545456,7864320,0.06994614750146866,1.4216909090909104,0.07167292386293411,0.07206135988235474,0.0,-1.0,0.0,977.75,0.07207652926445007,0.07114583253860474,0.07082836329936981,0.07053448259830475,4254,2890,105,0.031353759765625,0.15537546848063358,1e-06,-0.002424513192909217,0.1,0.2,0.0,0.4606727957725525,0.0013420754,30.572790189087392,0.07124172896146774,0.8413501381874084
0.07107703387737274,0.07170787453651428,0.0709112212061882,0.07198108732700348,0.07273659855127335,0.9870967741935484,0.07031450420618057,0.07052214443683624,155,0.07106253504753113,0.07188405096530914,0.07105099409818649,61,730.2919311523438,0.07111562788486481,0.07101231068372726,0.07139044255018234,0.07084348052740097,0.07189928740262985,0.9870967741935484,0.06994906067848206,0.0717066302895546,1879,0.07273659855127335,0.07081475853919983,0.07107185572385788,0.012903225806451613,7995392,0.06994906067848206,1.4253419354838721,0.07169037312269211,0.07207166403532028,0.0,-1.0,0.0,996.45,0.07209821790456772,0.0711735412478447,0.07084035128355026,0.07055268436670303,4253,2900,153,0.02993927001953125,0.0704743382826564,1e-06,-0.0022111691021564185,0.1,0.2,0.0,0.3463665246963501,0.0012988158,30.566359800100326,0.07125913351774216,0.816734254360199
0.0710885301232338,0.07173986732959747,0.07091239094734192,0.07199297845363617,0.07275190949440002,0.9532710280373832,0.07032838463783264,0.07054203748703003,107,0.07107818871736526,0.07190331071615219,0.07106244564056396,62,718.54150390625,0.0711313858628273,0.0710325837135315,0.07140828669071198,0.07086899131536484,0.07191099226474762,0.9532710280373832,0.06994923204183578,0.07172492891550064,1910,0.07275190949440002,0.07082910090684891,0.07110081613063812,0.04672897196261682,8126464,0.06994923204183578,1.426803738317758,0.07171030342578888,0.07208582758903503,0.0,-1.0,0.0,977.14,0.07211047410964966,0.07120473682880402,0.07086192071437836,0.07056044042110443,4253,2910,102,0.03375167846679687,0.06163736110465834,1e-06,-0.0022150295266328613,0.1,0.2,0.0,0.3381926715373993,0.0013278915,30.56042947471142,0.07127559930086136,0.8054937720298767
0.07110276073217392,0.07176008820533752,0.07092195004224777,0.07202056795358658,0.07277293503284454,0.9503105590062112,0.07034160941839218,0.0705413818359375,161,0.07109011709690094,0.07192447036504745,0.07106910645961761,63,722.4266967773438,0.07115304470062256,0.07105124741792679,0.07142306864261627,0.07088974118232727,0.07192697376012802,0.9503105590062112,0.06996352970600128,0.07173649966716766,1941,0.07277293503284454,0.07083608210086823,0.07110844552516937,0.049689440993788817,8257536,0.06996352970600128,1.4319006211180134,0.07172249257564545,0.07210323959589005,0.0,-1.0,0.0,979.27,0.07211854308843613,0.07122844457626343,0.0708777904510498,0.07057828456163406,4252,2920,153,0.03476028442382813,0.09273149469809142,1e-06,-0.002529852576662961,0.1,0.2,0.0,0.40245747566223145,0.0013993478,30.55498009622097,0.07129049301147461,0.8052868843078613
0.07112526148557663,0.07177674025297165,0.07093673944473267,0.07203859835863113,0.07277829945087433,0.9017857142857143,0.07036513090133667,0.07054689526557922,112,0.0711224153637886,0.0719371810555458,0.07109060883522034,64,699.7874755859375,0.0711718276143074,0.07108233869075775,0.07144680619239807,0.07090325653553009,0.07195380330085754,0.9017857142857143,0.06997967511415482,0.07175582647323608,1972,0.07277829945087433,0.07087203115224838,0.07112324237823486,0.09821428571428571,8388608,0.06997967511415482,1.4247857142857152,0.07173817604780197,0.07212454825639725,0.0,-1.0,0.0,948.65,0.07214242219924927,0.0712413638830185,0.07089918851852417,0.07058139890432358,4251,2930,101,0.033864593505859374,0.12306812427996192,1e-06,-0.0025553306967594836,0.1,0.2,0.0,0.4275587499141693,0.0014150313,30.549082751572133,0.07130934298038483,0.8413277864456177
