time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/clip_range_vf,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/clip_range,train/value_loss,train/std,train/explained_variance,train/entropy_loss
562,765.0,2037,25.7480525970459,9207808,4519,0.2,-0.006387083886511391,5e-06,0.0690673828125,1.1433801651000977,0.00240695,10100,0.1,0.44882851783186195,0.12323344498872757,0.8524483442306519,15.526778370141983
563,782.53,2040,26.845399856567383,9224192,4520,0.2,-0.006565986653731671,5e-06,0.060455322265625,1.2085509300231934,0.0022017965,10110,0.1,0.3423711800016463,0.12331042438745499,0.8778701424598694,15.512088680267334
564,758.52,2043,25.944406509399414,9240576,4521,0.2,-0.006506240613816772,5e-06,0.0562744140625,1.2583589553833008,0.0020323195,10120,0.1,0.36555863404646516,0.12338805943727493,0.875346302986145,15.497728884220123
565,743.33,2046,25.298765182495117,9256960,4522,0.2,-0.0067063819617033,5e-06,0.060760498046875,1.0320873260498047,0.0022442122,10130,0.1,0.28516034241765736,0.12346220761537552,0.8999762535095215,15.483490258455276
566,759.36,2050,25.67237091064453,9273344,4523,0.2,-0.006361779439612292,5e-06,0.0604248046875,1.0992406606674194,0.002152667,10140,0.1,0.27799632735550406,0.1235409528017044,0.9111628532409668,15.469435739517213
567,786.89,2053,27.63837432861328,9289728,4523,0.2,-0.006585580673709046,5e-06,0.059368896484375,1.0632679462432861,0.0021251333,10150,0.1,0.2941090828739107,0.12361759692430496,0.9105098843574524,15.454822421073914
568,778.87,2057,27.134145736694336,9306112,4522,0.2,-0.005406034967745654,5e-06,0.067529296875,1.2476872205734253,0.0023341137,10160,0.1,0.4756338929757476,0.1236940547823906,0.8253743648529053,15.440672767162322
569,776.37,2061,27.077880859375,9322496,4523,0.2,-0.007162107176554855,5e-06,0.072747802734375,1.09723699092865,0.0024007931,10170,0.1,0.36096460837870836,0.1237688660621643,0.8840048909187317,15.4265786588192
570,786.64,2064,27.74932289123535,9338880,4522,0.2,-0.006758391809125896,5e-06,0.051116943359375,1.0752427577972412,0.0020116286,10180,0.1,0.2884569618850946,0.12383667379617691,0.9305294156074524,15.4132777094841
571,764.46,2068,26.739126205444336,9355264,4523,0.2,-0.006032151730323676,5e-06,0.0660400390625,1.0937706232070923,0.0022494956,10190,0.1,0.38900985522195697,0.12391719967126846,0.8438960313796997,15.399559378623962
572,735.24,2071,25.248123168945312,9371648,4524,0.2,-0.006123015272896737,5e-06,0.0587158203125,1.1081559658050537,0.002176741,10200,0.1,0.37370428508147596,0.12399619817733765,0.8725529909133911,15.384665548801422
573,760.3,2074,26.2398738861084,9388032,4524,0.2,-0.006483582180226222,5e-06,0.06121826171875,1.0647841691970825,0.002131144,10210,0.1,0.3632630231790245,0.1240677759051323,0.8717038631439209,15.370702755451202
574,784.0,2078,27.624557495117188,9404416,4525,0.2,-0.006071604684257182,5e-06,0.059185791015625,1.0852961540222168,0.0021084708,10220,0.1,0.40820667520165443,0.12414059787988663,0.8792084455490112,15.35737356543541
575,760.05,2081,26.595678329467773,9420800,4526,0.2,-0.005831771180965006,5e-06,0.0591552734375,1.2353142499923706,0.002171774,10230,0.1,0.34948120536282656,0.12421931326389313,0.8746427297592163,15.343328326940536
576,767.44,2084,26.807174682617188,9437184,4527,0.2,-0.006806355380103923,5e-06,0.06451416015625,1.0708708763122559,0.002317647,10240,0.1,0.47760899998247625,0.12429605424404144,0.8675374984741211,15.328867948055267
577,797.65,2087,27.738964080810547,9453568,4527,0.2,-0.006319377468025777,5e-06,0.0577392578125,0.9732664823532104,0.002081087,10250,0.1,0.24402940580621363,0.12437684834003448,0.9130454659461975,15.314388543367386
578,791.38,2091,27.595966339111328,9469952,4528,0.2,-0.006653567984176334,5e-06,0.070379638671875,1.3394602537155151,0.0023327712,10260,0.1,0.4738454733043909,0.12445814907550812,0.8532435297966003,15.29938558936119
579,794.96,2094,27.486154556274414,9486336,4529,0.2,-0.006379820828442462,5e-06,0.060107421875,0.9518933296203613,0.0021594842,10270,0.1,0.2276369145140052,0.1245366781949997,0.915304958820343,15.28455383181572
580,782.92,2097,26.447303771972656,9502720,4530,0.2,-0.005685990977508481,5e-06,0.05966796875,1.2760756015777588,0.002185437,10280,0.1,0.46838244888931513,0.12461281567811966,0.8113324642181396,15.27025647163391
581,763.24,2100,25.780345916748047,9519104,4531,0.2,-0.0070594134900602516,5e-06,0.068365478515625,1.0942281484603882,0.0022910559,10290,0.1,0.2775884619913995,0.12468738108873367,0.9188314080238342,15.256392574310302
582,764.91,2103,26.158287048339844,9535488,4533,0.2,-0.006373048244859092,5e-06,0.05928955078125,1.011262059211731,0.0022156104,10300,0.1,0.3572819946333766,0.12476478517055511,0.8916187286376953,15.24244794845581
583,748.46,2106,25.466073989868164,9551872,4534,0.2,-0.006559172342531383,5e-06,0.067767333984375,1.1996099948883057,0.0023049144,10310,0.1,0.4363756515085697,0.12484247982501984,0.8886886835098267,15.228056424856186
584,756.41,2109,25.88772964477539,9568256,4535,0.2,-0.006387095023819711,5e-06,0.04981689453125,0.9369223713874817,0.0019505525,10320,0.1,0.20316821094602347,0.12491752952337265,0.9226114749908447,15.214007431268692
585,743.78,2112,25.298891067504883,9584640,4536,0.2,-0.006891088806150946,5e-06,0.072210693359375,1.0221455097198486,0.0023659132,10330,0.1,0.352447419334203,0.12499000877141953,0.8838145136833191,15.20041083097458
586,718.07,2115,24.135709762573242,9601024,4537,0.2,-0.006850976795249153,5e-06,0.059466552734375,1.1807507276535034,0.0021791635,10340,0.1,0.36501104896888137,0.12506702542304993,0.902841329574585,15.186688619852067
587,704.87,2119,23.4295597076416,9617408,4537,0.2,-0.006488684579380788,5e-06,0.057562255859375,1.085499882698059,0.002084472,10350,0.1,0.31660843882709744,0.1251395046710968,0.9045994281768799,15.172881698608398
588,736.16,2122,24.442523956298828,9633792,4538,0.2,-0.006753260792902438,5e-06,0.05443115234375,1.0493007898330688,0.002031759,10360,0.1,0.2886166447773576,0.1252160221338272,0.9155607223510742,15.159273195266724
589,747.91,2125,25.313928604125977,9650176,4540,0.2,-0.006450066098477691,5e-06,0.068353271484375,1.1415605545043945,0.0023499276,10370,0.1,0.39247778709977865,0.12529528141021729,0.8513976335525513,15.14498079419136
590,781.23,2128,26.683265686035156,9666560,4541,0.2,-0.007019007799681276,5e-06,0.071209716796875,1.0841796398162842,0.002395979,10380,0.1,0.3346230536699295,0.12537817656993866,0.8785421848297119,15.130103027820587
591,793.73,2131,27.063766479492188,9682944,4542,0.2,-0.006202109057630878,5e-06,0.054107666015625,0.95004802942276,0.0019720774,10390,0.1,0.2119198720436543,0.12545113265514374,0.9248074889183044,15.115638118982314
592,806.39,2134,27.378236770629883,9699328,4543,0.2,-0.007274967221019324,5e-06,0.07154541015625,0.985675036907196,0.0023263437,10400,0.1,0.32749942000955345,0.1255321502685547,0.8956665992736816,15.101764112710953
593,773.07,2137,26.389013290405273,9715712,4544,0.2,-0.0066478185981395654,5e-06,0.065814208984375,1.0359218120574951,0.002184364,10410,0.1,0.2742536302655935,0.12560653686523438,0.9109300971031189,15.087363678216935
594,790.49,2140,27.050748825073242,9732096,4545,0.2,-0.00615285926614888,5e-06,0.06619873046875,0.9700406193733215,0.0023062264,10420,0.1,0.3400987104512751,0.1256881207227707,0.8924347162246704,15.073128992319107
595,768.1,2143,26.276880264282227,9748480,4546,0.2,-0.006261383372475393,5e-06,0.0644287109375,1.2001358270645142,0.0022649681,10430,0.1,0.3971337806433439,0.1257724165916443,0.8622099161148071,15.057942801713944
596,768.65,2147,26.27243423461914,9764864,4547,0.2,-0.006795789986790623,5e-06,0.066156005859375,0.9921023845672607,0.0022894645,10440,0.1,0.29465552074834706,0.12585154175758362,0.8985331654548645,15.043002474308015
597,764.22,2150,25.926485061645508,9781248,4547,0.2,-0.006363014221278718,5e-06,0.056341552734375,1.0016262531280518,0.0020580203,10450,0.1,0.21787035553716122,0.12592586874961853,0.9318887591362,15.028947198390961
598,758.57,2153,25.448108673095703,9797632,4549,0.2,-0.006400639389175922,5e-06,0.061053466796875,1.182727336883545,0.002196983,10460,0.1,0.3759581608697772,0.12600137293338776,0.8740425705909729,15.015225654840469
599,742.51,2156,24.892894744873047,9814016,4550,0.2,-0.007026059426425491,5e-06,0.071453857421875,1.0136582851409912,0.002329242,10470,0.1,0.26232432331889866,0.12608572840690613,0.9144462943077087,15.000785452127456
600,718.4,2160,24.206680297851562,9830400,4550,0.2,-0.006695975663024001,5e-06,0.067431640625,1.3998090028762817,0.0023381175,10480,0.1,0.45177869088947775,0.12616044282913208,0.8763003349304199,14.986211454868316
601,713.8,2163,24.170364379882812,9846784,4551,0.2,-0.005898554196755867,5e-06,0.053961181640625,1.126673698425293,0.0021810653,10490,0.1,0.3519168100319803,0.1262376755475998,0.8841053247451782,14.972309899330138
602,713.07,2166,24.447742462158203,9863168,4552,0.2,-0.006681730582204182,5e-06,0.071746826171875,1.158324122428894,0.0024109378,10500,0.1,0.4737030163407326,0.1263207495212555,0.8571071624755859,14.957748264074326
603,725.82,2169,25.25446128845215,9879552,4553,0.2,-0.006998443649354158,5e-06,0.070074462890625,1.1208573579788208,0.0024093986,10510,0.1,0.3735873798839748,0.12640511989593506,0.8694602847099304,14.942587840557099
604,736.29,2172,25.741788864135742,9895936,4554,0.2,-0.006698376701388042,5e-06,0.066217041015625,1.1816892623901367,0.002234234,10520,0.1,0.44049313608556984,0.12648127973079681,0.883750855922699,14.927853816747666
605,759.37,2176,26.540637969970703,9912320,4554,0.2,-0.0062286052067065615,5e-06,0.064556884765625,0.906165599822998,0.002169746,10530,0.1,0.2703621256165206,0.1265638768672943,0.8883667588233948,14.913594979047776
606,756.79,2179,26.39907455444336,9928704,4555,0.2,-0.006157401515520178,5e-06,0.06805419921875,1.2039649486541748,0.0023042043,10540,0.1,0.46715307161211966,0.12663914263248444,0.8577557802200317,14.899024134874344
607,765.99,2182,26.318666458129883,9945088,4556,0.2,-0.006465405438211747,5e-06,0.05806884765625,1.0382431745529175,0.00211883,10550,0.1,0.32222291035577655,0.12671339511871338,0.9062460660934448,14.885539120435714
608,771.2,2186,26.381338119506836,9961472,4556,0.2,-0.006242441391805187,5e-06,0.06195068359375,1.0628325939178467,0.0022487668,10560,0.1,0.37573214843869207,0.12679262459278107,0.890274703502655,14.871631348133088
609,779.87,2189,26.93655776977539,9977856,4557,0.2,-0.006312447787786368,5e-06,0.0580078125,0.9987795352935791,0.0020827095,10570,0.1,0.2882251586765051,0.1268729269504547,0.908820629119873,14.857196575403213
610,778.39,2193,27.038677215576172,9994240,4556,0.2,-0.0056581175042083485,5e-06,0.05531005859375,1.0666589736938477,0.0021006395,10580,0.1,0.3681366937234998,0.12695607542991638,0.8478862047195435,14.842338109016419
611,830.92,2196,28.768590927124023,10010624,4557,0.2,-0.006159976983326487,5e-06,0.066961669921875,1.0215206146240234,0.0022928792,10590,0.1,0.34070965349674226,0.12704060971736908,0.8612829446792603,14.827185648679734
612,848.04,2199,29.929424285888672,10027008,4558,0.2,-0.006178010872099548,5e-06,0.06688232421875,1.2079859972000122,0.002304962,10600,0.1,0.4123854670673609,0.12712177634239197,0.8146290183067322,14.81220777630806
613,827.87,2202,28.813926696777344,10043392,4559,0.2,-0.006695109655265696,5e-06,0.073297119140625,1.0594594478607178,0.0023706816,10610,0.1,0.39842493515461685,0.12720002233982086,0.8144567608833313,14.797764837741852
614,794.64,2205,27.21563720703125,10059776,4560,0.2,-0.006911026939633302,5e-06,0.060943603515625,1.02604079246521,0.0021850686,10620,0.1,0.32561851795762775,0.12727248668670654,0.90023273229599,14.78409406542778
615,776.77,2209,26.524019241333008,10076160,4561,0.2,-0.006034310261020437,5e-06,0.05626220703125,1.135312795639038,0.0021558972,10630,0.1,0.373683169297874,0.12735018134117126,0.869766116142273,14.770561546087265
616,774.98,2212,26.487241744995117,10092544,4562,0.2,-0.006310683237097691,5e-06,0.05892333984375,1.1031036376953125,0.002233714,10640,0.1,0.40824385154992343,0.12742379307746887,0.8819104433059692,14.756851065158845
617,802.13,2215,27.46796226501465,10108928,4562,0.2,-0.005538233605329878,5e-06,0.06932373046875,1.0801770687103271,0.002249835,10650,0.1,0.2728777521289885,0.12750297784805298,0.8708670735359192,14.74309024810791
618,797.65,2219,27.663433074951172,10125312,4562,0.2,-0.005909553106175735,5e-06,0.062066650390625,1.2682769298553467,0.0022438406,10660,0.1,0.4715805403888226,0.127580463886261,0.8400662541389465,14.72895570397377
619,807.32,2222,27.9194278717041,10141696,4563,0.2,-0.007148041739856126,5e-06,0.06534423828125,1.0384796857833862,0.002282148,10670,0.1,0.2794698076322675,0.1276593953371048,0.9045208692550659,14.714795386791229
620,761.02,2225,25.697736740112305,10158080,4564,0.2,-0.005858622225787258,5e-06,0.066766357421875,1.1078131198883057,0.0022870102,10680,0.1,0.3673229172825813,0.1277390718460083,0.8731696605682373,14.700510376691819
621,746.45,2228,25.345911026000977,10174464,4564,0.2,-0.006700965340132825,5e-06,0.068927001953125,1.0302258729934692,0.002322373,10690,0.1,0.26615700908005235,0.12781119346618652,0.9187421798706055,14.686838704347611
622,746.88,2231,25.077075958251953,10190848,4565,0.2,-0.006443800507986453,5e-06,0.069378662109375,0.9860394597053528,0.0022955043,10700,0.1,0.3207571916282177,0.12789030373096466,0.886138379573822,14.673294413089753
623,779.46,2235,26.089448928833008,10207232,4566,0.2,-0.006463493130286224,5e-06,0.07154541015625,1.0342299938201904,0.0024239104,10710,0.1,0.34248832808807494,0.12797251343727112,0.8847858309745789,14.658829510211945
624,764.23,2238,25.758325576782227,10223616,4567,0.2,-0.006212680424505379,5e-06,0.053485107421875,0.9724483489990234,0.0020838354,10720,0.1,0.3657858078368008,0.1280583292245865,0.8784094452857971,14.643717509508132
625,817.04,2241,28.011445999145508,10240000,4568,0.2,-0.0068857293081237,5e-06,0.065582275390625,1.0295953750610352,0.0022804008,10730,0.1,0.27307474222034217,0.1281367391347885,0.901178240776062,14.628874659538269
626,780.95,2244,26.335155487060547,10256384,4569,0.2,-0.006308721617097035,5e-06,0.0666259765625,1.0229711532592773,0.0022131368,10740,0.1,0.41771148443222045,0.1282120645046234,0.8538379669189453,14.615140581130982
627,786.01,2247,26.644943237304688,10272768,4569,0.2,-0.007295159597924794,5e-06,0.06055908203125,1.0043020248413086,0.0021632896,10750,0.1,0.2554672682657838,0.128286674618721,0.9183616638183594,14.601749151945114
628,789.93,2251,26.823083877563477,10289152,4570,0.2,-0.007186720127356239,5e-06,0.07191162109375,1.0647342205047607,0.0024456764,10760,0.1,0.3533264697529376,0.12836213409900665,0.8814385533332825,14.588215148448944
629,802.97,2254,27.484237670898438,10305536,4571,0.2,-0.005779394498676993,5e-06,0.048779296875,1.0959566831588745,0.0019585283,10770,0.1,0.358422061894089,0.12844344973564148,0.8714698553085327,14.574211764335633
630,782.24,2257,26.779508590698242,10321920,4572,0.2,-0.006599634191661608,5e-06,0.06470947265625,1.1710889339447021,0.002264074,10780,0.1,0.3945315496996045,0.12852439284324646,0.8694005012512207,14.559628969430923
631,804.89,2260,27.671833038330078,10338304,4573,0.2,-0.006686430705303792,5e-06,0.05653076171875,0.9620451331138611,0.0019858037,10790,0.1,0.2540061532519758,0.12859629094600677,0.9078454375267029,14.545888155698776
632,785.23,2263,26.567672729492188,10354688,4573,0.2,-0.006447650142945349,5e-06,0.06171875,1.0183919668197632,0.0021601892,10800,0.1,0.3721275366842747,0.12867170572280884,0.8815479874610901,14.532843148708343
633,771.42,2267,26.229143142700195,10371072,4574,0.2,-0.00671186870749807,5e-06,0.0677734375,0.9999516606330872,0.0023458563,10810,0.1,0.2999452450312674,0.12875095009803772,0.9132083058357239,14.51896111369133
634,761.89,2270,25.9375057220459,10387456,4574,0.2,-0.006032822020642925,5e-06,0.06055908203125,1.2185194492340088,0.002222525,10820,0.1,0.4735792014747858,0.1288335621356964,0.8613602519035339,14.504519587755203
635,758.81,2273,25.62887954711914,10403840,4575,0.2,-0.0057512644860253205,5e-06,0.053204345703125,1.1058597564697266,0.0021240679,10830,0.1,0.3082498458214104,0.12891606986522675,0.9036543369293213,14.489745980501175
636,777.93,2277,26.565418243408203,10420224,4576,0.2,-0.006828195015259553,5e-06,0.068585205078125,1.0086033344268799,0.0023065933,10840,0.1,0.39276588717475536,0.1289895921945572,0.8740953803062439,14.47580189704895
637,787.17,2280,27.282861709594727,10436608,4577,0.2,-0.006158699865773087,5e-06,0.05877685546875,1.076012372970581,0.0021351464,10850,0.1,0.26222355784848334,0.1290641725063324,0.9061008095741272,14.462691670656204
638,793.98,2283,27.490598678588867,10452992,4578,0.2,-0.007136086077662185,5e-06,0.06680908203125,1.1404614448547363,0.002293022,10860,0.1,0.3545512474142015,0.12914445996284485,0.8765409588813782,14.449006253480912
639,798.0,2286,27.618305206298828,10469376,4578,0.2,-0.006327005060302327,5e-06,0.0601318359375,1.035901665687561,0.0021268283,10870,0.1,0.41341777788475154,0.12922659516334534,0.864059567451477,14.434361046552658
640,810.92,2289,28.085359573364258,10485760,4579,0.2,-0.006474903320486192,5e-06,0.0583984375,0.9863157868385315,0.0020320567,10880,0.1,0.3106787559576333,0.12930484116077423,0.889943540096283,14.420063561201095
641,795.93,2292,27.654369354248047,10502144,4580,0.2,-0.006075851725472603,5e-06,0.06033935546875,1.0070751905441284,0.002165705,10890,0.1,0.3101678011007607,0.1293901950120926,0.8667976260185242,14.405639284849167
642,786.06,2295,26.90131187438965,10518528,4581,0.2,-0.006427963505120715,5e-06,0.055303955078125,1.0467458963394165,0.002091992,10900,0.1,0.27636020733043554,0.1294654905796051,0.9146552085876465,14.39128190279007
643,800.98,2298,27.289688110351562,10534912,4582,0.2,-0.007103683266905136,5e-06,0.075408935546875,1.1314988136291504,0.0023549865,10910,0.1,0.3496932093985379,0.1295500248670578,0.868518590927124,14.377151072025299
644,766.85,2302,25.661176681518555,10551296,4583,0.2,-0.006858919233491178,5e-06,0.06759033203125,1.1138391494750977,0.002300737,10920,0.1,0.4392490264028311,0.12962940335273743,0.8649870157241821,14.362562465667725
645,751.7,2305,25.112104415893555,10567680,4584,0.2,-0.006752927064371761,5e-06,0.06640625,0.9463346004486084,0.0022888957,10930,0.1,0.31473769806325436,0.12971565127372742,0.9053708910942078,14.347943389415741
646,746.19,2308,24.87945556640625,10584064,4584,0.2,-0.006240301975049078,5e-06,0.05736083984375,1.0322257280349731,0.0021259026,10940,0.1,0.3340649110265076,0.1297898143529892,0.8903497457504272,14.33364783525467
647,732.82,2311,24.150405883789062,10600448,4585,0.2,-0.006578415930562187,5e-06,0.057012939453125,1.1589568853378296,0.0020696083,10950,0.1,0.3540192016400397,0.12986944615840912,0.88709557056427,14.320050531625748
648,746.53,2314,24.867265701293945,10616832,4586,0.2,-0.006681189344089944,5e-06,0.062890625,1.030731201171875,0.002245001,10960,0.1,0.311571946926415,0.1299486756324768,0.9090331792831421,14.305925446748734
649,757.39,2317,25.62961196899414,10633216,4587,0.2,-0.006608712488377933,5e-06,0.051885986328125,1.0692024230957031,0.001944155,10970,0.1,0.31906166644766926,0.130027174949646,0.9140355587005615,14.291962844133376
650,785.46,2320,26.802207946777344,10649600,4588,0.2,-0.006180404976475984,5e-06,0.062017822265625,0.9794425368309021,0.0021352917,10980,0.1,0.3183272403664887,0.13011372089385986,0.8860698342323303,14.277500468492509
651,802.13,2324,27.559694290161133,10665984,4589,0.2,-0.005869386624544859,5e-06,0.055328369140625,0.9287386536598206,0.0020818599,10990,0.1,0.30880690831691027,0.13020196557044983,0.88720703125,14.261963349580764
652,790.15,2327,27.479352951049805,10682368,4590,0.2,-0.006271709814609494,5e-06,0.059283447265625,1.0742051601409912,0.0021993932,11000,0.1,0.39296221686527133,0.1302834451198578,0.9004694819450378,14.24691001176834
653,768.6,2330,26.736825942993164,10698752,4591,0.2,-0.006000808194221463,5e-06,0.0564697265625,0.8582608103752136,0.0020552035,11010,0.1,0.23958419519476593,0.13036511838436127,0.9126434922218323,14.232538223266602
654,769.77,2333,26.365888595581055,10715136,4592,0.2,-0.006105872460466344,5e-06,0.0684814453125,0.9878237843513489,0.0023212372,11020,0.1,0.38645665291696785,0.13043858110904694,0.8686842918395996,14.218837106227875
655,742.69,2336,25.087291717529297,10731520,4593,0.2,-0.0064947531311190685,5e-06,0.059747314453125,1.0521869659423828,0.0021815638,11030,0.1,0.3300189396366477,0.13051772117614746,0.8917527198791504,14.205444866418839
656,737.95,2339,24.975793838500977,10747904,4593,0.2,-0.00625020737934392,5e-06,0.057354736328125,1.0993552207946777,0.0021191575,11040,0.1,0.323629589099437,0.1305970549583435,0.9091660380363464,14.191441142559052
657,758.69,2342,25.69829559326172,10764288,4594,0.2,-0.006908956229744944,5e-06,0.056512451171875,0.9296810626983643,0.002091792,11050,0.1,0.23470497531816364,0.13067816197872162,0.9198855757713318,14.177405607700347
658,773.59,2345,26.767288208007812,10780672,4595,0.2,-0.006315165794512722,5e-06,0.065667724609375,1.0218229293823242,0.0022876912,11060,0.1,0.40814803075045347,0.13076333701610565,0.8173179626464844,14.16274681687355
659,773.1,2348,26.81909942626953,10797056,4596,0.2,-0.0060194194942596365,5e-06,0.0584716796875,1.0396125316619873,0.0021567773,11070,0.1,0.404064011760056,0.13084542751312256,0.8420368432998657,14.148043274879456
660,791.97,2352,27.711091995239258,10813440,4597,0.2,-0.006988775120407809,5e-06,0.0628173828125,1.0313457250595093,0.0022507594,11080,0.1,0.3280623687431216,0.13092419505119324,0.9064241647720337,14.133865714073181
661,814.87,2355,28.500877380371094,10829824,4597,0.2,-0.0062485438509611415,5e-06,0.06717529296875,1.0479936599731445,0.0022540472,11090,0.1,0.27811249131336807,0.13100622594356537,0.902556300163269,14.11975600719452
662,789.69,2358,27.321552276611328,10846208,4598,0.2,-0.0068672731926199045,5e-06,0.067919921875,1.0417580604553223,0.0022774562,11100,0.1,0.37499705525115135,0.1310909241437912,0.8765436410903931,14.1051991045475
663,817.65,2361,28.125011444091797,10862592,4599,0.2,-0.006716583672096021,5e-06,0.052972412109375,0.9093737006187439,0.0020578082,11110,0.1,0.2730219174176455,0.1311744749546051,0.8942885398864746,14.090480691194534
664,821.54,2364,28.361955642700195,10878976,4600,0.2,-0.006883147345797624,5e-06,0.082220458984375,1.1547505855560303,0.002508755,11120,0.1,0.4507756305858493,0.13126060366630554,0.8177145719528198,14.07550624012947
665,784.1,2368,26.8676815032959,10895360,4600,0.2,-0.006911542610032484,5e-06,0.06021728515625,1.0864062309265137,0.002179396,11130,0.1,0.3584607047960162,0.13134299218654633,0.8818135261535645,14.06073780655861
666,751.61,2371,25.150632858276367,10911744,4601,0.2,-0.007045141901471652,5e-06,0.066363525390625,0.9411752223968506,0.0023164982,11140,0.1,0.3733120795339346,0.13141708076000214,0.8871147632598877,14.046959614753723
667,714.75,2375,23.940601348876953,10928128,4601,0.2,-0.007360817106382455,5e-06,0.05321044921875,0.8562875986099243,0.002006223,11150,0.1,0.22858005426824093,0.1314951479434967,0.9377025365829468,14.03364446759224
668,720.93,2378,24.15148162841797,10944512,4602,0.2,-0.006259192912693834,5e-06,0.054864501953125,0.904559850692749,0.0020249644,11160,0.1,0.27514207158237697,0.13157424330711365,0.9191146492958069,14.019913560152053
669,727.79,2381,24.41497039794922,10960896,4602,0.2,-0.005592511463328264,5e-06,0.05499267578125,1.01106858253479,0.0021694994,11170,0.1,0.3552107802592218,0.13165389001369476,0.886080801486969,14.006044590473175
670,738.59,2385,25.327350616455078,10977280,4600,0.2,-0.0063395798977580855,5e-06,0.059393310546875,1.0428574085235596,0.0021649892,11180,0.1,0.36072437567636373,0.13173902034759521,0.8984965682029724,13.991713571548463
671,758.95,2389,26.4770450592041,10993664,4601,0.2,-0.006231392762856558,5e-06,0.060845947265625,1.1893004179000854,0.0022212772,11190,0.1,0.3878475449979305,0.13182181119918823,0.8632994294166565,13.977054643630982
672,779.2,2392,27.050615310668945,11010048,4602,0.2,-0.005862219848495442,5e-06,0.059417724609375,1.1536033153533936,0.0021582711,11200,0.1,0.4287990674376488,0.13190847635269165,0.8586090803146362,13.962199485301971
673,769.17,2395,26.688325881958008,11026432,4603,0.2,-0.006087748847494368,5e-06,0.061529541015625,0.9561740159988403,0.0022712294,11210,0.1,0.36567802987992765,0.13199889659881592,0.8230936527252197,13.94680009484291
674,787.63,2398,27.121015548706055,11042816,4604,0.2,-0.006622043019160628,5e-06,0.06551513671875,1.106055736541748,0.0023197953,11220,0.1,0.4114532578736544,0.13208459317684174,0.8680031299591064,13.9313680768013
675,773.99,2401,26.376516342163086,11059200,4605,0.2,-0.006513925745093729,5e-06,0.063262939453125,1.0052862167358398,0.0021548076,11230,0.1,0.30571213727816937,0.13216367363929749,0.8780663013458252,13.917062526941299
676,756.12,2404,25.933984756469727,11075584,4606,0.2,-0.006538403396552895,5e-06,0.063983154296875,1.2830110788345337,0.0022242235,11240,0.1,0.4244630552828312,0.13223934173583984,0.8677624464035034,13.903596937656403
677,736.45,2407,25.184125900268555,11091968,4607,0.2,-0.006529950197727885,5e-06,0.057000732421875,1.0360662937164307,0.0020729378,11250,0.1,0.3291760189458728,0.13231472671031952,0.8948982357978821,13.890469312667847
678,730.18,2410,24.626358032226562,11108352,4608,0.2,-0.006375116771960165,5e-06,0.064776611328125,1.0366301536560059,0.002275656,11260,0.1,0.39901058888062835,0.13240167498588562,0.833839476108551,13.876535367965698
679,750.65,2414,25.628257751464844,11124736,4608,0.2,-0.005996191097801784,5e-06,0.053656005859375,0.9959695339202881,0.0021138708,11270,0.1,0.3777105450630188,0.1324818879365921,0.8742483258247375,13.861812406778336
680,758.31,2417,25.9885311126709,11141120,4609,0.2,-0.0059334289486287165,5e-06,0.05926513671875,1.0281144380569458,0.0020732132,11280,0.1,0.3206937032751739,0.13256888091564178,0.889528751373291,13.847333335876465
681,774.77,2420,26.406108856201172,11157504,4610,0.2,-0.0071693926001898944,5e-06,0.072796630859375,1.014946460723877,0.0023071645,11290,0.1,0.3496246629394591,0.13265292346477509,0.8962780833244324,13.832522863149643
682,769.31,2423,26.19466781616211,11173888,4610,0.2,-0.0063034096077899445,5e-06,0.063299560546875,1.0220005512237549,0.0022335728,11300,0.1,0.33953828243538736,0.13273873925209045,0.88665372133255,13.817825186252595
683,772.73,2426,26.585460662841797,11190272,4611,0.2,-0.006211516164330533,5e-06,0.05499267578125,1.0173900127410889,0.0021349746,11310,0.1,0.34185246294364335,0.1328181028366089,0.8900497555732727,13.803462737798691
684,778.03,2429,26.790456771850586,11206656,4612,0.2,-0.0060228312126128,5e-06,0.06474609375,0.998938262462616,0.0022730979,11320,0.1,0.3504365669563413,0.132906973361969,0.8596484661102295,13.788924944400787
685,788.16,2432,27.12994384765625,11223040,4613,0.2,-0.006635624983755406,5e-06,0.052349853515625,1.0237072706222534,0.0020483858,11330,0.1,0.30852177990600466,0.13298764824867249,0.9060351848602295,13.774199950695039
686,781.57,2435,26.87078285217285,11239424,4614,0.2,-0.006507618646719493,5e-06,0.058740234375,1.1023094654083252,0.0020792803,11340,0.1,0.39392086761072276,0.13306237757205963,0.8757109045982361,13.760743975639343
687,783.33,2438,26.914751052856445,11255808,4615,0.2,-0.0066045217594364655,5e-06,0.068731689453125,0.9825174808502197,0.0022900011,11350,0.1,0.40550067462027073,0.133144810795784,0.865215539932251,13.747210931777953
688,763.75,2442,25.544532775878906,11272192,4615,0.2,-0.006791874824557453,5e-06,0.059002685546875,1.0756161212921143,0.0022006996,11360,0.1,0.3582483949139714,0.13321861624717712,0.8944196105003357,13.733663266897201
