train/action_std_03,rollout/episodes_down,train/action_std_04,rollout/ep_rew_mean,time/fps,train/action_std_11,train/action_std_16,train/action_std_12,train/action_std_18,train/action_std_06,train/action_std_21,time/total_timesteps,train/std_min,rollout/force_requested_impulse_mean,train/action_std_01,train/action_std_13,rollout/force_direction_mean,rollout/action_saturation_fraction,rollout/is_timeout_mean,rollout/force_onset_mean,train/action_std_05,rollout/episodes_noforce,rollout/recovery_down,rollout/ep_len_mean,train/action_std_20,rollout/recovery_noforce,train/action_std_24,train/action_std_00,train/action_std_17,train/action_std_14,train/action_std_22,train/action_std_23,time/time_elapsed,train/action_std_10,train/action_std_19,rollout/is_fall_mean,train/action_std_02,train/action_std_07,train/action_std_08,train/action_std_15,time/iterations,train/action_std_09,train/std_max,train/clip_range,rollout/recovery_left,train/approx_kl,rollout/episodes_back,train/learning_rate,rollout/episodes_up,train/loss,train/explained_variance,train/std,rollout/episodes_left,train/entropy_loss,rollout/timeout_without_onset_fraction,rollout/episodes_right,train/clip_range_vf,rollout/recovery_fwd,rollout/episodes_fwd,rollout/recovery_back,rollout/recovery_up,rollout/timeouts,train/clip_fraction,rollout/recovery_right,train/policy_gradient_loss,train/value_loss,train/n_updates
0.1754353791475296,5,0.17585279047489166,405.938232421875,7552,0.17466863989830017,0.175438791513443,0.17442268133163452,0.17458076775074005,0.1742035150527954,0.17558084428310394,19791872,0.17332561314105988,2.0661894852724028,0.17576126754283905,0.17534464597702026,1.9267015706806283,0.0,0.34554973821989526,1.4060314136125667,0.17755813896656036,21,1.0,664.08,0.1743643879890442,0.9523809523809523,0.17711292207241058,0.17332561314105988,0.17625120282173157,0.17491722106933594,0.17614060640335083,0.17607927322387695,2620,0.17364315688610077,0.1743416041135788,0.6544502617801047,0.17557169497013092,0.17716151475906372,0.17473071813583374,0.17525045573711395,151,0.17464075982570648,0.17755813896656036,0.1,0.15217391304347827,0.0030980052,20,1e-05,33,1.0979077816009521,0.7876728773117065,0.1752951443195343,46,8.15763643309474,0.0,40,0.2,0.34615384615384615,26,0.45,0.30303030303030304,66,0.11035385131835937,0.15,-0.0025169438948978496,0.6087672574911267,1500
0.17693312466144562,14,0.17750351130962372,405.3808898925781,7555,0.17614878714084625,0.17689427733421326,0.1759178340435028,0.17602261900901794,0.17574861645698547,0.17707106471061707,19922944,0.17468620836734772,2.141296108085292,0.17713585495948792,0.17674104869365692,2.0,0.0,0.357487922705314,1.3974009661835762,0.17904894053936005,17,0.9285714285714286,671.68,0.17586292326450348,1.0,0.1785774528980255,0.17468620836734772,0.17779378592967987,0.17648668587207794,0.17752283811569214,0.17741753160953522,2636,0.17523474991321564,0.17564263939857483,0.642512077294686,0.17704440653324127,0.17881742119789124,0.1762239784002304,0.1768544465303421,152,0.17607006430625916,0.17904894053936005,0.1,0.1568627450980392,0.0031056562,19,1e-05,33,0.9237704873085022,0.7841905355453491,0.17677602171897888,51,7.94512853845954,0.0,36,0.2,0.35135135135135137,37,0.47368421052631576,0.2727272727272727,74,0.11199188232421875,0.1388888888888889,-0.002544099226270191,0.5725645835045725,1510
0.17859947681427002,8,0.17881089448928833,375.59881591796875,7558,0.1776069551706314,0.17818379402160645,0.17741575837135315,0.1775321662425995,0.17731940746307373,0.17840780317783356,20054016,0.17633943259716034,2.1480426604687914,0.17883405089378357,0.17823803424835205,2.07035175879397,0.0,0.3165829145728643,1.4119798994974886,0.18062159419059753,18,0.875,607.47,0.17724455893039703,1.0,0.18011830747127533,0.17633943259716034,0.1793900430202484,0.17792893946170807,0.17888665199279785,0.17883816361427307,2653,0.17672687768936157,0.1769465208053589,0.6834170854271356,0.17844609916210175,0.1803532838821411,0.17781390249729156,0.1783655434846878,153,0.17757642269134521,0.18062159419059753,0.1,0.1111111111111111,0.0030840135,9,1e-05,33,0.9967344999313354,0.8153537511825562,0.17826180160045624,45,7.735568566247821,0.0,53,0.2,0.30303030303030304,33,0.3333333333333333,0.24242424242424243,63,0.11114273071289063,0.22641509433962265,-0.0026244655774462443,0.5766102644149214,1520
0.1801374852657318,17,0.18035678565502167,438.4129638671875,7552,0.17901912331581116,0.1796472817659378,0.1790049523115158,0.17903146147727966,0.17896151542663574,0.17990610003471375,20185088,0.17785422503948212,2.1127609809283694,0.18039309978485107,0.17977464199066162,2.256544502617801,0.0,0.39790575916230364,1.4162931937172787,0.18221865594387054,14,1.0,711.77,0.178778737783432,0.9285714285714286,0.1816888153553009,0.17785422503948212,0.1807803362607956,0.179579958319664,0.18054735660552979,0.18038232624530792,2672,0.17831920087337494,0.17840372025966644,0.6020942408376964,0.17999428510665894,0.1820862889289856,0.179127499461174,0.17990507185459137,154,0.17911620438098907,0.18221865594387054,0.1,0.2,0.0030835103,17,1e-05,35,1.0217454433441162,0.7763231992721558,0.1798005998134613,40,7.522344097867608,0.0,41,0.2,0.5185185185185185,27,0.7058823529411765,0.17142857142857143,76,0.10928726196289062,0.14634146341463414,-0.0024362306314287705,0.5925068992422894,1530
0.1816144585609436,10,0.1819734424352646,444.98162841796875,7555,0.18051844835281372,0.18121953308582306,0.18052257597446442,0.18051373958587646,0.18052920699119568,0.18150636553764343,20316160,0.17925392091274261,1.9723578082116169,0.18199273943901062,0.18114696443080902,2.068421052631579,0.0,0.39473684210526316,1.4139263157894746,0.18363052606582642,24,1.0,731.14,0.1802552193403244,0.875,0.1832674741744995,0.17925392091274261,0.18216459453105927,0.18116028606891632,0.18216238915920258,0.1820427030324936,2688,0.17988070845603943,0.17992889881134033,0.6052631578947368,0.18149042129516602,0.18369364738464355,0.18061012029647827,0.1815793216228485,155,0.18073652684688568,0.18369364738464355,0.1,0.17073170731707318,0.0031402453,17,1e-05,34,0.8880789875984192,0.7802854180335999,0.18133577704429626,41,7.309379966184497,0.0,44,0.2,0.4,20,0.5882352941176471,0.38235294117647056,75,0.11002120971679688,0.13636363636363635,-0.002594193729282779,0.5540748667437583,1540
0.1828698068857193,13,0.18336056172847748,408.5185852050781,7558,0.18196268379688263,0.18277019262313843,0.18188609182834625,0.18212363123893738,0.18201935291290283,0.18309374153614044,20447232,0.1807788461446762,2.1096040846055724,0.18357732892036438,0.1827828735113144,2.246153846153846,0.0,0.358974358974359,1.4393538461538473,0.1851823329925537,15,0.8461538461538461,666.13,0.18164293467998505,0.9333333333333333,0.18469645082950592,0.1807788461446762,0.1836603581905365,0.18265503644943237,0.1837579607963562,0.1836613416671753,2705,0.18129993975162506,0.18130137026309967,0.6410256410256411,0.1829906851053238,0.1853242665529251,0.18205411732196808,0.18312889337539673,156,0.18211966753005981,0.1853242665529251,0.1,0.19607843137254902,0.0030825855,12,1e-05,34,1.1070146560668945,0.783951997756958,0.18282802402973175,51,7.101410318911076,0.0,46,0.2,0.2916666666666667,24,0.75,0.35294117647058826,70,0.10799560546875,0.15217391304347827,-0.0025008957397403718,0.5414545766310767,1550
0.18438217043876648,11,0.18482273817062378,409.70159912109375,7553,0.18334616720676422,0.1844058483839035,0.18357516825199127,0.18369756639003754,0.183633491396904,0.184664785861969,20578304,0.18230104446411133,2.133760848098395,0.18514715135097504,0.18434450030326843,2.2564102564102564,0.0,0.3435897435897436,1.4204000000000012,0.18678145110607147,14,0.9090909090909091,670.02,0.1832522451877594,0.9285714285714286,0.18639257550239563,0.18230104446411133,0.1852862685918808,0.1841653734445572,0.18531480431556702,0.1852433830499649,2724,0.18286924064159393,0.1828186810016632,0.6564102564102564,0.18473148345947266,0.18685780465602875,0.18373911082744598,0.18452003598213196,157,0.18382903933525085,0.18685780465602875,0.1,0.14583333333333334,0.0031719813,14,1e-05,46,0.9968726634979248,0.7906495332717896,0.1844048649072647,48,6.890385587140917,0.0,35,0.2,0.18518518518518517,27,0.7857142857142857,0.30434782608695654,67,0.11405792236328124,0.2,-0.002584338762653715,0.5911326188128442,1560
0.1859617680311203,10,0.18665869534015656,427.2999572753906,7556,0.184939906001091,0.1860121190547943,0.18522131443023682,0.18528415262699127,0.1852804571390152,0.18625257909297943,20709376,0.18379350006580353,2.12286218536381,0.18675807118415833,0.1859896034002304,2.1263736263736264,0.0,0.36813186813186816,1.424065934065935,0.18828532099723816,15,0.9,692.51,0.1850200593471527,0.9333333333333333,0.18812288343906403,0.18379350006580353,0.1870487481355667,0.18571837246418,0.18689967691898346,0.18675146996974945,2740,0.18453946709632874,0.18443697690963745,0.6318681318681318,0.1863623410463333,0.1884322315454483,0.1854410320520401,0.18614771962165833,158,0.18542900681495667,0.1884322315454483,0.1,0.24242424242424243,0.0032264623,21,1e-05,31,1.0263254642486572,0.7968341708183289,0.1860314905643463,33,6.673095883429051,0.0,47,0.2,0.24,25,0.7142857142857143,0.1935483870967742,67,0.11558761596679687,0.19148936170212766,-0.0029290074159689537,0.5447024828987196,1570
0.18738879263401031,9,0.1881166249513626,403.53778076171875,7558,0.18654495477676392,0.18767212331295013,0.18681539595127106,0.18681129813194275,0.18690507113933563,0.1879856139421463,20840448,0.18528833985328674,2.0386960505623324,0.18825232982635498,0.18753884732723236,1.935,0.0,0.39,1.424430000000001,0.19000759720802307,24,0.5555555555555556,668.34,0.18663404881954193,0.9583333333333334,0.18966679275035858,0.18528833985328674,0.18881580233573914,0.18735073506832123,0.18848861753940582,0.18822333216667175,2757,0.1862138956785202,0.18609529733657837,0.61,0.18800081312656403,0.1900053471326828,0.18698251247406006,0.18771600723266602,159,0.18687862157821655,0.19000759720802307,0.1,0.15217391304347827,0.0031539279,22,1e-05,24,0.8767541646957397,0.7735925316810608,0.18761594593524933,46,6.45833340883255,0.0,52,0.2,0.21739130434782608,23,0.9545454545454546,0.3333333333333333,78,0.11182937622070313,0.17307692307692307,-0.0026885961232437695,0.5391150821000338,1580
0.18911810219287872,7,0.18970845639705658,393.7919616699219,7554,0.18816249072551727,0.1890760213136673,0.18841230869293213,0.18829064071178436,0.18861690163612366,0.18961584568023682,20971520,0.18697543442249298,2.0869767101428702,0.18967342376708984,0.18923954665660858,2.0476190476190474,0.0,0.3544973544973545,1.4133015873015884,0.1916380077600479,18,0.8571428571428571,650.29,0.1882491409778595,0.9444444444444444,0.19126804172992706,0.18697543442249298,0.1903447061777115,0.18892544507980347,0.19023241102695465,0.18982325494289398,2776,0.1877942681312561,0.18769532442092896,0.6455026455026455,0.18966948986053467,0.1919495016336441,0.18861010670661926,0.18932177126407623,160,0.18849396705627441,0.1919495016336441,0.1,0.20408163265306123,0.0032382978,13,1e-05,37,0.939380407333374,0.7837663292884827,0.18923617899417877,49,6.24400719255209,0.0,37,0.2,0.4642857142857143,28,0.46153846153846156,0.32432432432432434,67,0.11689300537109375,0.08108108108108109,-0.002640598935977323,0.567120248125866,1590
0.1905553638935089,13,0.19141574203968048,434.86114501953125,7556,0.1897323578596115,0.190525084733963,0.1901027411222458,0.18987983465194702,0.1901104897260666,0.19129787385463715,21102592,0.18844908475875854,2.107882652859151,0.19126875698566437,0.19098468124866486,2.2162162162162162,0.0,0.34594594594594597,1.4061081081081093,0.19330689311027527,17,0.9230769230769231,711.73,0.1898287981748581,0.8823529411764706,0.19293388724327087,0.18844908475875854,0.19202330708503723,0.19038696587085724,0.19166745245456696,0.1912725865840912,2792,0.1894359588623047,0.1894097775220871,0.654054054054054,0.19132328033447266,0.19361917674541473,0.1900007277727127,0.19079144299030304,161,0.19011391699314117,0.19361917674541473,0.1,0.13725490196078433,0.0030485727,12,1e-05,29,0.7669121026992798,0.7906019687652588,0.1908174306154251,51,6.033197648450733,0.0,44,0.2,0.2631578947368421,19,0.9166666666666666,0.2413793103448276,64,0.10604019165039062,0.1590909090909091,-0.002371263418581293,0.5912751334020868,1600
