Wall time,Step,Value
1760862306.183086,25690112,41.758995056152344
1760862323.7235005,25821184,41.72420883178711
1760862341.3080733,25952256,40.906707763671875
1760862359.040552,26083328,41.238826751708984
1760862376.7438862,26214400,41.64669418334961
1760862394.1748793,26345472,42.22553634643555
1760862411.7249703,26476544,42.169097900390625
1760862429.266182,26607616,42.441864013671875
1760862446.8835647,26738688,42.210899353027344
1760862464.5781481,26869760,42.2215690612793
1760862483.8733716,27000832,42.49973678588867
1760862502.6999185,27131904,42.54233932495117
1760862520.2090473,27262976,42.58609390258789
1760862537.2684484,27394048,42.93989562988281
1760862555.8879626,27525120,42.74970245361328
1760862573.676763,27656192,42.804718017578125
1760862591.0398858,27787264,42.60801315307617
1760862609.847275,27918336,42.935970306396484
1760862629.3430464,28049408,42.876712799072266
1760862647.9709945,28180480,42.802894592285156
1760862666.0052602,28311552,42.76571273803711
1760862684.4319391,28442624,42.705379486083984
1760862702.4624238,28573696,42.706642150878906
1760862721.769221,28704768,42.5709228515625
1760862740.0929713,28835840,42.711387634277344
1760862758.6603985,28966912,42.50790023803711
1760862777.5090377,29097984,42.35504913330078
1760862796.199576,29229056,42.820762634277344
1760862814.7697906,29360128,42.957767486572266
1760862832.9858615,29491200,43.072837829589844
1760862851.3641727,29622272,42.8941535949707
1760862869.409908,29753344,42.82002258300781
1760862887.1675687,29884416,42.74365234375
1760862904.998565,30015488,42.79710006713867
1760862924.2553267,30146560,42.482032775878906
1760862942.5859385,30277632,42.67845153808594
1760862960.380242,30408704,42.8501091003418
1760862978.7271152,30539776,42.35002899169922
1760862998.3006842,30670848,42.711917877197266
1760863015.773369,30801920,42.54474639892578
1760863034.8104377,30932992,42.538944244384766
1760863052.8793666,31064064,42.78120422363281
1760863071.0218992,31195136,42.54561996459961
1760863088.7243361,31326208,42.80085372924805
1760863106.3682241,31457280,42.79353332519531
1760863123.9110475,31588352,42.1470832824707
1760863141.3553314,31719424,42.47738265991211
1760863159.1723342,31850496,42.7708740234375
1760863176.7272074,31981568,42.87660598754883
1760863194.36934,32112640,42.802398681640625
1760863211.9993236,32243712,43.10782241821289
1760863229.6583393,32374784,43.359806060791016
1760863247.4292326,32505856,43.4158821105957
1760863265.1064382,32636928,43.4579963684082
1760863282.8045042,32768000,43.3757209777832
1760863300.9215276,32899072,43.52899932861328
1760863319.1666124,33030144,43.765071868896484
1760863337.821927,33161216,43.570919036865234
1760863356.0117161,33292288,43.81903839111328
1760863375.2218804,33423360,43.4545783996582
1760863393.3371215,33554432,43.7978630065918
1760863412.7677672,33685504,43.46798324584961
1760863430.5709498,33816576,42.946006774902344
1760863448.7643733,33947648,42.9428825378418
1760863466.7616878,34078720,41.643043518066406
1760863484.5026996,34209792,43.45627975463867
1760863503.0248153,34340864,42.543785095214844
1760863521.6895094,34471936,42.3723030090332
1760863540.4073675,34603008,42.920875549316406
1760863558.4787648,34734080,40.122772216796875
1760863577.0145173,34865152,41.423622131347656
1760863595.348584,34996224,41.0775032043457
1760863614.0512037,35127296,40.57758712768555
1760863632.1946862,35258368,41.062644958496094
1760863650.1662889,35389440,41.147483825683594
1760863668.2923484,35520512,39.18839645385742
1760863686.285591,35651584,39.73390197753906
1760863704.6417384,35782656,41.020694732666016
1760863722.8719027,35913728,41.1118278503418
1760863740.8534882,36044800,42.640228271484375
