rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,train/explained_variance,train/n_updates,train/clip_range_vf,train/loss,train/value_loss,train/std,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,train/learning_rate
514.62,486,5767168,44,11860,16.944049835205078,0.8904034495353699,6640,0.2,0.6760567426681519,0.5130945511162281,0.2168680876493454,0.1,-0.0012918354695102608,0.000957842,2.642793055810034,0.00779571533203125,1e-06
511.97,496,5898240,45,11870,16.719247817993164,0.8926650285720825,6650,0.2,0.6592211723327637,0.533499659691006,0.2170708030462265,0.1,-0.0012981754822249058,0.0009224677,2.6203901106491685,0.007552337646484375,1e-06
542.14,507,6029312,46,11880,18.047100067138672,0.897621750831604,6660,0.2,0.5991436839103699,0.49140861481428144,0.21727219223976135,0.1,-0.001322852416706155,0.0009579583,2.5980388363823295,0.00784759521484375,1e-06
562.58,518,6160384,47,11888,18.730432510375977,0.8991169333457947,6670,0.2,0.5767372250556946,0.5046874833526089,0.21747800707817078,0.1,-0.0011777517769587576,0.0008151961,2.5755594074726105,0.00499725341796875,1e-06
514.17,528,6291456,48,11896,17.17488670349121,0.9021598696708679,6680,0.2,0.672739565372467,0.48966054948978127,0.21768659353256226,0.1,-0.0013341486482204346,0.0009434697,2.5526668852195145,0.007158660888671875,1e-06
507.43,539,6422528,49,11902,17.02855682373047,0.8938103914260864,6690,0.2,0.7144832015037537,0.5313693754607811,0.21789400279521942,0.1,-0.0013765211411737254,0.0009677056,2.529743427410722,0.007320404052734375,1e-06
603.09,550,6553600,50,11910,21.940998077392578,0.8921671509742737,6700,0.2,0.6272034645080566,0.5171334374463186,0.21809959411621094,0.1,-0.0012336119555584446,0.0009374239,2.5070076240226626,0.007770538330078125,1e-06
616.12,560,6684672,51,11918,22.40216827392578,0.872855544090271,6710,0.2,0.7526055574417114,0.5574395481962711,0.2183111160993576,0.1,-0.0012761263365973718,0.0009385678,2.4840043280273676,0.00843353271484375,1e-06
577.13,571,6815744,52,11927,20.40846824645996,0.8857654333114624,6720,0.2,0.48452380299568176,0.49383895988576115,0.21851521730422974,0.1,-0.0011502937155455583,0.0009053109,2.4612260162830353,0.0066375732421875,1e-06
566.66,582,6946816,53,11934,19.662214279174805,0.8757455945014954,6730,0.2,0.724309504032135,0.5712254784535616,0.21871668100357056,0.1,-0.0010440634298902296,0.0008635215,2.4389697981998326,0.00503082275390625,1e-06
554.96,592,7077888,54,11940,18.76555633544922,0.8755453824996948,6740,0.2,0.6504600644111633,0.584829316753894,0.2189227044582367,0.1,-0.0012643868892155297,0.00097606913,2.4165808843448757,0.008394622802734375,1e-06
600.13,603,7208960,55,11947,21.351240158081055,0.8900635838508606,6750,0.2,0.5436336994171143,0.5218390526017174,0.21912503242492676,0.1,-0.0011476268206934038,0.00086492184,2.394238490797579,0.0048919677734375,1e-06
590.48,614,7340032,56,11952,20.61298179626465,0.8692816495895386,6760,0.2,0.6378298997879028,0.5765805365750566,0.21932940185070038,0.1,-0.0012321488534325908,0.0009983687,2.3719335079193113,0.009502410888671875,1e-06
544.64,624,7471104,57,11958,18.631139755249023,0.8835971355438232,6770,0.2,0.6398106813430786,0.5502417318988592,0.21953532099723816,0.1,-0.0010965862704324536,0.00080789416,2.349507925659418,0.00480194091796875,1e-06
554.9,635,7602176,58,11966,18.99631690979004,0.8810238838195801,6780,0.2,0.7199103236198425,0.5430581343360246,0.21974825859069824,0.1,-0.0012185117417175205,0.0008848291,2.326582124270499,0.006443023681640625,1e-06
558.19,645,7733248,59,11972,19.32353401184082,0.8866948485374451,6790,0.2,0.6489030718803406,0.5237716379575431,0.21995548903942108,0.1,-0.0011254656805249398,0.0008978186,2.30366484913975,0.006845855712890625,1e-06
566.37,656,7864320,60,11978,19.960556030273438,0.8813113570213318,6800,0.2,0.5334574580192566,0.5453030697070063,0.22016355395317078,0.1,-0.0013000229422686972,0.0008978499,2.2810064552351834,0.007367706298828125,1e-06
621.56,667,7995392,61,11985,22.220430374145508,0.895267903804779,6810,0.2,0.5275263786315918,0.5146046057809144,0.22037458419799805,0.1,-0.001254616190726665,0.00097365724,2.2581505198031664,0.00811004638671875,1e-06
604.14,677,8126464,62,11991,21.27094268798828,0.8800501227378845,6820,0.2,0.6257349848747253,0.536811443301849,0.22058551013469696,0.1,-0.0011938920963075362,0.0009374209,2.2351566238328813,0.00720367431640625,1e-06
590.87,688,8257536,63,11993,20.463977813720703,0.8812729716300964,6830,0.2,0.5685126185417175,0.5506612401688471,0.2207917422056198,0.1,-0.0011757502225009375,0.00090882066,2.2124985119327905,0.0065765380859375,1e-06
573.39,700,8388608,64,11978,19.79096794128418,0.8795557022094727,6840,0.2,0.7113697528839111,0.5658121749991551,0.221000075340271,0.1,-0.0013398496746958699,0.001019132,2.189982288517058,0.011431884765625,1e-06
558.25,711,8519680,65,11967,19.785274505615234,0.8936896324157715,6850,0.2,0.5161963105201721,0.4764387862291187,0.2212103307247162,0.1,-0.0013523206684112666,0.0009738081,2.1672475203871726,0.009149169921875,1e-06
545.03,723,8650752,66,11953,18.429676055908203,0.8699426651000977,6860,0.2,0.5882887244224548,0.5525775510119274,0.22141298651695251,0.1,-0.0009879145455670368,0.0008111242,2.1448704801499843,0.004010009765625,1e-06
581.88,735,8781824,67,11941,20.19135093688965,0.8843598365783691,6870,0.2,0.7442157864570618,0.559981003520079,0.22162285447120667,0.1,-0.0013347528211852477,0.0009881199,2.122514030523598,0.0095001220703125,1e-06
527.25,747,8912896,68,11930,17.692859649658203,0.8871403932571411,6880,0.2,0.6452317833900452,0.5114806315861642,0.22183045744895935,0.1,-0.0012887689314993623,0.0010034044,2.099889125674963,0.010198211669921875,1e-06
577.06,758,9043968,69,11919,19.890893936157227,0.8750485181808472,6890,0.2,0.6445139646530151,0.5927841867087409,0.22203311324119568,0.1,-0.00116011115933361,0.0008951594,2.0777087163180115,0.005551910400390625,1e-06
586.43,770,9175040,70,11908,20.67584991455078,0.8869056105613708,6900,0.2,0.5382011532783508,0.5128598932176829,0.2222423553466797,0.1,-0.0012262393644959957,0.000973852,2.055430280044675,0.009610748291015625,1e-06
568.1,782,9306112,71,11897,18.929540634155273,0.880969762802124,6910,0.2,0.6742357611656189,0.5487610477488488,0.22245649993419647,0.1,-0.0011833270282295416,0.00088491326,2.032552437298,0.00751495361328125,1e-06
561.68,793,9437184,72,11888,18.862699508666992,0.8991767168045044,6920,0.2,0.6373245120048523,0.5108707836596296,0.22266626358032227,0.1,-0.0012652374023673473,0.0009598356,2.009727223962545,0.0084320068359375,1e-06
532.85,805,9568256,73,11876,17.63379669189453,0.8946961760520935,6930,0.2,0.52984619140625,0.5202848951332271,0.2228711098432541,0.1,-0.0011769800847559963,0.00088496134,1.9874403294175864,0.006124114990234375,1e-06
584.57,817,9699328,74,11865,19.898710250854492,0.8929390907287598,6940,0.2,0.8325525522232056,0.5042881672037766,0.22307932376861572,0.1,-0.0011438833739703114,0.00088333164,1.9651483281515538,0.005777740478515625,1e-06
603.36,829,9830400,75,11857,20.630329132080078,0.8833396434783936,6950,0.2,0.524804413318634,0.5311637098202482,0.22328948974609375,0.1,-0.0012675486315856688,0.0009166867,1.9426491451449692,0.00865325927734375,1e-06
569.76,840,9961472,76,11848,19.533491134643555,0.883487343788147,6960,0.2,0.6734644174575806,0.5351377210346981,0.22350186109542847,0.1,-0.0012419163518643471,0.00095471926,1.9199480599723757,0.007300567626953125,1e-06
571.35,852,10092544,77,11840,19.079648971557617,0.8838202953338623,6970,0.2,0.5777061581611633,0.5126032489584759,0.22371742129325867,0.1,-0.001161439447241719,0.0009375134,1.8969449181109668,0.007009124755859375,1e-06
574.47,863,10223616,78,11833,19.77073097229004,0.8955217599868774,6980,0.2,0.63130122423172,0.4797918938100338,0.22392702102661133,0.1,-0.0012648954182623128,0.0009367812,1.8742091887630523,0.008469390869140624,1e-06
545.39,875,10354688,79,11824,18.556608200073242,0.8818466663360596,6990,0.2,0.5403023362159729,0.5508906625211238,0.22413472831249237,0.1,-0.0012425982781678613,0.00095258164,1.8518284484744072,0.009520721435546876,1e-06
553.54,887,10485760,80,11814,18.951221466064453,0.8868466019630432,7000,0.2,0.5186923146247864,0.5069792488124222,0.22434113919734955,0.1,-0.0011312483077745128,0.00093250046,1.8296767464838921,0.00803070068359375,1e-06
579.21,899,10616832,81,11803,20.10851287841797,0.891777515411377,7010,0.2,0.6178673505783081,0.5259588509099558,0.22455370426177979,0.1,-0.0012300389865231409,0.0009437031,1.807230675406754,0.00791168212890625,1e-06
625.85,911,10747904,82,11797,22.42145347595215,0.8943004608154297,7020,0.2,0.5313120484352112,0.48715460787061604,0.22476407885551453,0.1,-0.0012318150927967508,0.00089981663,1.7846342648379505,0.006174468994140625,1e-06
611.8,922,10878976,83,11792,21.968740463256836,0.8720106482505798,7030,0.2,0.5686323046684265,0.5370932749239727,0.22497400641441345,0.1,-0.0011085311961323897,0.00091166014,1.7622051642276346,0.00654144287109375,1e-06
