time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,train/loss,train/n_updates,train/adaptive_lr,train/approx_kl,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/std,train/clip_range_vf,train/clip_fraction
109,20.871414184570312,542.46,14286848,2113,6760,0.7629050016403198,1080,7.593750000000002e-05,0.007088313,0.1,7.593750000000002e-05,0.40036797770299015,0.9245676398277283,30.35427549034357,0.0018440944331359788,0.07189314067363739,0.2,0.28479843139648436
110,20.80475425720215,550.98,14417920,2114,6819,0.6063169240951538,1090,7.593750000000002e-05,0.007116763,0.1,7.593750000000002e-05,0.38885220799129455,0.9247393012046814,30.277271097898485,0.0016440999844235193,0.07212386280298233,0.2,0.284735107421875
111,22.757553100585938,595.78,14548992,2115,6878,0.6828457117080688,1100,7.593750000000002e-05,0.006913668,0.1,7.593750000000002e-05,0.3844391517341137,0.9170515537261963,30.18747099041939,0.0015838186207020044,0.07238242775201797,0.2,0.28845748901367185
112,22.006942749023438,576.22,14680064,2116,6936,0.6233921051025391,1110,7.593750000000002e-05,0.0070076063,0.1,7.593750000000002e-05,0.36400928716175257,0.9207532405853271,30.099909640848637,0.0015138142634896212,0.07263275980949402,0.2,0.28633651733398435
113,23.378007888793945,612.85,14811136,2117,6994,0.7023226022720337,1120,7.593750000000002e-05,0.0069387676,0.1,7.593750000000002e-05,0.3767210299381986,0.9190058708190918,30.008310057222843,0.0011875682028858136,0.07289254665374756,0.2,0.28505859375
114,21.534513473510742,558.61,14942208,2118,7053,0.6144471168518066,1130,7.593750000000002e-05,0.0070237694,0.1,7.593750000000002e-05,0.413749675010331,0.91248619556427,29.925296887755394,0.0016508618709849543,0.07314315438270569,0.2,0.28490447998046875
115,20.423664093017578,530.78,15073280,2118,7113,0.6832965612411499,1140,7.593750000000002e-05,0.006967862,0.1,7.593750000000002e-05,0.43314696485176685,0.916141927242279,29.836544339358806,0.001445724384029745,0.07340526580810547,0.2,0.28565216064453125
116,20.801307678222656,538.65,15204352,2119,7172,0.6625508666038513,1150,7.593750000000002e-05,0.007122646,0.1,7.593750000000002e-05,0.4306607844075188,0.9134664535522461,29.74372427761555,0.001461346523501561,0.07367704063653946,0.2,0.28336257934570314
117,20.654905319213867,530.49,15335424,2120,7230,0.730330765247345,1160,7.593750000000002e-05,0.007182533,0.1,7.593750000000002e-05,0.43315496484283356,0.917487621307373,29.642820294201375,0.00109249933357205,0.07398554682731628,0.2,0.28894882202148436
118,21.305957794189453,552.18,15466496,2121,7288,0.7174566388130188,1170,7.593750000000002e-05,0.006891395,0.1,7.593750000000002e-05,0.43818475618027153,0.9132295250892639,29.55211851745844,0.0015498532735364278,0.07423779368400574,0.2,0.2797393798828125
119,22.098134994506836,569.41,15597568,2122,7348,0.6608733534812927,1180,7.593750000000002e-05,0.0070107365,0.1,7.593750000000002e-05,0.39582304363138976,0.9198628664016724,29.460813674330712,0.001377859499098122,0.0745181143283844,0.2,0.2835662841796875
120,21.880775451660156,564.18,15728640,2123,7407,0.7262468338012695,1190,7.593750000000002e-05,0.0067975195,0.1,7.593750000000002e-05,0.4221489942399785,0.9150386452674866,29.37853321284056,0.0014248668639083918,0.07476768642663956,0.2,0.27397689819335935
121,21.657773971557617,564.55,15859712,2124,7465,0.6846901774406433,1200,7.593750000000002e-05,0.006674152,0.1,7.593750000000002e-05,0.4153831402771175,0.913795530796051,29.29612935334444,0.0010239010265649996,0.07500695437192917,0.2,0.2760429382324219
122,21.971288681030273,568.57,15990784,2125,7524,0.6865952014923096,1210,7.593750000000002e-05,0.006937747,0.1,7.593750000000002e-05,0.42475838095415386,0.9216665029525757,29.2149059638381,0.0012435789392384322,0.07525013387203217,0.2,0.27939529418945314
123,21.126148223876953,552.62,16121856,2126,7582,0.722287654876709,1220,7.593750000000002e-05,0.0071457373,0.1,7.593750000000002e-05,0.42985745042096823,0.9234868884086609,29.118693470954895,0.001047136892520939,0.07555870711803436,0.2,0.286236572265625
124,19.774961471557617,516.13,16252928,2127,7640,0.6896158456802368,1230,7.593750000000002e-05,0.0067971842,0.1,7.593750000000002e-05,0.46874498163815587,0.9182687401771545,29.031458525359632,0.0013418941302006716,0.07580257207155228,0.2,0.2813255310058594
125,20.041275024414062,522.48,16384000,2127,7699,0.8198705315589905,1240,7.593750000000002e-05,0.006908333,0.1,7.593750000000002e-05,0.4871155896922573,0.9150895476341248,28.944049993157385,0.0010950447176583111,0.07608252763748169,0.2,0.2812744140625
126,19.158729553222656,509.59,16515072,2128,7758,0.6927627325057983,1250,7.593750000000002e-05,0.0068109985,0.1,7.593750000000002e-05,0.4665830802405253,0.9211101531982422,28.85232086479664,0.0011752076955872325,0.0763571560382843,0.2,0.2823829650878906
127,18.981002807617188,497.13,16646144,2129,7817,0.7277238368988037,1260,7.593750000000002e-05,0.00701507,0.1,7.593750000000002e-05,0.45395664814859626,0.9243263602256775,28.762772829830645,0.0008828958963931655,0.07662288099527359,0.2,0.2873504638671875
128,18.55878257751465,481.28,16777216,2130,7875,0.7552351951599121,1270,7.593750000000002e-05,0.006747186,0.1,7.593750000000002e-05,0.4353114174446091,0.9235525131225586,28.678857612609864,0.0011977846993886487,0.07688110321760178,0.2,0.28129425048828127
129,18.69890785217285,492.23,16908288,2130,7934,0.6801983118057251,1280,7.593750000000002e-05,0.006766425,0.1,7.593750000000002e-05,0.4208053923677653,0.9233291745185852,28.59251595288515,0.0011707319596098386,0.07714527100324631,0.2,0.2808624267578125
130,18.932228088378906,496.88,17039360,2131,7993,0.7704730033874512,1290,7.593750000000002e-05,0.007010521,0.1,7.593750000000002e-05,0.42611375194974244,0.9257981181144714,28.50517799705267,0.001045713789471847,0.07742571830749512,0.2,0.2869697570800781
131,19.518272399902344,513.08,17170432,2132,8052,0.6773054599761963,1300,7.593750000000002e-05,0.0067232805,0.1,7.593750000000002e-05,0.4179239802295342,0.9238167405128479,28.416141510009766,0.0011340292446220702,0.07770223915576935,0.2,0.2800636291503906
132,18.80736541748047,489.76,17301504,2133,8111,0.7720499038696289,1310,7.593750000000002e-05,0.006847142,0.1,7.593750000000002e-05,0.42487704262603077,0.9227809309959412,28.323892667889595,0.0008088791284990293,0.07798201590776443,0.2,0.282269287109375
133,19.994125366210938,522.54,17432576,2133,8169,0.732720136642456,1320,7.593750000000002e-05,0.0066587618,0.1,7.593750000000002e-05,0.44289666491094976,0.9202143549919128,28.24055029451847,0.0011235634215154278,0.07823611795902252,0.2,0.27779693603515626
134,19.692642211914062,517.76,17563648,2134,8228,0.7132635116577148,1330,7.593750000000002e-05,0.0066125845,0.1,7.593750000000002e-05,0.428419223963283,0.9170975685119629,28.143972450494765,0.000898528820653155,0.07855361700057983,0.2,0.2760597229003906
135,20.306455612182617,527.33,17694720,2135,8286,0.7512216567993164,1340,7.593750000000002e-05,0.0066739223,0.1,7.593750000000002e-05,0.4417468606494367,0.9171543121337891,28.056338550150393,0.0007016941095116635,0.07882136851549149,0.2,0.2752197265625
136,20.367494583129883,531.8,17825792,2135,8345,0.6604853868484497,1350,7.593750000000002e-05,0.006547374,0.1,7.593750000000002e-05,0.4095378163270652,0.9186863899230957,27.97425045222044,0.0009221871972840745,0.0790783166885376,0.2,0.27217636108398435
137,19.524202346801758,504.18,17956864,2136,8403,0.6526656150817871,1360,7.593750000000002e-05,0.00655038,0.1,7.593750000000002e-05,0.4311284880153835,0.9154249429702759,27.892887541651724,0.0007226098644878221,0.0793447270989418,0.2,0.270172119140625
138,19.419218063354492,503.85,18087936,2137,8462,0.7030246257781982,1370,7.593750000000002e-05,0.006321745,0.1,7.593750000000002e-05,0.4058107365621254,0.9214679598808289,27.820615282654764,0.0008277614128019195,0.07956210523843765,0.2,0.26349334716796874
139,19.513765335083008,499.09,18219008,2138,8520,0.7067878246307373,1380,7.593750000000002e-05,0.0066009457,0.1,7.593750000000002e-05,0.39127232239115983,0.9229770302772522,27.73528344631195,0.0005920917129060399,0.07983765751123428,0.2,0.2696800231933594
140,19.148700714111328,501.69,18350080,2138,8579,0.6487424373626709,1390,7.593750000000002e-05,0.006577535,0.1,7.593750000000002e-05,0.38192379726096987,0.9276714324951172,27.658988888561726,0.0006576654625860101,0.08007927983999252,0.2,0.2690093994140625
141,19.61719512939453,517.24,18481152,2139,8637,0.634650468826294,1400,7.593750000000002e-05,0.0067161303,0.1,7.593750000000002e-05,0.40003151225391775,0.9257856607437134,27.571889455616475,0.0007842615408662823,0.08036721497774124,0.2,0.27733306884765624
142,18.784095764160156,499.47,18612224,2140,8696,0.6434409618377686,1410,7.593750000000002e-05,0.006606398,0.1,7.593750000000002e-05,0.3774149767588824,0.9284668564796448,27.4730947971344,0.0006624373893828305,0.08068861067295074,0.2,0.2759269714355469
143,19.782310485839844,524.36,18743296,2140,8755,0.6278107166290283,1420,7.593750000000002e-05,0.0065922933,0.1,7.593750000000002e-05,0.38399708713404834,0.9283812046051025,27.387107756733894,0.0008138571834933828,0.08095794916152954,0.2,0.2764884948730469
144,20.365781784057617,541.14,18874368,2141,8813,0.6367302536964417,1430,7.593750000000002e-05,0.006621229,0.1,7.593750000000002e-05,0.3711162825580686,0.9286816120147705,27.309376929700374,0.0009176013378464631,0.08120522648096085,0.2,0.27379684448242186
145,20.302640914916992,536.62,19005440,2142,8871,0.5995116829872131,1440,7.593750000000002e-05,0.006663139,0.1,7.593750000000002e-05,0.38167049589101226,0.9266743063926697,27.221701706945897,0.0006150479912776063,0.08150359243154526,0.2,0.2816429138183594
146,20.310840606689453,531.02,19136512,2142,8930,0.675506055355072,1450,7.593750000000002e-05,0.0066102864,0.1,7.593750000000002e-05,0.37343615414574743,0.9294551014900208,27.135318025946617,0.0006737956412962376,0.08177295327186584,0.2,0.2767448425292969
147,22.313983917236328,585.24,19267584,2143,8988,0.6667438745498657,1460,7.593750000000002e-05,0.006757954,0.1,7.593750000000002e-05,0.37050280305556954,0.9286020994186401,27.04891954064369,0.0006286981449193263,0.08205249905586243,0.2,0.277801513671875
148,22.17355728149414,572.8,19398656,2144,9046,0.6310750842094421,1470,7.593750000000002e-05,0.0066859075,0.1,7.593750000000002e-05,0.33809758711140603,0.9326556921005249,26.963483771681787,0.0002593238560621103,0.08234956115484238,0.2,0.28161773681640623
149,21.9468936920166,565.59,19529728,2144,9104,0.6555565595626831,1480,7.593750000000002e-05,0.0066665653,0.1,7.593750000000002e-05,0.3915688432753086,0.9269484281539917,26.876300409436226,0.0006424370842069039,0.08264687657356262,0.2,0.27768630981445314
150,21.064804077148438,543.25,19660800,2145,9163,0.6278673410415649,1490,7.593750000000002e-05,0.006554095,0.1,7.593750000000002e-05,0.39466098945122213,0.92586749792099,26.78525234013796,0.0005055943394381756,0.08293700963258743,0.2,0.2765693664550781
151,20.53082275390625,528.23,19791872,2145,9224,0.698165774345398,1500,7.593750000000002e-05,0.006570583,0.1,7.593750000000002e-05,0.41654143354389817,0.9238002300262451,26.703726609051227,0.0005774988672783366,0.08320000767707825,0.2,0.27500076293945314
152,19.89698028564453,521.92,19922944,2146,9282,0.6879935264587402,1510,7.593750000000002e-05,0.006493465,0.1,7.593750000000002e-05,0.4466768608195707,0.9217105507850647,26.61652385443449,0.0007305908926355187,0.08349233865737915,0.2,0.2747764587402344
153,18.909719467163086,499.51,20054016,2146,9341,0.6739155054092407,1520,7.593750000000002e-05,0.006692192,0.1,7.593750000000002e-05,0.4339037137804553,0.9245201349258423,26.53267289251089,0.00043185390932194424,0.08378168195486069,0.2,0.27931976318359375
154,17.94178581237793,462.37,20185088,2147,9399,0.8560206890106201,1530,7.593750000000002e-05,0.0065949634,0.1,7.593750000000002e-05,0.4920291714835912,0.9202563762664795,26.437040354311467,0.0008279129810034646,0.08410544693470001,0.2,0.28746337890625
155,18.286317825317383,470.49,20316160,2147,9458,0.7513946890830994,1540,7.593750000000002e-05,0.0066708685,0.1,7.593750000000002e-05,0.4751169113442302,0.9227336049079895,26.344699482619763,0.0006530648046918941,0.08442075550556183,0.2,0.2794677734375
156,18.399620056152344,481.28,20447232,2148,9517,0.645392894744873,1550,7.593750000000002e-05,0.0064064097,0.1,7.593750000000002e-05,0.4875436895759776,0.9198795557022095,26.25455710142851,0.0007653311539343122,0.0847121924161911,0.2,0.27872772216796876
157,18.193876266479492,466.95,20578304,2148,9575,0.7369693517684937,1560,7.593750000000002e-05,0.0067224563,0.1,7.593750000000002e-05,0.48123579495586455,0.9197086095809937,26.166129729151727,0.0003889210582656233,0.0850096195936203,0.2,0.28261337280273435
158,18.006114959716797,468.44,20709376,2149,9634,0.7326383590698242,1570,7.593750000000002e-05,0.006591389,0.1,7.593750000000002e-05,0.4722668007714674,0.9215478301048279,26.079929335415365,0.0004945720661453379,0.0853152871131897,0.2,0.2790397644042969
159,20.247783660888672,542.86,20840448,2150,9693,0.703590989112854,1580,7.593750000000002e-05,0.0063252803,0.1,7.593750000000002e-05,0.4652721650432795,0.9176143407821655,25.99630061388016,0.00043225463550697894,0.08559629321098328,0.2,0.27568206787109373
160,19.646778106689453,516.63,20971520,2150,9751,0.678015410900116,1590,7.593750000000002e-05,0.0066610854,0.1,7.593750000000002e-05,0.4187994008185342,0.9257120490074158,25.912857267260552,0.00046781868586549536,0.08587982505559921,0.2,0.28240966796875
161,21.08941078186035,557.32,21102592,2151,9810,0.6257228851318359,1600,7.593750000000002e-05,0.0063176644,0.1,7.593750000000002e-05,0.4103692839387804,0.9258521795272827,25.827461536228657,0.0007740669298982539,0.08617982268333435,0.2,0.272967529296875
162,19.851167678833008,526.62,21233664,2151,9868,0.6542690992355347,1610,7.593750000000002e-05,0.0064706984,0.1,7.593750000000002e-05,0.38472680673003196,0.9272310733795166,25.74257365912199,0.00032319317615474573,0.08647241443395615,0.2,0.27763519287109373
163,20.3752498626709,541.75,21364736,2152,9926,0.6918716430664062,1620,7.593750000000002e-05,0.006379175,0.1,7.593750000000002e-05,0.38867400309536604,0.9253530502319336,25.656599403917788,0.0002629117894684896,0.08676771074533463,0.2,0.2721748352050781
164,22.165578842163086,583.48,21495808,2152,9984,0.6080601215362549,1630,7.593750000000002e-05,0.0061110593,0.1,7.593750000000002e-05,0.38781804202590137,0.9240749478340149,25.58236795216799,0.0004390805388084118,0.08702197670936584,0.2,0.2687034606933594
165,22.47860336303711,590.32,21626880,2153,10043,0.6100799441337585,1640,7.593750000000002e-05,0.0063096834,0.1,7.593750000000002e-05,0.35689810663461685,0.9275603294372559,25.497947637736797,0.00010119661551470927,0.08732230961322784,0.2,0.2707366943359375
166,22.619495391845703,593.0,21757952,2153,10101,0.6495476961135864,1650,7.593750000000002e-05,0.0062197875,0.1,7.593750000000002e-05,0.36733657992444935,0.9221025705337524,25.40737813413143,0.0003332597760618228,0.08763650059700012,0.2,0.26627044677734374
167,21.260683059692383,554.3,21889024,2154,10160,0.6675829887390137,1660,7.593750000000002e-05,0.0062994645,0.1,7.593750000000002e-05,0.39894810046534984,0.9203571677207947,25.321944850683213,0.00018817173622664995,0.08793783187866211,0.2,0.273565673828125
168,21.45208740234375,558.21,22020096,2154,10219,0.5826769471168518,1670,7.593750000000002e-05,0.0065279547,0.1,7.593750000000002e-05,0.4011340701719746,0.9236502647399902,25.232888321578503,0.00017545985997458047,0.08825139701366425,0.2,0.2725074768066406
169,21.796737670898438,569.97,22151168,2155,10277,0.7335747480392456,1680,7.593750000000002e-05,0.006289934,0.1,7.593750000000002e-05,0.4273313202895224,0.9203739166259766,25.156519673764706,0.00010179107425756229,0.08852048963308334,0.2,0.27330322265625
170,21.42599105834961,569.49,22282240,2155,10335,0.7533440589904785,1690,7.593750000000002e-05,0.0065818746,0.1,7.593750000000002e-05,0.41005485588684676,0.9226353764533997,25.075211173295976,0.000199129226120931,0.08880724012851715,0.2,0.27312698364257815
171,20.14128875732422,526.58,22413312,2156,10394,0.7060456275939941,1700,7.593750000000002e-05,0.0064156405,0.1,7.593750000000002e-05,0.4322329139104113,0.9205129742622375,24.995801311731338,0.0004099905933799164,0.0890868604183197,0.2,0.2746368408203125
172,19.583105087280273,508.31,22544384,2156,10452,0.723590075969696,1710,7.593750000000002e-05,0.006333837,0.1,7.593750000000002e-05,0.44045007734093816,0.9203455448150635,24.915345507860184,0.00023769846447976306,0.08938431739807129,0.2,0.27181472778320315
173,20.167001724243164,524.52,22675456,2157,10511,0.689031183719635,1720,7.593750000000002e-05,0.0065317787,0.1,7.593750000000002e-05,0.44435935963410883,0.924662709236145,24.82614000290632,-2.4983233288367044e-06,0.08969970792531967,0.2,0.27344741821289065
174,20.468612670898438,530.92,22806528,2157,10569,0.7746578454971313,1730,7.593750000000002e-05,0.006483683,0.1,7.593750000000002e-05,0.44762003775686027,0.9232491850852966,24.728896807134152,0.0001604390356078511,0.09005653113126755,0.2,0.2770835876464844
175,19.921977996826172,516.18,22937600,2158,10627,0.8004574179649353,1740,7.593750000000002e-05,0.0064195944,0.1,7.593750000000002e-05,0.47296132049523293,0.9172626733779907,24.648359045386314,8.075185460256761e-05,0.09033741056919098,0.2,0.2691680908203125
176,21.365148544311523,559.1,23068672,2158,10686,0.6501671671867371,1750,7.593750000000002e-05,0.006251576,0.1,7.593750000000002e-05,0.45042657006997616,0.9223625063896179,24.572836451232433,0.0003044597104235436,0.09061780571937561,0.2,0.2701423645019531
177,21.450979232788086,562.56,23199744,2159,10745,0.6977101564407349,1760,7.593750000000002e-05,0.006270364,0.1,7.593750000000002e-05,0.4443462899653241,0.918616533279419,24.484348787367345,0.00024816151913000797,0.0909280776977539,0.2,0.26949386596679686
178,21.11688995361328,545.18,23330816,2159,10803,0.6499881744384766,1770,7.593750000000002e-05,0.00632883,0.1,7.593750000000002e-05,0.444942017365247,0.9184990525245667,24.392430894076824,0.0003016662768459355,0.09128280729055405,0.2,0.2726753234863281
179,21.469554901123047,554.55,23461888,2160,10861,0.6824498176574707,1780,7.593750000000002e-05,0.0062145954,0.1,7.593750000000002e-05,0.4471779989311472,0.915368378162384,24.297260870039462,0.00018031136805802818,0.0916137769818306,0.2,0.27120285034179686
180,20.028526306152344,518.51,23592960,2160,10920,0.76865553855896,1790,7.593750000000002e-05,0.0062411097,0.1,7.593750000000002e-05,0.46239747738000003,0.9180832505226135,24.209357987344266,0.00023588806648149329,0.09194289147853851,0.2,0.2709327697753906
181,21.066364288330078,545.02,23724032,2160,10978,0.6905906200408936,1800,7.593750000000002e-05,0.0062796865,0.1,7.593750000000002e-05,0.46414358727633953,0.9141726493835449,24.123227444291114,0.00019263843910266587,0.09225999563932419,0.2,0.270587158203125
182,19.36730194091797,505.43,23855104,2161,11037,0.6306106448173523,1810,7.593750000000002e-05,0.00639978,0.1,7.593750000000002e-05,0.4517869216157123,0.9200605750083923,24.03960055410862,-8.987512628664263e-05,0.09256860613822937,0.2,0.2727142333984375
183,21.691692352294922,563.95,23986176,2161,11097,0.7421830296516418,1820,7.593750000000002e-05,0.0062871096,0.1,7.593750000000002e-05,0.4652657821774483,0.9173654317855835,23.959349167346954,-0.00033181228136527354,0.09285745024681091,0.2,0.2764869689941406
184,19.037673950195312,496.34,24117248,2161,11155,0.694695770740509,1830,7.593750000000002e-05,0.0064310967,0.1,7.593750000000002e-05,0.4679832204710692,0.9170048236846924,23.87169596105814,-2.3730420571155265e-05,0.09319348633289337,0.2,0.2732513427734375
185,19.521467208862305,508.05,24248320,2162,11214,0.7494943141937256,1840,7.593750000000002e-05,0.006309429,0.1,7.593750000000002e-05,0.48382954187691213,0.9174118041992188,23.778078438341616,3.952323413614067e-05,0.09354656934738159,0.2,0.2743522644042969
186,18.414413452148438,474.18,24379392,2162,11273,0.6302146911621094,1850,7.593750000000002e-05,0.006347781,0.1,7.593750000000002e-05,0.4637325905729085,0.9191173315048218,23.694751019775868,-3.2659466523909944e-05,0.09384724497795105,0.2,0.27280426025390625
187,19.558433532714844,504.99,24510464,2162,11331,0.6437535881996155,1860,7.593750000000002e-05,0.006328861,0.1,7.593750000000002e-05,0.47504615420475604,0.9163156747817993,23.618642574548723,0.0002385899108958256,0.09413192421197891,0.2,0.2731414794921875
188,19.13579559326172,489.13,24641536,2163,11390,0.7656315565109253,1870,7.593750000000002e-05,0.0064124344,0.1,7.593750000000002e-05,0.4735579483909532,0.914941668510437,23.533381731808184,-1.7254154818147073e-05,0.09446635097265244,0.2,0.2729331970214844
189,19.375869750976562,504.78,24772608,2163,11449,0.6685552000999451,1880,7.593750000000002e-05,0.0063390946,0.1,7.593750000000002e-05,0.4440789823653176,0.919851541519165,23.442243710160255,2.1031109167779504e-05,0.09481248259544373,0.2,0.2734703063964844
190,20.05335235595703,522.65,24903680,2164,11507,0.7343429327011108,1890,7.593750000000002e-05,0.006429271,0.1,7.593750000000002e-05,0.4588799988850951,0.9193562269210815,23.362476646900177,1.7405539165338268e-05,0.09509213268756866,0.2,0.27118988037109376
191,21.27117919921875,557.09,25034752,2164,11566,0.5766437649726868,1900,7.593750000000002e-05,0.005920411,0.1,7.593750000000002e-05,0.42207450687419623,0.916879415512085,23.280297738313674,-2.3840027506594196e-05,0.09542704373598099,0.2,0.26803054809570315
192,20.2103271484375,523.89,25165824,2164,11625,0.6099967956542969,1910,7.593750000000002e-05,0.006234766,0.1,7.593750000000002e-05,0.464912000624463,0.9132899641990662,23.197550766170025,6.322127983366954e-05,0.09573496878147125,0.2,0.26685256958007814
193,21.401269912719727,556.45,25296896,2165,11683,0.6082392334938049,1920,7.593750000000002e-05,0.0062296335,0.1,7.593750000000002e-05,0.419379701372236,0.9232732057571411,23.11825550496578,-0.0003220779851744737,0.09604225307703018,0.2,0.2713035583496094
194,21.183801651000977,549.67,25427968,2165,11741,0.6020523309707642,1930,7.593750000000002e-05,0.006090953,0.1,7.593750000000002e-05,0.42644562039058653,0.9176353812217712,23.034814935922622,-0.00036405343221304067,0.09636113792657852,0.2,0.2690391540527344
195,21.870534896850586,561.2,25559040,2165,11800,0.5966304540634155,1940,7.593750000000002e-05,0.006119838,0.1,7.593750000000002e-05,0.411477307532914,0.9137424826622009,22.942867527902127,-0.00019046865586460626,0.09672405570745468,0.2,0.2707855224609375
196,22.200166702270508,570.74,25690112,2165,11862,0.6190909147262573,1950,7.593750000000002e-05,0.0059001376,0.1,7.593750000000002e-05,0.4082297809887677,0.9190747141838074,22.855609929561616,-0.0002702033154946548,0.09705565124750137,0.2,0.26695785522460935
197,21.9307861328125,570.62,25821184,2165,11923,0.6152953505516052,1960,7.593750000000002e-05,0.0060879206,0.1,7.593750000000002e-05,0.4195433506509289,0.9175571203231812,22.77244329601526,-0.0002522018657600711,0.09737524390220642,0.2,0.2653160095214844
