rollout/force_direction_mean,train/action_std_10,train/std_max,train/action_std_15,train/action_std_05,rollout/is_timeout_mean,train/action_std_08,rollout/recovery_noforce,train/action_std_17,train/action_std_02,time/time_elapsed,train/action_std_24,rollout/episodes_noforce,rollout/ep_rew_mean,train/action_std_22,train/std_min,train/action_std_03,rollout/force_requested_impulse_mean,train/action_std_19,train/action_std_18,rollout/ep_len_mean,train/action_std_06,train/action_std_16,train/action_std_11,train/action_std_14,train/action_std_12,time/fps,rollout/force_onset_mean,train/action_std_13,train/action_std_01,time/total_timesteps,train/action_std_20,train/action_std_23,train/action_std_04,rollout/action_saturation_fraction,train/action_std_21,time/iterations,train/action_std_07,train/action_std_09,rollout/is_fall_mean,train/action_std_00,train/learning_rate,train/n_updates,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/std,rollout/timeouts,train/explained_variance,train/clip_range_vf,rollout/timeout_without_onset_fraction,train/loss,train/value_loss
-1.0,0.06882649660110474,0.07031414657831192,0.0687590017914772,0.06939462572336197,0.8837209302325582,0.06872017681598663,0.8837209302325582,0.06935514509677887,0.06819932907819748,328,0.0693291425704956,43,658.7164306640625,0.06868211179971695,0.06774763017892838,0.07031414657831192,0.0,0.0686228945851326,0.06774763017892838,965.18,0.0695066899061203,0.06979342550039291,0.06856399774551392,0.06862025707960129,0.06963884085416794,4382,1.4311162790697685,0.06889748573303223,0.06865745782852173,1441792,0.06832027435302734,0.06926168501377106,0.06885167211294174,0.0,0.06866507977247238,11,0.06910936534404755,0.06988728791475296,0.11627906976744186,0.06830685585737228,1e-06,1630,0.1,31.386218750476836,-0.0023692931128607595,0.031244659423828126,0.0013345934,0.0689612478017807,38,0.8607591390609741,0.2,0.0,0.34099239110946655,0.06592199323058594
-1.0,0.06884241104125977,0.07033205777406693,0.06876514852046967,0.06940367817878723,0.9859154929577465,0.06873420625925064,0.9859154929577465,0.06938029825687408,0.06822256743907928,360,0.069343201816082,213,685.8135375976562,0.06870993226766586,0.06777386367321014,0.07033205777406693,0.0,0.06863653659820557,0.06777386367321014,1000.0,0.0695250928401947,0.06980772316455841,0.06857415288686752,0.06862964481115341,0.06965871900320053,4367,1.4104976525821604,0.06891611963510513,0.0686722993850708,1572864,0.06834236532449722,0.06928575783967972,0.06887040287256241,0.0,0.06867087632417679,12,0.06913144886493683,0.06990468502044678,0.014084507042253521,0.06831009685993195,1e-06,1640,0.1,31.379689803719522,-0.002204782569424424,0.02650909423828125,0.0013033875,0.0689777284860611,210,0.755128026008606,0.2,0.0,0.4007534980773926,0.08730482235550881
-1.0,0.06886977702379227,0.07035274803638458,0.06879166513681412,0.06941618770360947,0.9411764705882353,0.06874783337116241,0.9411764705882353,0.06940178573131561,0.0682496652007103,390,0.06936658918857574,51,668.9723510742188,0.06872836500406265,0.06778126955032349,0.07035274803638458,0.0,0.0686563104391098,0.06778126955032349,978.77,0.06953269988298416,0.069826640188694,0.06858795136213303,0.06864748150110245,0.06967633962631226,4366,1.3967058823529424,0.06892116367816925,0.06869953125715256,1703936,0.068363718688488,0.0693017840385437,0.06890271604061127,0.0,0.06868603825569153,13,0.06915172189474106,0.06991651654243469,0.058823529411764705,0.06831252574920654,1e-06,1650,0.1,31.37346477508545,-0.002107824692939175,0.02653961181640625,0.0013006211,0.06899555772542953,48,0.8158490657806396,0.2,0.0,0.34101107716560364,0.0449524431838654
-1.0,0.06888844817876816,0.07037608325481415,0.06881723552942276,0.06943698972463608,0.9951456310679612,0.06877574324607849,0.9951456310679612,0.06940973550081253,0.0682673305273056,421,0.06938473135232925,206,679.3119506835938,0.06874527782201767,0.06778831779956818,0.07037608325481415,0.0,0.06867752224206924,0.06778831779956818,997.39,0.06955121457576752,0.06984078139066696,0.0686083734035492,0.06866023689508438,0.06969119608402252,4351,1.4136213592233022,0.06893039494752884,0.06872040778398514,1835008,0.06837590783834457,0.06932244449853897,0.06891889870166779,0.0,0.06869152188301086,14,0.0691647157073021,0.06992577016353607,0.0048543689320388345,0.0683269202709198,1e-06,1660,0.1,31.3673570767045,-0.0026367660513642475,0.03056640625,0.0013431945,0.06901185214519501,205,0.7213497161865234,0.2,0.0,0.3765539228916168,0.06938789036503294
-1.0,0.0689006894826889,0.07038906961679459,0.06883269548416138,0.06945201009511948,0.9433962264150944,0.06878803670406342,0.9433962264150944,0.06943254172801971,0.06827656924724579,451,0.06940324604511261,53,669.880859375,0.06875905394554138,0.06779545545578003,0.07038906961679459,0.0,0.06869679689407349,0.06779545545578003,980.78,0.06956373900175095,0.06985260546207428,0.06861663609743118,0.06867516785860062,0.06970593333244324,4350,1.40667924528302,0.06894395500421524,0.06874609738588333,1966080,0.06839875131845474,0.06933553516864777,0.0689353421330452,0.0,0.06870991736650467,15,0.06919277459383011,0.06994614750146866,0.05660377358490566,0.06832980364561081,1e-06,1670,0.1,31.361592234671114,-0.002404871380440454,0.03321990966796875,0.0013452523,0.0690271407365799,50,0.8050892949104309,0.2,0.0,0.3337076008319855,0.03530954169109464
-1.0,0.06891529262065887,0.07040837407112122,0.06884034723043442,0.06947168707847595,0.9951219512195122,0.06880789995193481,0.9951219512195122,0.06945227831602097,0.0682942345738411,483,0.06942468136548996,205,681.0640869140625,0.06875772029161453,0.06781641393899918,0.07040837407112122,0.0,0.06871093064546585,0.06781641393899918,1000.0,0.06958092004060745,0.0698712095618248,0.06862668693065643,0.06868218630552292,0.06972058117389679,4334,1.416780487804879,0.06895691156387329,0.06876464188098907,2097152,0.0684162974357605,0.06935125589370728,0.0689312219619751,0.0,0.06872527301311493,16,0.06921141594648361,0.06994951516389847,0.004878048780487805,0.06833387911319733,1e-06,1680,0.1,31.356336411833762,-0.002292333406603575,0.026538848876953125,0.001238155,0.06904087215662003,204,0.8046509623527527,0.2,0.0,0.3637930154800415,0.04610934744559927
-1.0,0.06894028931856155,0.07042306661605835,0.0688493549823761,0.06949302554130554,0.8983050847457628,0.06883642077445984,0.8983050847457628,0.06947193294763565,0.06830916553735733,513,0.0694403201341629,59,655.979248046875,0.06876872479915619,0.06783325970172882,0.07042306661605835,0.0,0.06873708218336105,0.06783325970172882,965.39,0.06959427893161774,0.06988505274057388,0.06862837076187134,0.06869383156299591,0.06973841786384583,4335,1.4209830508474586,0.06896861642599106,0.06877706944942474,2228224,0.06842419505119324,0.06936885416507721,0.06895235180854797,0.0,0.06874772161245346,17,0.06921960413455963,0.06995964050292969,0.1016949152542373,0.06835167109966278,1e-06,1690,0.1,31.350956320762634,-0.0024118082263157705,0.03384246826171875,0.0013658623,0.06905649602413177,53,0.8394604325294495,0.2,0.0,0.3387349247932434,0.03268730474956101
-1.0,0.06894467771053314,0.0704444944858551,0.06886862963438034,0.06951408088207245,0.9656862745098039,0.0688437893986702,0.9656862745098039,0.06949137896299362,0.06832273304462433,545,0.0694642961025238,204,677.7000732421875,0.06879114359617233,0.06784451752901077,0.0704444944858551,0.0,0.06875068694353104,0.06784451752901077,989.19,0.06960616260766983,0.06990936398506165,0.06864496320486069,0.06870947778224945,0.06975781917572021,4324,1.4144607843137265,0.0689796507358551,0.06880254298448563,2359296,0.06844710558652878,0.06939287483692169,0.06896519660949707,0.0,0.06876039505004883,18,0.06923757493495941,0.06996835023164749,0.03431372549019608,0.06837514042854309,1e-06,1700,0.1,31.345178645849227,-0.0022810946604295166,0.028589630126953126,0.0013115926,0.06907348334789276,197,0.7699248790740967,0.2,0.0,0.37692371010780334,0.08391741695668316
-1.0,0.06896813958883286,0.07044804841279984,0.06887446343898773,0.06953129172325134,0.8833333333333333,0.06887111067771912,0.8833333333333333,0.06950921565294266,0.06834712624549866,575,0.06948264688253403,60,656.7008666992188,0.06881024688482285,0.06786096841096878,0.07044804841279984,0.0,0.06876936554908752,0.06786096841096878,957.37,0.0696229413151741,0.06993521004915237,0.06866197288036346,0.06872780621051788,0.06977774947881699,4325,1.4148333333333345,0.06899236142635345,0.06882437318563461,2490368,0.0684632956981659,0.069420725107193,0.06897662580013275,0.0,0.06877905130386353,19,0.06925808638334274,0.06998616456985474,0.11666666666666667,0.06839581578969955,1e-06,1710,0.1,31.338862684369087,-0.002340563145116903,0.026055145263671874,0.0012881435,0.0690917894244194,53,0.7596633434295654,0.2,0.0,0.45699504017829895,0.09010819103132235
-1.0,0.06899436563253403,0.07047155499458313,0.06889303028583527,0.06956207752227783,0.9800995024875622,0.06887561082839966,0.9800995024875622,0.06954201310873032,0.06836335361003876,607,0.06950347870588303,201,680.3194580078125,0.0688411146402359,0.06788221746683121,0.07047155499458313,0.0,0.06879685074090958,0.06788221746683121,991.31,0.06962888687849045,0.06995557248592377,0.06867975741624832,0.0687422975897789,0.06980021297931671,4317,1.4006368159203992,0.06900350004434586,0.06885189563035965,2621440,0.06848154962062836,0.0694202110171318,0.06899696588516235,0.0,0.06880422681570053,20,0.06927227973937988,0.07001300156116486,0.01990049751243781,0.06841403245925903,1e-06,1720,0.1,31.331824696063997,-0.0022802209069595846,0.033771514892578125,0.0013918756,0.06911160051822662,197,0.8057869076728821,0.2,0.0,0.46215635538101196,0.07916733157762793
-1.0,0.0690130740404129,0.07048965245485306,0.06890221685171127,0.06957564502954483,0.9344262295081968,0.06890594959259033,0.9344262295081968,0.06954135000705719,0.06837007403373718,637,0.06952570378780365,61,665.8655395507812,0.06886149942874908,0.0678921565413475,0.07048965245485306,0.0,0.06881400942802429,0.0678921565413475,971.82,0.06965259462594986,0.0699535682797432,0.06869874894618988,0.06875479221343994,0.06981471180915833,4318,1.3885901639344271,0.06901495158672333,0.06886802613735199,2752512,0.06849336624145508,0.0694437175989151,0.06902061402797699,0.0,0.068827785551548,21,0.06929650157690048,0.07002642750740051,0.06557377049180328,0.06842412799596786,1e-06,1730,0.1,31.325397807359696,-0.002295388638322038,0.033260345458984375,0.0013871323,0.06912725418806076,57,0.8182594776153564,0.2,0.0,0.3681187033653259,0.058491197880357504
-1.0,0.06903473287820816,0.0704997330904007,0.06892707943916321,0.06959117203950882,0.9698492462311558,0.06893307715654373,0.9698492462311558,0.06956199556589127,0.06838230043649673,669,0.06954927742481232,199,683.3333740234375,0.06888316571712494,0.06791508197784424,0.0704997330904007,0.0,0.06882868707180023,0.06791508197784424,990.58,0.06966898590326309,0.06996773183345795,0.06871393322944641,0.06876122951507568,0.06983567029237747,4310,1.4197688442211063,0.06903941184282303,0.06888581812381744,2883584,0.06851023435592651,0.0694594606757164,0.06904765218496323,0.0,0.0688423290848732,22,0.06932061165571213,0.07004553079605103,0.03015075376884422,0.06843996047973633,1e-06,1740,0.1,31.319271805882455,-0.0023942962046930917,0.030615234375,0.0013196487,0.06914579123258591,193,0.8024053573608398,0.2,0.0,0.34524771571159363,0.0619786688243039
-1.0,0.06904763728380203,0.07050596922636032,0.06895948946475983,0.06960397213697433,0.9104477611940298,0.06895761936903,0.9104477611940298,0.06958163529634476,0.068398118019104,699,0.06955793499946594,67,660.9925537109375,0.06890633702278137,0.06793016940355301,0.07050596922636032,0.0,0.06884527951478958,0.06793016940355301,963.41,0.06968898326158524,0.06998287886381149,0.06873738020658493,0.06877675652503967,0.06985725462436676,4309,1.4056716417910458,0.06906482577323914,0.0689007043838501,3014656,0.06852510571479797,0.06947136670351028,0.06906866282224655,0.0,0.0688476487994194,23,0.06935007870197296,0.07006114721298218,0.08955223880597014,0.06846565753221512,1e-06,1750,0.1,31.312671621143817,-0.002180925968423253,0.027710723876953124,0.0012812321,0.06916370242834091,61,0.8727771043777466,0.2,0.0,0.37379467487335205,0.060727089174906726
-1.0,0.06905796378850937,0.07052326947450638,0.06897282600402832,0.06962437182664871,0.9742268041237113,0.06896909326314926,0.9742268041237113,0.06960717588663101,0.0684170350432396,731,0.06957533210515976,194,676.3877563476562,0.0689307227730751,0.06794578582048416,0.07052326947450638,0.0,0.06887079775333405,0.06794578582048416,986.08,0.06971496343612671,0.07001090049743652,0.06876101344823837,0.06879614293575287,0.06986679136753082,4301,1.4159587628865993,0.0690973699092865,0.06892359256744385,3145728,0.06852921843528748,0.0694853812456131,0.06909943372011185,0.0,0.06887127459049225,24,0.06936438381671906,0.07008349150419235,0.02577319587628866,0.06847093254327774,1e-06,1760,0.1,31.306054978072645,-0.002592865745373274,0.02863922119140625,0.0013248664,0.06918276846408844,189,0.7854750156402588,0.2,0.0,0.3973347842693329,0.10647525241656694
-1.0,0.06906230747699738,0.07053419947624207,0.06898660957813263,0.06965194642543793,0.9436619718309859,0.06898527592420578,0.9436619718309859,0.06962742656469345,0.06843573600053787,761,0.06957699358463287,71,666.14599609375,0.0689568966627121,0.06796431541442871,0.07053419947624207,0.0,0.06888622045516968,0.06796431541442871,972.29,0.06972664594650269,0.07001914829015732,0.06876757740974426,0.06882250308990479,0.06988903880119324,4302,1.4081971830985924,0.06911133974790573,0.06893812119960785,3276800,0.06855584681034088,0.06949297338724136,0.06910783797502518,0.0,0.06888168305158615,25,0.06937824934720993,0.07010535150766373,0.056338028169014086,0.06847658008337021,1e-06,1770,0.1,31.29985069036484,-0.0022635311679550796,0.03142242431640625,0.0013380102,0.0691976323723793,67,0.8585100769996643,0.2,0.0,0.36769333481788635,0.054143165184359535
-1.0,0.06907866150140762,0.0705571100115776,0.06901534646749496,0.06966941803693771,0.9792746113989638,0.06900583952665329,0.9792746113989638,0.06963090598583221,0.0684487372636795,793,0.06959705054759979,193,680.9894409179688,0.06897827237844467,0.06797376275062561,0.0705571100115776,0.0,0.06890839338302612,0.06797376275062561,985.62,0.06973847001791,0.07003602385520935,0.06878829747438431,0.06884515285491943,0.06991561502218246,4294,1.4116787564766848,0.06911750137805939,0.06895658373832703,3407872,0.06857152283191681,0.06951024383306503,0.06912612169981003,0.0,0.06890832632780075,26,0.06938470155000687,0.07013208419084549,0.02072538860103627,0.0684964507818222,1e-06,1780,0.1,31.293936662375927,-0.0024224833767220845,0.033338165283203124,0.0013785199,0.06921561807394028,189,0.8150466680526733,0.2,0.0,0.3558189868927002,0.06364247842866462
