rollout/ep_len_mean,rollout/force_direction_mean,rollout/is_fall_mean,train/action_std_11,time/fps,train/action_std_09,train/action_std_18,rollout/recovery_noforce,train/action_std_12,train/action_std_01,train/action_std_04,train/action_std_19,train/action_std_17,train/action_std_08,train/action_std_13,train/action_std_23,train/action_std_20,time/time_elapsed,train/action_std_16,rollout/episodes_noforce,train/action_std_00,train/action_std_03,time/iterations,train/action_std_07,train/action_std_06,rollout/is_timeout_mean,rollout/force_onset_mean,train/std_max,train/action_std_24,train/std_min,train/action_std_22,time/total_timesteps,train/action_std_10,train/action_std_14,train/action_std_02,rollout/action_saturation_fraction,train/action_std_15,train/action_std_21,rollout/ep_rew_mean,train/action_std_05,rollout/force_requested_impulse_mean,train/policy_gradient_loss,train/std,train/explained_variance,train/learning_rate,train/clip_range,train/approx_kl,train/clip_fraction,train/clip_range_vf,train/n_updates,rollout/timeout_without_onset_fraction,train/loss,train/value_loss,train/entropy_loss,rollout/timeouts
893.7,-1.0,0.1744186046511628,0.05088379979133606,4556,0.05101163312792778,0.05093706026673317,0.8255813953488372,0.0508861169219017,0.05083814263343811,0.05099458247423172,0.050912268459796906,0.050823748111724854,0.05094403028488159,0.05094784498214722,0.05085436627268791,0.050891902297735214,316,0.05096566677093506,86,0.05079450458288193,0.05107913911342621,11,0.050889454782009125,0.05100470036268234,0.8255813953488372,1.41632558139535,0.05107913911342621,0.05099371075630188,0.05078763887286186,0.05098084732890129,1441792,0.05078763887286186,0.05088850483298302,0.05088770389556885,0.0,0.05088772997260094,0.05095086991786957,610.39404296875,0.05107470974326134,0.0,-0.0020755767373884736,0.05092442408204079,-0.5705678462982178,1e-05,0.1,0.0021930817,0.11058502197265625,0.2,100,0.0,1.5652159452438354,1.1583370831795037,38.98224989771843,71
988.81,-1.0,0.07303370786516854,0.05096469447016716,4536,0.051093243062496185,0.05098835751414299,0.9269662921348315,0.050978999584913254,0.05092865601181984,0.05107074975967407,0.051053717732429504,0.050932880491018295,0.05100066214799881,0.051086634397506714,0.05091467127203941,0.051017653197050095,346,0.05110590159893036,178,0.050864674150943756,0.051101941615343094,12,0.05098474770784378,0.05113309621810913,0.9269662921348315,1.3977191011235965,0.05120120570063591,0.05105113983154297,0.050864674150943756,0.051068276166915894,1572864,0.05093895271420479,0.050919659435749054,0.05098314210772514,0.0,0.05100748687982559,0.05105623975396156,678.9765014648438,0.05120120570063591,0.0,-0.001867847514404275,0.051017895340919495,-0.7163364887237549,1e-05,0.1,0.0021582996,0.10773239135742188,0.2,110,0.0,1.4225913286209106,1.06945783845149,38.93594178855419,165
902.07,-1.0,0.1919191919191919,0.05107690021395683,4527,0.05119185149669647,0.051109228283166885,0.8080808080808081,0.051046259701251984,0.05109178274869919,0.05111149698495865,0.05116260424256325,0.05097536742687225,0.051077816635370255,0.05117198824882507,0.05100148916244507,0.05103710666298866,376,0.05120811238884926,99,0.050971366465091705,0.051186397671699524,13,0.05104247108101845,0.05123419687151909,0.8080808080808081,1.3866262626262635,0.051377277821302414,0.05115794762969017,0.050971366465091705,0.05116715282201767,1703936,0.051017388701438904,0.05103238299489021,0.051170241087675095,0.0,0.05110054463148117,0.05114369094371796,620.7825927734375,0.051377277821302414,0.0,-0.0020918435792737,0.0511145181953907,-0.8082499504089355,1e-05,0.1,0.0021833694,0.11128692626953125,0.2,120,0.0,1.395801305770874,1.056857400527224,38.88875749409199,80
970.98,-1.0,0.11176470588235295,0.051137521862983704,4508,0.05129791796207428,0.051163069903850555,0.888235294117647,0.051126837730407715,0.05120690166950226,0.05114871636033058,0.05122408643364906,0.05107133463025093,0.051135413348674774,0.051239218562841415,0.05115221440792084,0.05102795735001564,407,0.051308631896972656,170,0.05110245570540428,0.05131574720144272,14,0.05113239958882332,0.051382116973400116,0.888235294117647,1.3838352941176482,0.05149708315730095,0.051285699009895325,0.05102795735001564,0.051241882145404816,1835008,0.05111394822597504,0.05113809555768967,0.05122572183609009,0.0,0.051202449947595596,0.0512053407728672,663.43359375,0.05149708315730095,0.0,-0.002248183302799589,0.05120331048965454,-0.4677605628967285,1e-05,0.1,0.0021815412,0.11093521118164062,0.2,130,0.0,1.3801926374435425,0.9676387249026448,38.844047448039056,151
972.13,-1.0,0.06796116504854369,0.05125200003385544,4500,0.05138275399804115,0.0512201152741909,0.9320388349514563,0.05123521015048027,0.051316045224666595,0.051242321729660034,0.05137794092297554,0.051184430718421936,0.05125390365719795,0.05132141336798668,0.05122077465057373,0.05117709934711456,436,0.05137266963720322,103,0.051164377480745316,0.05141323059797287,15,0.05122777074575424,0.05146818980574608,0.9320388349514563,1.388135922330098,0.05162947252392769,0.051411222666502,0.05115735903382301,0.05130903422832489,1966080,0.05115735903382301,0.051232319325208664,0.05131177604198456,0.0,0.051282767206430435,0.051308006048202515,664.5868530273438,0.05162947252392769,0.0,-0.0023020930339953337,0.05129888281226158,-0.4207139015197754,1e-05,0.1,0.0021568825,0.11126861572265626,0.2,140,0.0,1.3348186016082764,0.9478313134517521,38.79896875321865,96
977.48,-1.0,0.1317365269461078,0.05135035887360573,4484,0.05148179456591606,0.051335401833057404,0.8682634730538922,0.051323164254426956,0.05143016204237938,0.05131057649850845,0.051517587155103683,0.05124678090214729,0.05135789141058922,0.051389627158641815,0.051329027861356735,0.05123264715075493,467,0.05144071951508522,167,0.051306553184986115,0.051532503217458725,16,0.051348257809877396,0.051519136875867844,0.8682634730538922,1.3777604790419171,0.05176379531621933,0.05150455981492996,0.05120425671339035,0.051380980759859085,2097152,0.05120425671339035,0.05133158341050148,0.05136510357260704,0.0,0.05138368532061577,0.051419250667095184,670.31494140625,0.05176379531621933,0.0,-0.0018244363034682464,0.051392216235399246,-0.8005508184432983,1e-05,0.1,0.0021798634,0.10942459106445312,0.2,150,0.0,1.256770133972168,0.8604352152906358,38.75292031168938,145
918.51,-1.0,0.1834862385321101,0.051411084830760956,4477,0.05159773305058479,0.05137845501303673,0.8165137614678899,0.05145616456866264,0.05147405341267586,0.05140784755349159,0.05150442197918892,0.051299627870321274,0.05143563076853752,0.05149053782224655,0.05145227164030075,0.05129389092326164,497,0.051513463258743286,109,0.051424622535705566,0.051621679216623306,17,0.051409244537353516,0.05158368870615959,0.8165137614678899,1.39411009174312,0.05183185264468193,0.051645465195178986,0.05129389092326164,0.05149400234222412,2228224,0.05134326219558716,0.05141871050000191,0.05145755037665367,0.0,0.05148863419890404,0.05153118818998337,625.401123046875,0.05183185264468193,0.0,-0.0021034404738202285,0.05147860571742058,-0.07714593410491943,1e-05,0.1,0.0021232965,0.10782546997070312,0.2,160,0.0,1.2276484966278076,0.8348132048267871,38.70954983532429,89
987.21,-1.0,0.08280254777070063,0.051481232047080994,4466,0.051745038479566574,0.051526911556720734,0.9171974522292994,0.05157184600830078,0.05162378400564194,0.05153370648622513,0.051611822098493576,0.05135703459382057,0.05152268707752228,0.05161714926362038,0.05160784721374512,0.051427796483039856,528,0.05158713087439537,157,0.05148029699921608,0.051775481551885605,18,0.05148082971572876,0.05172288790345192,0.9171974522292994,1.4057707006369435,0.05194251239299774,0.051694419234991074,0.05135703459382057,0.05154940113425255,2359296,0.05139811709523201,0.051547445356845856,0.05157869681715965,0.0,0.05154481157660484,0.05161578580737114,674.7413330078125,0.05194251239299774,0.0,-0.0020807559119930376,0.05158178508281708,-0.22585880756378174,1e-05,0.1,0.0022034785,0.10867843627929688,0.2,170,0.0,1.125606894493103,0.7683242824394256,38.662710934877396,144
934.19,-1.0,0.17073170731707318,0.051576998084783554,4458,0.051879577338695526,0.051598262041807175,0.8292682926829268,0.05165296420454979,0.05172260105609894,0.05159063637256622,0.05173402279615402,0.05143912509083748,0.051656126976013184,0.05169704556465149,0.05173662677407265,0.051497265696525574,558,0.05170493200421333,123,0.05164129287004471,0.05185570940375328,19,0.05157756432890892,0.05179017782211304,0.8292682926829268,1.3885853658536595,0.05200473964214325,0.05182705819606781,0.05143912509083748,0.051577404141426086,2490368,0.051527488976716995,0.05160179361701012,0.05166823789477348,0.0,0.05165741965174675,0.051768165081739426,639.6638793945312,0.05200473964214325,0.0,-0.0022953835050429916,0.051679328083992004,-0.18159806728363037,1e-05,0.1,0.0022485997,0.1122467041015625,0.2,180,0.0,1.0962142944335938,0.7440545600373298,38.61406656801701,102
969.17,-1.0,0.11612903225806452,0.051659613847732544,4448,0.05197891965508461,0.05172732472419739,0.8838709677419355,0.051690489053726196,0.051797088235616684,0.0516754575073719,0.051790375262498856,0.05155104398727417,0.05176563188433647,0.05178002640604973,0.05182112753391266,0.051574479788541794,589,0.051774200052022934,155,0.05175083875656128,0.05194265767931938,20,0.05166282877326012,0.05182362347841263,0.8838709677419355,1.399548387096775,0.052123621106147766,0.05192870646715164,0.05155104398727417,0.05167493596673012,2621440,0.051641058176755905,0.05167955532670021,0.0518251433968544,0.0,0.051758475601673126,0.051868729293346405,665.6317138671875,0.052123621106147766,0.0,-0.002079287979086075,0.051770638674497604,-0.019650578498840332,1e-05,0.1,0.0022147791,0.106903076171875,0.2,190,0.0,1.0417561531066895,0.7034387171734124,38.56876386106014,137
